FeatureExtraction;DimReduction;Normalization;NumberComponents;Classifier;KFold01_Accuracy;KFold02_Accuracy;KFold03_Accuracy;KFold04_Accuracy;KFold05_Accuracy;KFold06_Accuracy;KFold07_Accuracy;KFold08_Accuracy;KFold09_Accuracy;KFold10_Accuracy;Accuracy_Mean;Accuracy_SD
ResNet101+DenseNet121_n_feat;UMAP;No;2;J48;0,7429;0,6571;0,7647;0,6176;0,6765;0,6471;0,4412;0,7647;0,7647;0,6176;0,6694;0,0953
ResNet101+DenseNet121_n_feat;UMAP;No;2;RBF;0,6857;0,7143;0,7059;0,7941;0,6471;0,7941;0,6176;0,7059;0,7941;0,8235;0,7282;0,0663
ResNet101+DenseNet121_n_feat;UMAP;No;2;LinearSVM;0,6286;0,6571;0,6176;0,6765;0,6765;0,7059;0,5588;0,6765;0,6471;0,7059;0,655;0,0424
ResNet101+DenseNet121_n_feat;UMAP;No;2;MLP;0,7429;0,7714;0,7353;0,7647;0,5882;0,7647;0,6765;0,7059;0,7353;0,8529;0,7338;0,0655
ResNet101+DenseNet121_n_feat;UMAP;No;2;Logistic;0,6286;0,6571;0,6471;0,7059;0,7059;0,6765;0,6471;0,7353;0,6471;0,7941;0,6845;0,0486
ResNet101+DenseNet121_n_feat;UMAP;No;2;RandomForest;0,8286;0,6571;0,8235;0,7353;0,7059;0,7647;0,5882;0,6471;0,7647;0,8235;0,7339;0,079
ResNet101+DenseNet121_n_feat;UMAP;No;2;Adaboost;0,8286;0,6857;0,7059;0,7941;0,7059;0,7941;0,6765;0,7647;0,4706;0,7647;0,7191;0,0961
ResNet101+DenseNet121_n_feat;UMAP;No;2;Gaussian;0,6571;0,7143;0,6471;0,6765;0,6471;0,7059;0,5882;0,7353;0,6765;0,7353;0,6783;0,0437
ResNet101+MobileNetV2_n_feat;PCA;No;2;J48;0,6286;0,6571;0,7059;0,5882;0,6471;0,6471;0,6176;0,6765;0,7941;0,4706;0,6433;0,0786
ResNet101+MobileNetV2_n_feat;PCA;No;2;RBF;0,7143;0,7714;0,6765;0,5588;0,7059;0,7059;0,7647;0,7647;0,7353;0,7647;0,7162;0,0609
ResNet101+MobileNetV2_n_feat;PCA;No;2;LinearSVM;0,5714;0,6286;0,5294;0,5882;0,6471;0,5294;0,7647;0,6471;0,5588;0,6471;0,6112;0,0678
ResNet101+MobileNetV2_n_feat;PCA;No;2;MLP;0,7429;0,7429;0,6765;0,6176;0,6471;0,7059;0,7353;0,7941;0,7059;0,7059;0,7074;0,0484
ResNet101+MobileNetV2_n_feat;PCA;No;2;Logistic;0,6;0,6571;0,5;0,6176;0,6471;0,5588;0,7059;0,6765;0,5882;0,6765;0,6228;0,0595
ResNet101+MobileNetV2_n_feat;PCA;No;2;RandomForest;0,7143;0,6857;0,6471;0,6176;0,6765;0,6176;0,7353;0,7647;0,7059;0,6176;0,6782;0,0498
ResNet101+MobileNetV2_n_feat;PCA;No;2;Adaboost;0,7429;0,7143;0,6176;0,5294;0,6471;0,6471;0,7647;0,7353;0,7941;0,6471;0,6839;0,0762
ResNet101+MobileNetV2_n_feat;PCA;No;2;Gaussian;0,6286;0,7143;0,6176;0,5882;0,6471;0,7353;0,7941;0,7647;0,7647;0,7941;0,7049;0,0738
ResNet101+MobileNetV2_n_feat;UMAP;No;2;J48;0,7429;0,8;0,7647;0,8235;0,8235;0,6471;0,8824;0,7059;0,6765;0,7647;0,7631;0,069
ResNet101+MobileNetV2_n_feat;UMAP;No;2;RBF;0,7143;0,8286;0,7647;0,7353;0,7353;0,8235;0,6471;0,7059;0,7353;0,8824;0,7572;0,0658
ResNet101+MobileNetV2_n_feat;UMAP;No;2;LinearSVM;0,5714;0,3429;0,6176;0,4706;0,5294;0,5294;0,5294;0,6176;0,5588;0,6471;0,5414;0,083
ResNet101+MobileNetV2_n_feat;UMAP;No;2;MLP;0,6286;0,6571;0,7059;0,5294;0,6471;0,6765;0,5294;0,7059;0,7353;0,7941;0,6609;0,0796
ResNet101+MobileNetV2_n_feat;UMAP;No;2;Logistic;0,4286;0,3143;0,5588;0,5882;0,5588;0,5882;0,5;0,5588;0,5588;0,5;0,5155;0,0816
ResNet101+MobileNetV2_n_feat;UMAP;No;2;RandomForest;0,8;0,8571;0,7941;0,8529;0,8824;0,7941;0,7647;0,7059;0,7647;0,8529;0,8069;0,0516
ResNet101+MobileNetV2_n_feat;UMAP;No;2;Adaboost;0,7714;0,8571;0,7941;0,8529;0,8529;0,7647;0,7059;0,7353;0,7941;0,8235;0,7952;0,0494
ResNet101+MobileNetV2_n_feat;UMAP;No;2;Gaussian;0,6;0,7429;0,7647;0,7059;0,5882;0,7353;0,6176;0,6176;0,7353;0,7941;0,6902;0,0725
EfficientNetB0+MobileNet_n_feat;PCA;No;2;J48;0,8571;0,8571;0,7647;0,7059;0,7941;0,7941;0,7059;0,7941;0,7941;0,7647;0,7832;0,049
EfficientNetB0+MobileNet_n_feat;PCA;No;2;RBF;0,8286;0,8;0,8529;0,7353;0,8235;0,8529;0,8235;0,8529;0,9118;0,8235;0,8305;0,0427
EfficientNetB0+MobileNet_n_feat;PCA;No;2;LinearSVM;0,8286;0,8;0,7941;0,7941;0,8235;0,8824;0,7647;0,8529;0,8235;0,8529;0,8217;0,0331
EfficientNetB0+MobileNet_n_feat;PCA;No;2;MLP;0,8286;0,7714;0,8529;0,8235;0,8235;0,8824;0,7647;0,8824;0,7647;0,8529;0,8247;0,0428
EfficientNetB0+MobileNet_n_feat;PCA;No;2;Logistic;0,8286;0,7714;0,8235;0,8529;0,8235;0,8824;0,8529;0,8824;0,8235;0,8529;0,8394;0,0312
EfficientNetB0+MobileNet_n_feat;PCA;No;2;RandomForest;0,8857;0,8;0,7647;0,7059;0,8235;0,7647;0,7941;0,8529;0,8235;0,8824;0,8097;0,0534
EfficientNetB0+MobileNet_n_feat;PCA;No;2;Adaboost;0,8571;0,8571;0,7647;0,6471;0,7647;0,8529;0,8235;0,8529;0,8824;0,8529;0,8155;0,0676
EfficientNetB0+MobileNet_n_feat;PCA;No;2;Gaussian;0,6571;0,7143;0,7353;0,7647;0,7941;0,8235;0,8235;0,8235;0,8235;0,8529;0,7813;0,0589
EfficientNetB0+MobileNet_n_feat;UMAP;No;2;J48;0,6857;0,6;0,7941;0,6176;0,8235;0,7647;0,7353;0,7941;0,7059;0,8529;0,7374;0,0805
EfficientNetB0+MobileNet_n_feat;UMAP;No;2;RBF;0,7143;0,8571;0,8235;0,6765;0,7647;0,8529;0,6765;0,7941;0,7353;0,8235;0,7718;0,0653
EfficientNetB0+MobileNet_n_feat;UMAP;No;2;LinearSVM;0,6857;0,6;0,6471;0,5882;0,5882;0,6471;0,5588;0,6765;0,6176;0,7647;0,6374;0,0575
EfficientNetB0+MobileNet_n_feat;UMAP;No;2;MLP;0,7429;0,7714;0,7647;0,6471;0,6176;0,6765;0,6765;0,7353;0,7059;0,6765;0,7014;0,0486
EfficientNetB0+MobileNet_n_feat;UMAP;No;2;Logistic;0,6286;0,4571;0,6176;0,6176;0,5588;0,5588;0,5588;0,6765;0,6176;0,6176;0,5909;0,0571
EfficientNetB0+MobileNet_n_feat;UMAP;No;2;RandomForest;0,6857;0,8286;0,8235;0,7353;0,7647;0,7941;0,7647;0,7941;0,7647;0,8529;0,7808;0,0464
EfficientNetB0+MobileNet_n_feat;UMAP;No;2;Adaboost;0,6857;0,8571;0,8235;0,6765;0,7059;0,7941;0,6471;0,7941;0,7059;0,8235;0,7513;0,0708
EfficientNetB0+MobileNet_n_feat;UMAP;No;2;Gaussian;0,8;0,7429;0,7941;0,6765;0,5882;0,7647;0,6176;0,7059;0,7059;0,7647;0,7161;0,0681
MobileNet+ResNet50_n_feat;PCA;No;2;J48;0,6286;0,5429;0,5882;0,6176;0,7647;0,6176;0,5588;0,6176;0,5;0,5588;0,5995;0,0676
MobileNet+ResNet50_n_feat;PCA;No;2;RBF;0,7714;0,7143;0,6176;0,6765;0,7353;0,5882;0,5882;0,6765;0,6471;0,6765;0,6692;0,0577
MobileNet+ResNet50_n_feat;PCA;No;2;LinearSVM;0,5143;0,5714;0,5588;0,5882;0,5294;0,6176;0,4706;0,5;0,5882;0,6176;0,5556;0,0478
MobileNet+ResNet50_n_feat;PCA;No;2;MLP;0,7714;0,6857;0,5882;0,6765;0,6765;0,5588;0,6176;0,6765;0,7059;0,7059;0,6663;0,0591
MobileNet+ResNet50_n_feat;PCA;No;2;Logistic;0,4857;0,3429;0,5294;0,5;0,5294;0,5588;0,5;0,5;0,5882;0,6176;0,5152;0,0703
MobileNet+ResNet50_n_feat;PCA;No;2;RandomForest;0,7714;0,6857;0,5882;0,6765;0,7059;0,6176;0,6176;0,7353;0,6765;0,7059;0,6781;0,0538
MobileNet+ResNet50_n_feat;PCA;No;2;Adaboost;0,8;0,7429;0,6176;0,5588;0,8235;0,6176;0,5588;0,7059;0,6471;0,7059;0,6778;0,0886
MobileNet+ResNet50_n_feat;PCA;No;2;Gaussian;0,7143;0,7143;0,6176;0,6471;0,7353;0,6471;0,6471;0,6471;0,6176;0,7059;0,6693;0,0413
MobileNet+ResNet50_n_feat;UMAP;No;2;J48;0,6;0,6857;0,6765;0,6471;0,5;0,6471;0,5882;0,7941;0,6765;0,5882;0,6403;0,0743
MobileNet+ResNet50_n_feat;UMAP;No;2;RBF;0,6571;0,7429;0,7353;0,7353;0,6471;0,7059;0,6471;0,7059;0,7059;0,7353;0,7018;0,0362
MobileNet+ResNet50_n_feat;UMAP;No;2;LinearSVM;0,6571;0,6857;0,7059;0,6765;0,6471;0,6765;0,6176;0,6765;0,6176;0,7353;0,6696;0,0348
MobileNet+ResNet50_n_feat;UMAP;No;2;MLP;0,6571;0,6857;0,7647;0,5882;0,7059;0,7353;0,5882;0,7059;0,7059;0,6765;0,6813;0,0544
MobileNet+ResNet50_n_feat;UMAP;No;2;Logistic;0,6286;0,7429;0,7059;0,6765;0,6471;0,6765;0,6471;0,7353;0,6176;0,6765;0,6754;0,0403
MobileNet+ResNet50_n_feat;UMAP;No;2;RandomForest;0,7143;0,7714;0,7647;0,7059;0,5882;0,7059;0,6765;0,7941;0,7059;0,6176;0,7045;0,0617
MobileNet+ResNet50_n_feat;UMAP;No;2;Adaboost;0,7143;0,7714;0,7353;0,7353;0,6765;0,7353;0,6471;0,7647;0,7941;0,7353;0,7309;0,0414
MobileNet+ResNet50_n_feat;UMAP;No;2;Gaussian;0,6571;0,7429;0,7059;0,7059;0,6765;0,6765;0,6471;0,7353;0,7059;0,7353;0,6988;0,0319
Xception+ResNet50_n_feat;PCA;No;2;J48;0,5714;0,7429;0,4412;0,6765;0,6765;0,5882;0,4118;0,6471;0,6176;0,6176;0,5991;0,0983
Xception+ResNet50_n_feat;PCA;No;2;RBF;0,6;0,7143;0,6471;0,7647;0,5882;0,7647;0,6765;0,6765;0,5882;0,8235;0,6844;0,0776
Xception+ResNet50_n_feat;PCA;No;2;LinearSVM;0,5429;0,6857;0,7059;0,7941;0,6176;0,6765;0,7353;0,6765;0,6765;0,7353;0,6846;0,0651
Xception+ResNet50_n_feat;PCA;No;2;MLP;0,5714;0,6857;0,6765;0,7941;0,6176;0,7941;0,6765;0,7353;0,5588;0,7353;0,6845;0,079
Xception+ResNet50_n_feat;PCA;No;2;Logistic;0,5714;0,7143;0,6176;0,7941;0,6176;0,7059;0,7647;0,7059;0,6765;0,7353;0,6903;0,0665
Xception+ResNet50_n_feat;PCA;No;2;RandomForest;0,6571;0,6857;0,5;0,7647;0,6176;0,7941;0,5294;0,6471;0,5882;0,6471;0,6431;0,0876
Xception+ResNet50_n_feat;PCA;No;2;Adaboost;0,5143;0,7429;0,7059;0,7647;0,6176;0,6176;0,5294;0,6471;0,5882;0,7353;0,6463;0,0842
Xception+ResNet50_n_feat;PCA;No;2;Gaussian;0,5714;0,6571;0,6176;0,7647;0,6176;0,6765;0,7059;0,7059;0,6471;0,7353;0,6699;0,0563
Xception+ResNet50_n_feat;UMAP;No;2;J48;0,6857;0,6857;0,7059;0,7941;0,7941;0,7059;0,6471;0,7647;0,7647;0,6765;0,7224;0,0499
Xception+ResNet50_n_feat;UMAP;No;2;RBF;0,6571;0,6571;0,7647;0,8235;0,7647;0,7059;0,7353;0,7647;0,7647;0,7647;0,7403;0,0499
Xception+ResNet50_n_feat;UMAP;No;2;LinearSVM;0,6857;0,6857;0,6765;0,8529;0,6471;0,6765;0,6471;0,7353;0,6765;0,7647;0,7048;0,0602
Xception+ResNet50_n_feat;UMAP;No;2;MLP;0,6857;0,6857;0,7059;0,7941;0,6471;0,7059;0,6765;0,7941;0,6765;0,7647;0,7136;0,0494
Xception+ResNet50_n_feat;UMAP;No;2;Logistic;0,7143;0,6571;0,6765;0,8235;0,6471;0,6765;0,6471;0,7353;0,6471;0,7647;0,6989;0,0568
Xception+ResNet50_n_feat;UMAP;No;2;RandomForest;0,6571;0,7714;0,7647;0,7941;0,7941;0,7059;0,8235;0,7941;0,7941;0,7647;0,7664;0,0469
Xception+ResNet50_n_feat;UMAP;No;2;Adaboost;0,7143;0,7714;0,7353;0,7941;0,7647;0,7941;0,8235;0,7941;0,7941;0,7647;0,775;0,0305
Xception+ResNet50_n_feat;UMAP;No;2;Gaussian;0,6857;0,6857;0,7059;0,8235;0,6765;0,6471;0,6765;0,7353;0,6765;0,7941;0,7107;0,054
VGG16+VGG19_n_feat;PCA;No;2;J48;0,6;0,5429;0,4706;0,4706;0,5882;0,5294;0,5882;0,5294;0,5588;0,5294;0,5408;0,0431
VGG16+VGG19_n_feat;PCA;No;2;RBF;0,5429;0,5429;0,5;0,5588;0,4412;0,5294;0,5294;0,5588;0,5882;0,5588;0,535;0,0384
VGG16+VGG19_n_feat;PCA;No;2;LinearSVM;0,6286;0,6;0,4412;0,5;0,5;0,5294;0,5;0,5;0,5;0,5588;0,5258;0,0526
VGG16+VGG19_n_feat;PCA;No;2;MLP;0,5714;0,5429;0,4118;0,6176;0,5588;0,6176;0,5588;0,5;0,6765;0,5;0,5555;0,0704
VGG16+VGG19_n_feat;PCA;No;2;Logistic;0,6;0,5714;0,4412;0,6176;0,5294;0,5294;0,5;0,5294;0,5588;0,5;0,5377;0,0492
VGG16+VGG19_n_feat;PCA;No;2;RandomForest;0,6;0,6;0,4412;0,4118;0,6176;0,5588;0,5;0,5;0,6471;0,5;0,5376;0,0748
VGG16+VGG19_n_feat;PCA;No;2;Adaboost;0,6857;0,6;0,4412;0,6176;0,5294;0,5882;0,5;0,5294;0,5588;0,5294;0,558;0,0648
VGG16+VGG19_n_feat;PCA;No;2;Gaussian;0,6286;0,6286;0,5;0,4118;0,5294;0,5588;0,5294;0,5294;0,5;0,5;0,5316;0,0608
VGG16+VGG19_n_feat;UMAP;No;2;J48;0,5429;0,5143;0,6765;0,5294;0,5294;0,4412;0,4706;0,5294;0,5882;0,5294;0,5351;0,0603
VGG16+VGG19_n_feat;UMAP;No;2;RBF;0,7714;0,6857;0,6176;0,5882;0,4706;0,5882;0,6471;0,6765;0,6471;0,6765;0,6369;0,0752
VGG16+VGG19_n_feat;UMAP;No;2;LinearSVM;0,6571;0,3429;0,6176;0,5294;0,4706;0,5294;0,5294;0,5;0,5;0,5882;0,5265;0,0821
VGG16+VGG19_n_feat;UMAP;No;2;MLP;0,7429;0,6857;0,6471;0,5882;0,5;0,5294;0,6471;0,6176;0,6176;0,7059;0,6282;0,0716
VGG16+VGG19_n_feat;UMAP;No;2;Logistic;0,5143;0,4;0,5588;0,5;0,4412;0,4706;0,5294;0,5588;0,5294;0,6176;0,512;0,0596
VGG16+VGG19_n_feat;UMAP;No;2;RandomForest;0,5429;0,5429;0,6176;0,6176;0,5588;0,5588;0,6176;0,5294;0,6176;0,5588;0,5762;0,0349
VGG16+VGG19_n_feat;UMAP;No;2;Adaboost;0,6286;0,6286;0,7059;0,5882;0,6176;0,5;0,5294;0,5882;0,5882;0,4706;0,5845;0,0655
VGG16+VGG19_n_feat;UMAP;No;2;Gaussian;0,5714;0,6286;0,5882;0,4706;0,4412;0,5882;0,5588;0,4412;0,4706;0,5882;0,5347;0,0671
MobileNet+ResNet101_n_feat;PCA;No;75;J48;0,6857;0,8;0,8235;0,6765;0,7647;0,7647;0,8529;0,7941;0,7353;0,7059;0,7603;0,0561
MobileNet+ResNet101_n_feat;PCA;No;75;RBF;0,8;0,9429;0,9118;0,8529;0,9412;0,9412;0,9412;0,9412;0,9118;0,9706;0,9155;0,0487
MobileNet+ResNet101_n_feat;PCA;No;75;LinearSVM;0,7714;0,8857;0,9412;0,8824;0,8824;0,9118;0,9412;0,9412;0,8529;0,9118;0,8922;0,0493
MobileNet+ResNet101_n_feat;PCA;No;75;MLP;0,6571;0,8286;0,8529;0,8529;0,8529;0,8824;0,9118;0,8529;0,9118;0,9118;0,8515;0,0708
MobileNet+ResNet101_n_feat;PCA;No;75;Logistic;0,7429;0,8857;0,9412;0,8824;0,8824;0,9118;0,9118;0,9412;0,8529;0,9118;0,8864;0,0545
MobileNet+ResNet101_n_feat;PCA;No;75;RandomForest;0,8571;0,9143;0,8824;0,8235;0,9118;0,9412;0,8824;0,9706;0,9118;1;0,9095;0,0496
MobileNet+ResNet101_n_feat;PCA;No;75;Adaboost;0,8286;0,9143;0,9412;0,9118;0,8824;0,7647;0,9412;0,9706;0,8824;0,9118;0,8949;0,0571
MobileNet+ResNet101_n_feat;PCA;No;75;Gaussian;0,7714;0,7714;0,8235;0,6765;0,7353;0,8824;0,7647;0,8824;0,8824;0,7941;0,7984;0,0658
MobileNet+ResNet101_n_feat;UMAP;No;75;J48;0,7714;0,6;0,7647;0,8235;0,7353;0,7059;0,7647;0,7647;0,6471;0,7353;0,7313;0,062
MobileNet+ResNet101_n_feat;UMAP;No;75;RBF;0,6;0,4857;0,7353;0,7941;0,7353;0,7059;0,7647;0,7353;0,7647;0,7941;0,7115;0,0919
MobileNet+ResNet101_n_feat;UMAP;No;75;LinearSVM;0,7143;0,7714;0,7647;0,7647;0,7941;0,7647;0,7353;0,7941;0,7941;0,8235;0,7721;0,0299
MobileNet+ResNet101_n_feat;UMAP;No;75;MLP;0,7714;0,7143;0,7941;0,8235;0,8235;0,7353;0,6471;0,8235;0,7353;0,7647;0,7633;0,0542
MobileNet+ResNet101_n_feat;UMAP;No;75;Logistic;0,8;0,8571;0,7647;0,7941;0,7647;0,8235;0,7353;0,8824;0,8529;0,8824;0,8157;0,0494
MobileNet+ResNet101_n_feat;UMAP;No;75;RandomForest;0,8286;0,8571;0,7941;0,7941;0,8529;0,8529;0,7647;0,8235;0,7941;0,8235;0,8186;0,0295
MobileNet+ResNet101_n_feat;UMAP;No;75;Adaboost;0,7714;0,8571;0,8235;0,7647;0,7941;0,8529;0,8235;0,8824;0,8235;0,8529;0,8246;0,0365
MobileNet+ResNet101_n_feat;UMAP;No;75;Gaussian;0,8;0,9143;0,7647;0,8235;0,7941;0,8529;0,6765;0,7941;0,7647;0,8529;0,8038;0,0607
ResNet101+DenseNet169_n_feat;PCA;No;75;J48;0,8571;0,7714;0,6471;0,7059;0,7941;0,8824;0,6176;0,7941;0,7353;0,7059;0,7511;0,081
ResNet101+DenseNet169_n_feat;PCA;No;75;RBF;0,8286;0,9714;0,9118;0,8529;0,9412;0,9412;0,9412;0,9412;0,9412;0,9412;0,9212;0,0427
ResNet101+DenseNet169_n_feat;PCA;No;75;LinearSVM;0,8;0,7714;0,9118;0,7647;0,7941;0,9412;0,8529;0,8824;0,8529;0,8824;0,8454;0,0575
ResNet101+DenseNet169_n_feat;PCA;No;75;MLP;0,7143;0,8571;0,8824;0,8235;0,9118;0,8235;0,8824;0,8235;0,8824;0,8529;0,8454;0,0523
ResNet101+DenseNet169_n_feat;PCA;No;75;Logistic;0,8;0,7714;0,9118;0,7647;0,8235;0,9412;0,8824;0,8529;0,8529;0,8824;0,8483;0,0556
ResNet101+DenseNet169_n_feat;PCA;No;75;RandomForest;0,8857;0,8571;0,9118;0,7941;0,8824;0,8824;0,7941;0,9412;0,9118;0,9412;0,8802;0,0498
ResNet101+DenseNet169_n_feat;PCA;No;75;Adaboost;0,8286;0,9143;0,8824;0,7941;0,9412;0,8529;0,7647;0,8824;0,9412;0,8824;0,8684;0,056
ResNet101+DenseNet169_n_feat;PCA;No;75;Gaussian;0,7714;0,8286;0,7353;0,6176;0,6765;0,8824;0,7941;0,7647;0,8529;0,7353;0,7659;0,076
ResNet101+DenseNet169_n_feat;UMAP;No;75;J48;0,8286;0,8286;0,9118;0,8824;0,7647;0,7647;0,8529;0,7647;0,7353;0,7941;0,8128;0,0548
ResNet101+DenseNet169_n_feat;UMAP;No;75;RBF;0,6571;0,4857;0,7059;0,8235;0,7059;0,8235;0,7647;0,7941;0,8235;0,7941;0,7378;0,1006
ResNet101+DenseNet169_n_feat;UMAP;No;75;LinearSVM;0,7714;0,8571;0,7647;0,8235;0,7941;0,8529;0,7647;0,8529;0,8529;0,8235;0,8158;0,0369
ResNet101+DenseNet169_n_feat;UMAP;No;75;MLP;0,7714;0,8286;0,8235;0,7941;0,8235;0,8529;0,7941;0,8529;0,8824;0,8235;0,8247;0,0311
ResNet101+DenseNet169_n_feat;UMAP;No;75;Logistic;0,8286;0,8286;0,7941;0,8235;0,8529;0,8824;0,7941;0,8235;0,7941;0,7941;0,8216;0,0279
ResNet101+DenseNet169_n_feat;UMAP;No;75;RandomForest;0,8286;0,8857;0,9118;0,8529;0,8235;0,8529;0,8529;0,8824;0,7941;0,8824;0,8567;0,0332
ResNet101+DenseNet169_n_feat;UMAP;No;75;Adaboost;0,8;0,8286;0,8235;0,7941;0,8529;0,7647;0,7941;0,7941;0,7647;0,8235;0,804;0,0268
ResNet101+DenseNet169_n_feat;UMAP;No;75;Gaussian;0,8286;0,8571;0,7647;0,8529;0,7353;0,8235;0,7059;0,7647;0,8235;0,8529;0,8009;0,0513
ResNet101+DenseNet121_n_feat;PCA;No;75;J48;0,8286;0,8571;0,8529;0,7941;0,7941;0,8235;0,7059;0,6765;0,8824;0,7059;0,7921;0,0683
ResNet101+DenseNet121_n_feat;PCA;No;75;RBF;0,8571;0,9429;0,9118;0,8529;0,9706;0,9706;0,9412;0,9412;0,9118;0,9706;0,9271;0,0415
ResNet101+DenseNet121_n_feat;PCA;No;75;LinearSVM;0,8;0,8;0,9118;0,7941;0,8824;0,8529;0,8235;0,8824;0,8235;0,8529;0,8424;0,0386
ResNet101+DenseNet121_n_feat;PCA;No;75;MLP;0,8;0,7429;0,9412;0,8824;0,8824;0,9412;0,9118;0,8529;0,9412;0,9118;0,8808;0,0626
ResNet101+DenseNet121_n_feat;PCA;No;75;Logistic;0,8;0,8;0,9118;0,7647;0,9118;0,9118;0,8235;0,8824;0,8235;0,8529;0,8482;0,0511
ResNet101+DenseNet121_n_feat;PCA;No;75;RandomForest;0,8286;0,8857;0,9118;0,8529;0,9118;0,9118;0,8529;0,9118;0,9118;0,9412;0,892;0,0339
ResNet101+DenseNet121_n_feat;PCA;No;75;Adaboost;0,8571;0,8571;0,8824;0,8235;0,8235;0,8235;0,9118;0,8529;0,8824;0,8824;0,8597;0,0287
ResNet101+DenseNet121_n_feat;PCA;No;75;Gaussian;0,7143;0,8;0,7059;0,6765;0,7059;0,8235;0,7647;0,6765;0,8824;0,7647;0,7514;0,0647
ResNet101+DenseNet121_n_feat;UMAP;No;75;J48;0,8286;0,8;0,6765;0,7353;0,7647;0,7353;0,8235;0,7059;0,8235;0,7647;0,7658;0,0502
ResNet101+DenseNet121_n_feat;UMAP;No;75;RBF;0,6857;0,6571;0,7059;0,7353;0,7353;0,8235;0,6471;0,7941;0,7353;0,8235;0,7343;0,0602
ResNet101+DenseNet121_n_feat;UMAP;No;75;LinearSVM;0,7429;0,8857;0,7647;0,7647;0,8529;0,8824;0,7647;0,8235;0,7353;0,8529;0,807;0,0557
ResNet101+DenseNet121_n_feat;UMAP;No;75;MLP;0,7714;0,8571;0,7647;0,7353;0,8529;0,8824;0,6765;0,5882;0,7353;0,9118;0,7776;0,0953
ResNet101+DenseNet121_n_feat;UMAP;No;75;Logistic;0,8;0,8;0,7941;0,8235;0,8824;0,8529;0,7941;0,8824;0,7353;0,7941;0,8159;0,0432
ResNet101+DenseNet121_n_feat;UMAP;No;75;RandomForest;0,7714;0,8857;0,8529;0,7941;0,8529;0,8529;0,7647;0,8529;0,7647;0,9412;0,8334;0,0554
ResNet101+DenseNet121_n_feat;UMAP;No;75;Adaboost;0,8;0,6857;0,7941;0,7941;0,8235;0,7941;0,8529;0,7647;0,7353;0,8235;0,7868;0,0456
ResNet101+DenseNet121_n_feat;UMAP;No;75;Gaussian;0,7143;0,7714;0,8235;0,7941;0,7941;0,8529;0,6471;0,8235;0,7647;0,8235;0,7809;0,058
ResNet101+MobileNetV2_n_feat;PCA;No;75;J48;0,7429;0,7143;0,8824;0,6765;0,9118;0,8529;0,7941;0,8824;0,7647;0,8235;0,8045;0,0751
ResNet101+MobileNetV2_n_feat;PCA;No;75;RBF;0,8571;0,9714;0,9118;0,8529;0,9412;0,9412;0,8824;0,9706;0,9412;1;0,927;0,0473
ResNet101+MobileNetV2_n_feat;PCA;No;75;LinearSVM;0,7714;0,9143;0,9706;0,7647;0,8824;0,8529;0,9412;0,7941;0,8235;0,8529;0,8568;0,067
ResNet101+MobileNetV2_n_feat;PCA;No;75;MLP;0,8;0,8571;0,9412;0,7647;0,8529;0,8529;0,8824;0,8824;0,9118;0,8235;0,8569;0,0493
ResNet101+MobileNetV2_n_feat;PCA;No;75;Logistic;0,7714;0,9143;0,9706;0,7647;0,8824;0,8529;0,9412;0,8235;0,8529;0,8529;0,8627;0,0637
ResNet101+MobileNetV2_n_feat;PCA;No;75;RandomForest;0,8857;0,8857;0,9412;0,8235;0,9412;0,9706;0,9118;0,9412;0,9118;0,9412;0,9154;0,0399
ResNet101+MobileNetV2_n_feat;PCA;No;75;Adaboost;0,7143;0,8857;0,8824;0,8824;0,9118;0,8824;0,8529;0,8824;0,8824;0,9706;0,8747;0,061
ResNet101+MobileNetV2_n_feat;PCA;No;75;Gaussian;0,8286;0,7429;0,7353;0,7941;0,7353;0,8824;0,7353;0,8529;0,8529;0,7647;0,7924;0,0545
ResNet101+MobileNetV2_n_feat;UMAP;No;75;J48;0,8286;0,7714;0,7353;0,7353;0,8824;0,8824;0,7353;0,8235;0,8529;0,7941;0,8041;0,0557
ResNet101+MobileNetV2_n_feat;UMAP;No;75;RBF;0,6286;0,6286;0,7059;0,7941;0,7647;0,7647;0,7941;0,7941;0,8235;0,8235;0,7522;0,0696
ResNet101+MobileNetV2_n_feat;UMAP;No;75;LinearSVM;0,7143;0,8;0,7647;0,7941;0,7647;0,8529;0,7647;0,8235;0,8824;0,8824;0,8044;0,0528
ResNet101+MobileNetV2_n_feat;UMAP;No;75;MLP;0,6857;0,7143;0,7647;0,7647;0,7647;0,7941;0,7353;0,8235;0,6765;0,8235;0,7547;0,0492
ResNet101+MobileNetV2_n_feat;UMAP;No;75;Logistic;0,8286;0,8286;0,8529;0,8235;0,7647;0,8235;0,7647;0,8824;0,8529;0,9118;0,8334;0,0436
ResNet101+MobileNetV2_n_feat;UMAP;No;75;RandomForest;0,8286;0,8857;0,7941;0,8235;0,8529;0,9118;0,9118;0,8529;0,8529;0,8824;0,8597;0,0365
ResNet101+MobileNetV2_n_feat;UMAP;No;75;Adaboost;0,7143;0,8571;0,8529;0,7941;0,7941;0,8529;0,7941;0,8529;0,8529;0,8824;0,8248;0,0475
ResNet101+MobileNetV2_n_feat;UMAP;No;75;Gaussian;0,7714;0,8571;0,7647;0,8529;0,7941;0,8824;0,7647;0,7353;0,8529;0,8824;0,8158;0,0524
