ExtractionMethod;Reduction;Classification;Fold;Features;Normalization;Components;PCC;ACC;F1;ROC;ExtractionTime;ReductionTime;ClassfTrainning;ClassfPredict
EfficientNetB7;Full;RBF;9;924160;No;924160;0;94,1176;95,2381;95,4545;726,5587;0;28,788;9,9065
EfficientNetB7;Full;RBF;10;924160;No;924160;0;85,2941;87,8049;84,0351;726,5587;0;28,977;9,7411
EfficientNetB7;Full;LinearSVM;1;924160;No;924160;0;94,2857;93,3333;94,1667;726,5587;0;26,7565;2,255
EfficientNetB7;Full;LinearSVM;2;924160;No;924160;0;91,4286;88;91,4855;726,5587;0;27,3788;2,6523
EfficientNetB7;Full;LinearSVM;3;924160;No;924160;0;97,0588;96,9697;97,0588;726,5587;0;29,8635;2,4487
EfficientNetB7;Full;LinearSVM;4;924160;No;924160;0;82,3529;86,3636;79,6429;726,5587;0;27,9667;2,2148
EfficientNetB7;Full;LinearSVM;5;924160;No;924160;0;85,2941;85,7143;85,2941;726,5587;0;29,0258;2,3321
EfficientNetB7;Full;LinearSVM;6;924160;No;924160;0;94,1176;94,4444;94,0972;726,5587;0;29,4346;2,5862
EfficientNetB7;Full;LinearSVM;7;924160;No;924160;0;88,2353;87,5;88,2353;726,5587;0;28,0013;2,2065
EfficientNetB7;Full;LinearSVM;8;924160;No;924160;0;94,1176;94,4444;94,0972;726,5587;0;27,4268;2,2735
EfficientNetB7;Full;LinearSVM;9;924160;No;924160;0;94,1176;95,2381;95,4545;726,5587;0;27,3659;2,1773
EfficientNetB7;Full;LinearSVM;10;924160;No;924160;0;91,1765;92,3077;90,7018;726,5587;0;27,2498;2,1739
EfficientNetB7;Full;MLP;1;924160;No;924160;0;82,8571;81,25;83,3333;726,5587;0;146,8777;0,0481
EfficientNetB7;Full;MLP;2;924160;No;924160;0;77,1429;55,5556;68,6594;726,5587;0;35,3626;0,0461
EfficientNetB7;Full;MLP;3;924160;No;924160;0;91,1765;91,4286;91,1765;726,5587;0;49,8539;0,0625
EfficientNetB7;Full;MLP;4;924160;No;924160;0;82,3529;86,3636;79,6429;726,5587;0;48,7141;0,0441
EfficientNetB7;Full;MLP;5;924160;No;924160;0;91,1765;91,8919;91,1765;726,5587;0;81,493;0,0437
EfficientNetB7;Full;MLP;6;924160;No;924160;0;91,1765;92,3077;90,625;726,5587;0;49,4888;0,0437
EfficientNetB7;Full;MLP;7;924160;No;924160;0;82,3529;82,3529;82,3529;726,5587;0;77,4752;0,0437
EfficientNetB7;Full;MLP;8;924160;No;924160;0;94,1176;94,4444;94,0972;726,5587;0;78,7031;0,0447
EfficientNetB7;Full;MLP;9;924160;No;924160;0;91,1765;93,3333;89,3939;726,5587;0;58,0164;0,0623
EfficientNetB7;Full;MLP;10;924160;No;924160;0;88,2353;90;87,3684;726,5587;0;113,9621;0,0442
EfficientNetB7;Full;Logistic;1;924160;No;924160;0;94,2857;93,3333;94,1667;726,5587;0;38,3304;0,0727
EfficientNetB7;Full;Logistic;2;924160;No;924160;0;91,4286;88;91,4855;726,5587;0;36,3214;0,0853
EfficientNetB7;Full;Logistic;3;924160;No;924160;0;94,1176;94,1176;94,1176;726,5587;0;38,1378;0,071
EfficientNetB7;Full;Logistic;4;924160;No;924160;0;79,4118;83,7209;77,1429;726,5587;0;36,6603;0,0703
EfficientNetB7;Full;Logistic;5;924160;No;924160;0;91,1765;90,3226;91,1765;726,5587;0;35,2812;0,072
EfficientNetB7;Full;Logistic;6;924160;No;924160;0;94,1176;94,4444;94,0972;726,5587;0;36,9845;0,0795
EfficientNetB7;Full;Logistic;7;924160;No;924160;0;88,2353;87,5;88,2353;726,5587;0;35,8992;0,0774
EfficientNetB7;Full;Logistic;8;924160;No;924160;0;94,1176;94,4444;94,0972;726,5587;0;41,836;0,07
EfficientNetB7;Full;Logistic;9;924160;No;924160;0;94,1176;95,2381;95,4545;726,5587;0;36,0696;0,0792
EfficientNetB7;Full;Logistic;10;924160;No;924160;0;91,1765;92,3077;90,7018;726,5587;0;37,1416;0,0714
EfficientNetB7;Full;RandomForest;1;924160;No;924160;0;74,2857;72,7273;75;726,5587;0;6,2546;0,0251
EfficientNetB7;Full;RandomForest;2;924160;No;924160;0;94,2857;92,3077;95,6522;726,5587;0;6,2338;0,025
EfficientNetB7;Full;RandomForest;3;924160;No;924160;0;94,1176;94,1176;94,1176;726,5587;0;6,2385;0,0241
EfficientNetB7;Full;RandomForest;4;924160;No;924160;0;88,2353;90,4762;86,7857;726,5587;0;6,2702;0,0253
EfficientNetB7;Full;RandomForest;5;924160;No;924160;0;85,2941;86,4865;85,2941;726,5587;0;6,129;0,0242
EfficientNetB7;Full;RandomForest;6;924160;No;924160;0;88,2353;88,8889;88,1944;726,5587;0;6,1773;0,0243
EfficientNetB7;Full;RandomForest;7;924160;No;924160;0;88,2353;88,2353;88,2353;726,5587;0;6,0247;0,0242
EfficientNetB7;Full;RandomForest;8;924160;No;924160;0;91,1765;90,9091;91,6667;726,5587;0;6,0931;0,0244
EfficientNetB7;Full;RandomForest;9;924160;No;924160;0;88,2353;90,4762;89,0152;726,5587;0;6,0059;0,0247
EfficientNetB7;Full;RandomForest;10;924160;No;924160;0;85,2941;87,1795;84,7368;726,5587;0;5,9796;0,0243
EfficientNetB7;Full;Adaboost;1;924160;No;924160;0;82,8571;81,25;83,3333;726,5587;0;965,4235;0,967
EfficientNetB7;Full;Adaboost;2;924160;No;924160;0;88,5714;85,7143;91,3043;726,5587;0;950,1711;0,8477
EfficientNetB7;Full;Adaboost;3;924160;No;924160;0;85,2941;86,4865;85,2941;726,5587;0;939,9938;0,8662
EfficientNetB7;Full;Adaboost;4;924160;No;924160;0;88,2353;90;87,8571;726,5587;0;943,6598;0,83
EfficientNetB7;Full;Adaboost;5;924160;No;924160;0;82,3529;83,3333;82,3529;726,5587;0;942,9975;0,8261
EfficientNetB7;Full;Adaboost;6;924160;No;924160;0;85,2941;85,7143;85,4167;726,5587;0;949,4927;0,8837
EfficientNetB7;Full;Adaboost;7;924160;No;924160;0;88,2353;89,4737;88,2353;726,5587;0;941,1758;0,8432
EfficientNetB7;Full;Adaboost;8;924160;No;924160;0;91,1765;92,3077;90,625;726,5587;0;943,7238;0,8957
EfficientNetB7;Full;Adaboost;9;924160;No;924160;0;79,4118;83,7209;78,4091;726,5587;0;946,8026;0,856
EfficientNetB7;Full;Adaboost;10;924160;No;924160;0;91,1765;92,3077;90,7018;726,5587;0;945,7772;0,8267
EfficientNetB7;Full;Gaussian;1;924160;No;924160;0;77,1429;71,4286;75,8333;726,5587;0;1,1648;0,2599
EfficientNetB7;Full;Gaussian;2;924160;No;924160;0;74,2857;66,6667;74,4565;726,5587;0;1,1655;0,2607
EfficientNetB7;Full;Gaussian;3;924160;No;924160;0;85,2941;85,7143;85,2941;726,5587;0;1,1662;0,25
EfficientNetB7;Full;Gaussian;4;924160;No;924160;0;76,4706;80;75,7143;726,5587;0;1,1604;0,2585
EfficientNetB7;Full;Gaussian;5;924160;No;924160;0;67,6471;62,069;67,6471;726,5587;0;1,1621;0,2525
EfficientNetB7;Full;Gaussian;6;924160;No;924160;0;91,1765;91,4286;91,3194;726,5587;0;1,16;0,256
EfficientNetB7;Full;Gaussian;7;924160;No;924160;0;85,2941;83,871;85,2941;726,5587;0;1,1601;0,2556
EfficientNetB7;Full;Gaussian;8;924160;No;924160;0;82,3529;80;83,3333;726,5587;0;1,171;0,2516
EfficientNetB7;Full;Gaussian;9;924160;No;924160;0;88,2353;90,4762;89,0152;726,5587;0;1,1634;0,2545
EfficientNetB7;Full;Gaussian;10;924160;No;924160;0;82,3529;83,3333;82,807;726,5587;0;1,1713;0,2513
MobileNet+ResNet101;Full;PCC;1;150528;No;150528;24;65,7143;68,4211;68,3333;112,8083;0;0;10,7859
MobileNet+ResNet101;Full;PCC;2;150528;No;150528;24;57,1429;57,1429;63,4058;112,8083;0;0;10,7385
MobileNet+ResNet101;Full;PCC;3;150528;No;150528;24;70,5882;75;70,5882;112,8083;0;0;10,4274
MobileNet+ResNet101;Full;PCC;4;150528;No;150528;24;76,4706;80,9524;74,6429;112,8083;0;0;10,4557
MobileNet+ResNet101;Full;PCC;5;150528;No;150528;24;76,4706;78,9474;76,4706;112,8083;0;0;11,4249
MobileNet+ResNet101;Full;PCC;6;150528;No;150528;24;79,4118;81,0811;79,1667;112,8083;0;0;11,6768
MobileNet+ResNet101;Full;PCC;7;150528;No;150528;24;76,4706;78,9474;76,4706;112,8083;0;0;12,361
MobileNet+ResNet101;Full;PCC;8;150528;No;150528;24;70,5882;77,2727;69,0972;112,8083;0;0;13,303
MobileNet+ResNet101;Full;PCC;9;150528;No;150528;24;61,7647;68,2927;60,9848;112,8083;0;0;11,968
MobileNet+ResNet101;Full;PCC;10;150528;No;150528;24;79,4118;82,9268;78,0702;112,8083;0;0;12,4767
MobileNet+ResNet101;Full;J48;1;150528;No;150528;0;68,5714;64,5161;68,3333;112,8083;0;3,3071;0,0032
MobileNet+ResNet101;Full;J48;2;150528;No;150528;0;77,1429;73,3333;80,6159;112,8083;0;4,3199;0,0031
MobileNet+ResNet101;Full;J48;3;150528;No;150528;0;76,4706;76,4706;76,4706;112,8083;0;4,2073;0,003
MobileNet+ResNet101;Full;J48;4;150528;No;150528;0;73,5294;75,6757;74,2857;112,8083;0;4,5585;0,003
MobileNet+ResNet101;Full;J48;5;150528;No;150528;0;76,4706;71,4286;76,4706;112,8083;0;3,8732;0,0031
MobileNet+ResNet101;Full;J48;6;150528;No;150528;0;79,4118;78,7879;79,8611;112,8083;0;3,8986;0,003
MobileNet+ResNet101;Full;J48;7;150528;No;150528;0;79,4118;75,8621;79,4118;112,8083;0;3,8902;0,0029
MobileNet+ResNet101;Full;J48;8;150528;No;150528;0;85,2941;85,7143;85,4167;112,8083;0;4,4482;0,003
MobileNet+ResNet101;Full;J48;9;150528;No;150528;0;70,5882;77,2727;67,803;112,8083;0;3,5647;0,0029
MobileNet+ResNet101;Full;J48;10;150528;No;150528;0;70,5882;76,1905;68,7719;112,8083;0;3,9928;0,0028
MobileNet+ResNet101;Full;RBF;1;150528;No;150528;0;82,8571;82,3529;84,1667;112,8083;0;3,8101;1,3894
MobileNet+ResNet101;Full;RBF;2;150528;No;150528;0;91,4286;88,8889;93,4783;112,8083;0;3,6245;1,3738
MobileNet+ResNet101;Full;RBF;3;150528;No;150528;0;91,1765;91,4286;91,1765;112,8083;0;3,7649;1,3089
MobileNet+ResNet101;Full;RBF;4;150528;No;150528;0;79,4118;83,7209;77,1429;112,8083;0;3,6426;1,3109
MobileNet+ResNet101;Full;RBF;5;150528;No;150528;0;94,1176;94,4444;94,1176;112,8083;0;3,6899;1,2814
MobileNet+ResNet101;Full;RBF;6;150528;No;150528;0;91,1765;91,8919;90,9722;112,8083;0;3,7514;1,3103
MobileNet+ResNet101;Full;RBF;7;150528;No;150528;0;91,1765;91,4286;91,1765;112,8083;0;3,776;1,3134
MobileNet+ResNet101;Full;RBF;8;150528;No;150528;0;94,1176;94,7368;93,75;112,8083;0;3,7018;1,3274
MobileNet+ResNet101;Full;RBF;9;150528;No;150528;0;91,1765;93,0233;91,2879;112,8083;0;3,7856;1,2728
MobileNet+ResNet101;Full;RBF;10;150528;No;150528;0;91,1765;91,8919;91,4035;112,8083;0;3,6782;1,3149
MobileNet+ResNet101;Full;LinearSVM;1;150528;No;150528;0;88,5714;88,2353;90;112,8083;0;3,4185;0,2871
MobileNet+ResNet101;Full;LinearSVM;2;150528;No;150528;0;91,4286;88,8889;93,4783;112,8083;0;3,5368;0,3108
MobileNet+ResNet101;Full;LinearSVM;3;150528;No;150528;0;97,0588;96,9697;97,0588;112,8083;0;3,6256;0,2958
MobileNet+ResNet101;Full;LinearSVM;4;150528;No;150528;0;85,2941;88,8889;82,1429;112,8083;0;3,4837;0,2876
MobileNet+ResNet101;Full;LinearSVM;5;150528;No;150528;0;94,1176;94,4444;94,1176;112,8083;0;3,5222;0,2944
MobileNet+ResNet101;Full;LinearSVM;6;150528;No;150528;0;94,1176;94,4444;94,0972;112,8083;0;3,4855;0,2917
MobileNet+ResNet101;Full;LinearSVM;7;150528;No;150528;0;91,1765;90,9091;91,1765;112,8083;0;3,5831;0,297
MobileNet+ResNet101;Full;LinearSVM;8;150528;No;150528;0;100;100;100;112,8083;0;3,5234;0,3008
MobileNet+ResNet101;Full;LinearSVM;9;150528;No;150528;0;94,1176;95,2381;95,4545;112,8083;0;3,4557;0,2862
MobileNet+ResNet101;Full;LinearSVM;10;150528;No;150528;0;94,1176;94,7368;94,0351;112,8083;0;3,4891;0,2872
MobileNet+ResNet101;Full;MLP;1;150528;No;150528;0;80;81,0811;82,5;112,8083;0;362,9529;0,0107
MobileNet+ResNet101;Full;MLP;2;150528;No;150528;0;65,7143;0;50;112,8083;0;5,8204;0,0081
MobileNet+ResNet101;Full;MLP;3;150528;No;150528;0;88,2353;88,8889;88,2353;112,8083;0;378,5181;0,0101
MobileNet+ResNet101;Full;MLP;4;150528;No;150528;0;41,1765;0;50;112,8083;0;5,7871;0,0102
MobileNet+ResNet101;Full;MLP;5;150528;No;150528;0;50;0;50;112,8083;0;5,9286;0,012
MobileNet+ResNet101;Full;MLP;6;150528;No;150528;0;47,0588;0;50;112,8083;0;6,0243;0,0091
MobileNet+ResNet101;Full;MLP;7;150528;No;150528;0;50;0;50;112,8083;0;5,8804;0,0093
MobileNet+ResNet101;Full;MLP;8;150528;No;150528;0;47,0588;0;50;112,8083;0;5,8256;0,0095
MobileNet+ResNet101;Full;MLP;9;150528;No;150528;0;35,2941;0;50;112,8083;0;5,9763;0,0104
MobileNet+ResNet101;Full;MLP;10;150528;No;150528;0;44,1176;0;50;112,8083;0;6,0544;0,0105
MobileNet+ResNet101;Full;Logistic;1;150528;No;150528;0;88,5714;88,2353;90;112,8083;0;2,9945;0,0147
MobileNet+ResNet101;Full;Logistic;2;150528;No;150528;0;94,2857;92,3077;95,6522;112,8083;0;3,6072;0,013
MobileNet+ResNet101;Full;Logistic;3;150528;No;150528;0;97,0588;96,9697;97,0588;112,8083;0;3,4173;0,0228
MobileNet+ResNet101;Full;Logistic;4;150528;No;150528;0;85,2941;88,8889;82,1429;112,8083;0;3,7236;0,0216
MobileNet+ResNet101;Full;Logistic;5;150528;No;150528;0;91,1765;91,4286;91,1765;112,8083;0;3,4762;0,022
MobileNet+ResNet101;Full;Logistic;6;150528;No;150528;0;91,1765;91,8919;90,9722;112,8083;0;3,3981;0,0215
MobileNet+ResNet101;Full;Logistic;7;150528;No;150528;0;91,1765;90,9091;91,1765;112,8083;0;3,379;0,0212
MobileNet+ResNet101;Full;Logistic;8;150528;No;150528;0;100;100;100;112,8083;0;2,8207;0,0137
MobileNet+ResNet101;Full;Logistic;9;150528;No;150528;0;94,1176;95,2381;95,4545;112,8083;0;2,8079;0,0179
MobileNet+ResNet101;Full;Logistic;10;150528;No;150528;0;94,1176;94,7368;94,0351;112,8083;0;5,4515;0,0146
MobileNet+ResNet101;Full;RandomForest;1;150528;No;150528;0;91,4286;90,3226;91,6667;112,8083;0;1,0705;0,0103
MobileNet+ResNet101;Full;RandomForest;2;150528;No;150528;0;85,7143;81,4815;87,1377;112,8083;0;0,9967;0,0099
MobileNet+ResNet101;Full;RandomForest;3;150528;No;150528;0;91,1765;91,4286;91,1765;112,8083;0;1,0108;0,0101
MobileNet+ResNet101;Full;RandomForest;4;150528;No;150528;0;88,2353;90,4762;86,7857;112,8083;0;0,9815;0,01
MobileNet+ResNet101;Full;RandomForest;5;150528;No;150528;0;88,2353;88,8889;88,2353;112,8083;0;0,9991;0,0102
MobileNet+ResNet101;Full;RandomForest;6;150528;No;150528;0;91,1765;91,4286;91,3194;112,8083;0;1,004;0,01
MobileNet+ResNet101;Full;RandomForest;7;150528;No;150528;0;94,1176;94,1176;94,1176;112,8083;0;1,0239;0,0102
MobileNet+ResNet101;Full;RandomForest;8;150528;No;150528;0;91,1765;91,4286;91,3194;112,8083;0;0,9971;0,0102
MobileNet+ResNet101;Full;RandomForest;9;150528;No;150528;0;94,1176;95,2381;95,4545;112,8083;0;0,9936;0,0099
MobileNet+ResNet101;Full;RandomForest;10;150528;No;150528;0;88,2353;88,8889;88,7719;112,8083;0;1,0075;0,0097
MobileNet+ResNet101;Full;Adaboost;1;150528;No;150528;0;74,2857;72,7273;75;112,8083;0;42,778;0,1508
MobileNet+ResNet101;Full;Adaboost;2;150528;No;150528;0;80;75,8621;82,7899;112,8083;0;42,119;0,1498
MobileNet+ResNet101;Full;Adaboost;3;150528;No;150528;0;88,2353;87,5;88,2353;112,8083;0;42,2297;0,1467
MobileNet+ResNet101;Full;Adaboost;4;150528;No;150528;0;88,2353;90,9091;85,7143;112,8083;0;42,4702;0,1438
MobileNet+ResNet101;Full;Adaboost;5;150528;No;150528;0;88,2353;88,8889;88,2353;112,8083;0;42,4047;0,1449
MobileNet+ResNet101;Full;Adaboost;6;150528;No;150528;0;79,4118;82,0513;78,8194;112,8083;0;42,3918;0,1449
MobileNet+ResNet101;Full;Adaboost;7;150528;No;150528;0;88,2353;87,5;88,2353;112,8083;0;43,1406;0,1562
MobileNet+ResNet101;Full;Adaboost;8;150528;No;150528;0;82,3529;83,3333;82,2917;112,8083;0;44,5818;0,1557
MobileNet+ResNet101;Full;Adaboost;9;150528;No;150528;0;94,1176;95,2381;95,4545;112,8083;0;42,8526;0,1457
MobileNet+ResNet101;Full;Adaboost;10;150528;No;150528;0;82,3529;83,3333;82,807;112,8083;0;42,2333;0,1446
MobileNet+ResNet101;Full;Gaussian;1;150528;No;150528;0;71,4286;61,5385;69,1667;112,8083;0;0,1943;0,0436
MobileNet+ResNet101;Full;Gaussian;2;150528;No;150528;0;77,1429;69,2308;76,6304;112,8083;0;0,1933;0,0392
MobileNet+ResNet101;Full;Gaussian;3;150528;No;150528;0;73,5294;64;73,5294;112,8083;0;0,1924;0,0434
MobileNet+ResNet101;Full;Gaussian;4;150528;No;150528;0;55,8824;40;62,5;112,8083;0;0,1914;0,04
MobileNet+ResNet101;Full;Gaussian;5;150528;No;150528;0;61,7647;51,8519;61,7647;112,8083;0;0,1936;0,0439
MobileNet+ResNet101;Full;Gaussian;6;150528;No;150528;0;64,7059;60;65,625;112,8083;0;0,1944;0,038
MobileNet+ResNet101;Full;Gaussian;7;150528;No;150528;0;73,5294;70,9677;73,5294;112,8083;0;0,1962;0,0418
MobileNet+ResNet101;Full;Gaussian;8;150528;No;150528;0;79,4118;77,4194;80,2083;112,8083;0;0,1932;0,0367
MobileNet+ResNet101;Full;Gaussian;9;150528;No;150528;0;79,4118;82,0513;82,197;112,8083;0;0,1968;0,0407
MobileNet+ResNet101;Full;Gaussian;10;150528;No;150528;0;76,4706;75;78,2456;112,8083;0;0,1951;0,0389
ResNet101+DenseNet169;Full;PCC;1;181888;No;181888;24;77,1429;76,4706;78,3333;164,8652;0;0;15,4767
ResNet101+DenseNet169;Full;PCC;2;181888;No;181888;24;60;58,8235;65,5797;164,8652;0;0;14,5229
ResNet101+DenseNet169;Full;PCC;3;181888;No;181888;24;70,5882;75;70,5882;164,8652;0;0;13,3233
ResNet101+DenseNet169;Full;PCC;4;181888;No;181888;24;76,4706;81,8182;73,5714;164,8652;0;0;13,6709
ResNet101+DenseNet169;Full;PCC;5;181888;No;181888;24;79,4118;81,0811;79,4118;164,8652;0;0;14,1382
ResNet101+DenseNet169;Full;PCC;6;181888;No;181888;24;76,4706;78,9474;76,0417;164,8652;0;0;14,4542
ResNet101+DenseNet169;Full;PCC;7;181888;No;181888;24;67,6471;70,2703;67,6471;164,8652;0;0;14,4451
ResNet101+DenseNet169;Full;PCC;8;181888;No;181888;24;73,5294;76,9231;72,9167;164,8652;0;0;12,8241
ResNet101+DenseNet169;Full;PCC;9;181888;No;181888;24;70,5882;76,1905;69,697;164,8652;0;0;11,9962
ResNet101+DenseNet169;Full;PCC;10;181888;No;181888;24;85,2941;87,1795;84,7368;164,8652;0;0;12,2628
ResNet101+DenseNet169;Full;J48;1;181888;No;181888;0;74,2857;66,6667;72,5;164,8652;0;9,3962;0,0042
ResNet101+DenseNet169;Full;J48;2;181888;No;181888;0;65,7143;62,5;69,9275;164,8652;0;7,205;0,0037
ResNet101+DenseNet169;Full;J48;3;181888;No;181888;0;67,6471;70,2703;67,6471;164,8652;0;7,311;0,0035
ResNet101+DenseNet169;Full;J48;4;181888;No;181888;0;79,4118;82,0513;79,2857;164,8652;0;7,0942;0,004
ResNet101+DenseNet169;Full;J48;5;181888;No;181888;0;79,4118;77,4194;79,4118;164,8652;0;6,9389;0,0036
ResNet101+DenseNet169;Full;J48;6;181888;No;181888;0;67,6471;68,5714;67,7083;164,8652;0;8,3897;0,0037
ResNet101+DenseNet169;Full;J48;7;181888;No;181888;0;70,5882;64,2857;70,5882;164,8652;0;6,29;0,0036
ResNet101+DenseNet169;Full;J48;8;181888;No;181888;0;82,3529;82,3529;82,6389;164,8652;0;7,7618;0,0035
ResNet101+DenseNet169;Full;J48;9;181888;No;181888;0;76,4706;80,9524;76,1364;164,8652;0;6,1144;0,0035
ResNet101+DenseNet169;Full;J48;10;181888;No;181888;0;79,4118;82,0513;78,7719;164,8652;0;7,5223;0,0036
ResNet101+DenseNet169;Full;RBF;1;181888;No;181888;0;82,8571;82,3529;84,1667;164,8652;0;5,6407;1,713
ResNet101+DenseNet169;Full;RBF;2;181888;No;181888;0;91,4286;88,8889;93,4783;164,8652;0;4,7724;1,678
ResNet101+DenseNet169;Full;RBF;3;181888;No;181888;0;91,1765;91,4286;91,1765;164,8652;0;4,9389;1,7015
ResNet101+DenseNet169;Full;RBF;4;181888;No;181888;0;79,4118;83,7209;77,1429;164,8652;0;4,8823;1,7674
ResNet101+DenseNet169;Full;RBF;5;181888;No;181888;0;91,1765;91,8919;91,1765;164,8652;0;4,8777;1,7032
ResNet101+DenseNet169;Full;RBF;6;181888;No;181888;0;91,1765;91,8919;90,9722;164,8652;0;4,9595;1,6926
ResNet101+DenseNet169;Full;RBF;7;181888;No;181888;0;91,1765;91,4286;91,1765;164,8652;0;4,8412;1,6612
ResNet101+DenseNet169;Full;RBF;8;181888;No;181888;0;91,1765;91,8919;90,9722;164,8652;0;4,9883;1,6437
ResNet101+DenseNet169;Full;RBF;9;181888;No;181888;0;91,1765;93,0233;91,2879;164,8652;0;4,9048;1,6465
ResNet101+DenseNet169;Full;RBF;10;181888;No;181888;0;91,1765;91,8919;91,4035;164,8652;0;4,9578;1,6847
ResNet101+DenseNet169;Full;LinearSVM;1;181888;No;181888;0;88,5714;88,2353;90;164,8652;0;4,5375;0,3963
ResNet101+DenseNet169;Full;LinearSVM;2;181888;No;181888;0;88,5714;85,7143;91,3043;164,8652;0;4,5076;0,3919
ResNet101+DenseNet169;Full;LinearSVM;3;181888;No;181888;0;97,0588;96,9697;97,0588;164,8652;0;4,6887;0,3796
ResNet101+DenseNet169;Full;LinearSVM;4;181888;No;181888;0;88,2353;90,9091;85,7143;164,8652;0;4,5526;0,3799
ResNet101+DenseNet169;Full;LinearSVM;5;181888;No;181888;0;94,1176;94,4444;94,1176;164,8652;0;4,569;0,388
ResNet101+DenseNet169;Full;LinearSVM;6;181888;No;181888;0;91,1765;91,8919;90,9722;164,8652;0;4,7317;0,3765
ResNet101+DenseNet169;Full;LinearSVM;7;181888;No;181888;0;91,1765;90,9091;91,1765;164,8652;0;4,7171;0,4008
ResNet101+DenseNet169;Full;LinearSVM;8;181888;No;181888;0;97,0588;97,2973;96,875;164,8652;0;4,6191;0,3969
ResNet101+DenseNet169;Full;LinearSVM;9;181888;No;181888;0;94,1176;95,2381;95,4545;164,8652;0;4,6722;0,3676
ResNet101+DenseNet169;Full;LinearSVM;10;181888;No;181888;0;91,1765;91,8919;91,4035;164,8652;0;4,6568;0,3893
ResNet101+DenseNet169;Full;MLP;1;181888;No;181888;0;80;78,7879;80,8333;164,8652;0;23,3032;0,0135
ResNet101+DenseNet169;Full;MLP;2;181888;No;181888;0;91,4286;88;91,4855;164,8652;0;213,5604;0,0141
ResNet101+DenseNet169;Full;MLP;3;181888;No;181888;0;85,2941;85,7143;85,2941;164,8652;0;482,5726;0,0191
ResNet101+DenseNet169;Full;MLP;4;181888;No;181888;0;85,2941;88,8889;82,1429;164,8652;0;509,4431;0,0154
ResNet101+DenseNet169;Full;MLP;5;181888;No;181888;0;91,1765;91,4286;91,1765;164,8652;0;473,9448;0,014
ResNet101+DenseNet169;Full;MLP;6;181888;No;181888;0;94,1176;94,7368;93,75;164,8652;0;451,4671;0,0127
ResNet101+DenseNet169;Full;MLP;7;181888;No;181888;0;88,2353;88,2353;88,2353;164,8652;0;22,6326;0,0121
ResNet101+DenseNet169;Full;MLP;8;181888;No;181888;0;97,0588;97,1429;97,2222;164,8652;0;25,0114;0,0105
ResNet101+DenseNet169;Full;MLP;9;181888;No;181888;0;85,2941;87,1795;88,6364;164,8652;0;276,517;0,0138
ResNet101+DenseNet169;Full;MLP;10;181888;No;181888;0;88,2353;88,8889;88,7719;164,8652;0;22,1342;0,0106
ResNet101+DenseNet169;Full;Logistic;1;181888;No;181888;0;88,5714;88,2353;90;164,8652;0;2,7745;0,0108
ResNet101+DenseNet169;Full;Logistic;2;181888;No;181888;0;88,5714;85,7143;91,3043;164,8652;0;6,4794;0,015
ResNet101+DenseNet169;Full;Logistic;3;181888;No;181888;0;97,0588;96,9697;97,0588;164,8652;0;3,1872;0,0109
ResNet101+DenseNet169;Full;Logistic;4;181888;No;181888;0;88,2353;90,9091;85,7143;164,8652;0;2,9013;0,0106
ResNet101+DenseNet169;Full;Logistic;5;181888;No;181888;0;91,1765;91,4286;91,1765;164,8652;0;2,9903;0,0102
ResNet101+DenseNet169;Full;Logistic;6;181888;No;181888;0;91,1765;91,8919;90,9722;164,8652;0;3,1175;0,0106
ResNet101+DenseNet169;Full;Logistic;7;181888;No;181888;0;91,1765;90,9091;91,1765;164,8652;0;2,8926;0,0106
ResNet101+DenseNet169;Full;Logistic;8;181888;No;181888;0;97,0588;97,2973;96,875;164,8652;0;3,1327;0,0113
ResNet101+DenseNet169;Full;Logistic;9;181888;No;181888;0;94,1176;95,2381;95,4545;164,8652;0;3,5542;0,011
ResNet101+DenseNet169;Full;Logistic;10;181888;No;181888;0;94,1176;94,7368;94,0351;164,8652;0;2,7843;0,0132
ResNet101+DenseNet169;Full;RandomForest;1;181888;No;181888;0;88,5714;86,6667;88,3333;164,8652;0;1,5466;0,0106
ResNet101+DenseNet169;Full;RandomForest;2;181888;No;181888;0;88,5714;84,6154;89,3116;164,8652;0;1,4724;0,0114
ResNet101+DenseNet169;Full;RandomForest;3;181888;No;181888;0;88,2353;88,2353;88,2353;164,8652;0;1,451;0,0106
ResNet101+DenseNet169;Full;RandomForest;4;181888;No;181888;0;91,1765;93,0233;89,2857;164,8652;0;1,4745;0,0107
ResNet101+DenseNet169;Full;RandomForest;5;181888;No;181888;0;91,1765;91,4286;91,1765;164,8652;0;1,4322;0,0106
ResNet101+DenseNet169;Full;RandomForest;6;181888;No;181888;0;91,1765;91,8919;90,9722;164,8652;0;1,4983;0,0105
ResNet101+DenseNet169;Full;RandomForest;7;181888;No;181888;0;88,2353;88,2353;88,2353;164,8652;0;1,4239;0,0108
ResNet101+DenseNet169;Full;RandomForest;8;181888;No;181888;0;88,2353;88,8889;88,1944;164,8652;0;1,4545;0,0108
ResNet101+DenseNet169;Full;RandomForest;9;181888;No;181888;0;94,1176;95,2381;95,4545;164,8652;0;1,4384;0,0107
ResNet101+DenseNet169;Full;RandomForest;10;181888;No;181888;0;91,1765;91,8919;91,4035;164,8652;0;1,4686;0,0106
ResNet101+DenseNet169;Full;Adaboost;1;181888;No;181888;0;91,4286;90,3226;91,6667;164,8652;0;81,4193;0,176
