FeatureExtraction;DimReduction;Normalization;NumberComponents;Classifier;KFold01_Accuracy;KFold02_Accuracy;KFold03_Accuracy;KFold04_Accuracy;KFold05_Accuracy;KFold06_Accuracy;KFold07_Accuracy;KFold08_Accuracy;KFold09_Accuracy;KFold10_Accuracy;Accuracy_Mean;Accuracy_SD
DenseNet169;UMAP;No;2;LinearSVM;0,7143;0,8;0,7353;0,6471;0,6471;0,7647;0,7059;0,7059;0,7941;0,7059;0,722;0,0504
EfficientNetB0+MobileNet;ReliefF;No;2;MLP;0,7143;0,8;0,7353;0,7353;0,6765;0,6471;0,7059;0,7059;0,7941;0,7059;0,722;0,0449
EfficientNetB2;PCA;No;300;RandomForest;0,8;0,7429;0,5588;0,7059;0,6765;0,7059;0,7353;0,7059;0,7941;0,7941;0,7219;0,0682
DenseNet121;PCA;No;250;MLP;0,7429;0,8;0,6471;0,8529;0,7647;0,7059;0,6765;0,7059;0,6765;0,6471;0,7219;0,0643
MobileNet;PCA;No;150;Gaussian;0,7714;0,7714;0,7353;0,6471;0,7059;0,7353;0,6765;0,8235;0,7647;0,5882;0,7219;0,0657
VGG19;UMAP;No;75;Gaussian;0,7714;0,7714;0,7059;0,7941;0,7353;0,7353;0,6176;0,6765;0,7353;0,6765;0,7219;0,0509
NASNetMobile;PCA;No;75;Gaussian;0,7429;0,8;0,7059;0,7353;0,7059;0,6765;0,7059;0,6765;0,7353;0,7353;0,7219;0,0346
Xception;UMAP;No;40;LinearSVM;0,7143;0,8286;0,6176;0,8235;0,7059;0,7353;0,7353;0,7353;0,5882;0,7353;0,7219;0,0717
ResNet101+DenseNet169;PCA;No;150;J48;0,7143;0,8286;0,6765;0,6765;0,6471;0,7647;0,7647;0,6765;0,7059;0,7647;0,7219;0,0538
ResNet101+MobileNetV2;UMAP;No;40;J48;0,7429;0,8;0,7353;0,7059;0,7059;0,6765;0,5882;0,6471;0,7353;0,8824;0,7219;0,0766
VGG16+VGG19;UMAP;No;300;Gaussian;0,7714;0,8;0,7647;0,8235;0,7353;0,6765;0,6176;0,6765;0,6765;0,6765;0,7218;0,0633
VGG19;UMAP;No;20;Gaussian;0,7714;0,8286;0,7059;0,7353;0,7647;0,7059;0,6176;0,6765;0,6765;0,7353;0,7218;0,0562
ResNet50V2;UMAP;No;20;Gaussian;0,8286;0,7429;0,6765;0,8235;0,7059;0,6471;0,6765;0,6765;0,6765;0,7647;0,7218;0,0617
VGG16+VGG19;UMAP;No;75;RandomForest;0,8;0,8286;0,8235;0,7941;0,7059;0,5882;0,6471;0,6765;0,6765;0,6765;0,7217;0,0793
VGG16+VGG19_n_feat;UMAP;No;75;Adaboost;0,8571;0,7714;0,7647;0,7647;0,7647;0,6471;0,6471;0,5882;0,6765;0,7353;0,7217;0,0759
ResNet101V2;UMAP;No;20;RBF;0,6571;0,4857;0,7353;0,7647;0,7647;0,7059;0,7647;0,7941;0,7941;0,7353;0,7202;0,0875
ResNet152;ReliefF;No;2;Logistic;0,6571;0,5143;0,7353;0,6471;0,6176;0,7941;0,7647;0,8529;0,7941;0,8235;0,7201;0,1018
EfficientNetB5;PCA;No;250;MLP;0,6571;0,5429;0,7941;0,6765;0,7353;0,7353;0,6765;0,7353;0,8824;0,7647;0,72;0,0858
EfficientNetB7;PCA;No;75;J48;0,5714;0,6286;0,8529;0,6765;0,7353;0,7941;0,7647;0,7941;0,5294;0,8529;0,72;0,1083
ResNet101+DenseNet121_n_feat;UMAP;No;200;MLP;0,7143;0,4857;0,7647;0,8235;0,7941;0,7647;0,7647;0,7353;0,7647;0,5882;0,72;0,0983
Xception+ResNet50_n_feat;UMAP;No;150;RBF;0,6;0,6286;0,7353;0,7941;0,6765;0,7647;0,7059;0,7059;0,7941;0,7941;0,7199;0,0662
VGG19;PCA;No;2;MLP;0,6;0,6286;0,6765;0,8235;0,7059;0,7353;0,7647;0,7941;0,7059;0,7647;0,7199;0,0675
VGG16+VGG19;PCA;No;300;RandomForest;0,6;0,6571;0,7647;0,8235;0,6471;0,7941;0,6471;0,8235;0,7059;0,7353;0,7198;0,0764
ResNet152;UMAP;No;150;LinearSVM;0,6286;0,6286;0,6471;0,7647;0,6765;0,7941;0,6765;0,7647;0,8235;0,7941;0,7198;0,0718
EfficientNetB0;PCA;No;50;Gaussian;0,6;0,6571;0,6471;0,7647;0,7353;0,7353;0,6765;0,7941;0,8235;0,7647;0,7198;0,068
EfficientNetB0;UMAP;No;40;Logistic;0,7143;0,5429;0,7353;0,7941;0,7941;0,7059;0,6471;0,8529;0,6176;0,7941;0,7198;0,0904
Xception+ResNet50_n_feat;UMAP;No;40;RBF;0,6;0,6571;0,7353;0,8235;0,6765;0,7647;0,7059;0,7059;0,7353;0,7941;0,7198;0,0627
Xception+ResNet50_n_feat;UMAP;No;30;RBF;0,6;0,6571;0,7353;0,7941;0,6765;0,7647;0,7059;0,7059;0,7647;0,7941;0,7198;0,0599
EfficientNetB1+EfficientNetB5;ReliefF;No;40;RBF;0,6571;0,6;0,7353;0,7941;0,7647;0,7647;0,6471;0,7353;0,7941;0,7059;0,7198;0,0627
ResNet50;UMAP;No;100;MLP;0,6571;0,6286;0,7059;0,7941;0,7059;0,7941;0,7059;0,7353;0,6765;0,7941;0,7197;0,0561
DenseNet121;UMAP;No;75;MLP;0,6;0,7143;0,6765;0,8235;0,7941;0,8824;0,6765;0,5;0,7059;0,8235;0,7197;0,1096
ResNet101;UMAP;No;30;RBF;0,6571;0,6571;0,6765;0,7941;0,7353;0,7353;0,6765;0,7059;0,7647;0,7941;0,7197;0,0503
EfficientNetB0;PCA;No;20;Gaussian;0,6286;0,6571;0,6471;0,7059;0,6765;0,6765;0,7059;0,7941;0,8824;0,8235;0,7197;0,0802
ResNet152;UMAP;No;10;LinearSVM;0,6286;0,6571;0,6471;0,7647;0,7647;0,7941;0,6765;0,7353;0,7353;0,7941;0,7197;0,0591
MobileNet;UMAP;No;10;LinearSVM;0,6857;0,6;0,6471;0,7353;0,8529;0,5882;0,7059;0,8529;0,7353;0,7941;0,7197;0,0893
EfficientNetB0+MobileNet;UMAP;No;30;LinearSVM;0,6571;0,6571;0,6765;0,7353;0,7353;0,6765;0,6765;0,8529;0,7059;0,8235;0,7197;0,0653
EfficientNetB0+MobileNet_n_feat;ReliefF;No;20;J48;0,6;0,7143;0,6765;0,7647;0,7941;0,7059;0,7941;0,6176;0,8824;0,6471;0,7197;0,0847
ResNet101+DenseNet121;UMAP;No;2;J48;0,7143;0,6;0,8235;0,7059;0,7353;0,7353;0,7059;0,6471;0,7647;0,7647;0,7197;0,0594
VGG19;PCA;No;2;RBF;0,6;0,6857;0,6765;0,7941;0,7059;0,7059;0,7647;0,7647;0,7353;0,7647;0,7197;0,0544
ResNet101;PCA;No;2;Adaboost;0,6286;0,6571;0,7353;0,7059;0,6765;0,7059;0,7353;0,7647;0,7647;0,8235;0,7197;0,0546
EfficientNetB3;PCA;No;2;Adaboost;0,6571;0,6571;0,7353;0,7353;0,7353;0,6765;0,7353;0,7353;0,7647;0,7647;0,7197;0,0387
MobileNetV2;UMAP;No;200;LinearSVM;0,6857;0,6571;0,6471;0,7941;0,7059;0,6765;0,7353;0,8235;0,6765;0,7941;0,7196;0,0603
EfficientNetB5;PCA;No;40;Gaussian;0,6571;0,6857;0,6765;0,6765;0,7353;0,6765;0,7353;0,7647;0,8235;0,7647;0,7196;0,051
DenseNet121;ReliefF;No;20;RBF;0,6571;0,6857;0,7353;0,6765;0,6471;0,7941;0,7353;0,8235;0,7941;0,6471;0,7196;0,0631
InceptionResNetV2;ReliefF;No;10;LinearSVM;0,6571;0,6857;0,7059;0,6176;0,6765;0,8235;0,8235;0,7353;0,7059;0,7647;0,7196;0,0645
ResNet101+DenseNet121;UMAP;No;20;J48;0,6857;0,6571;0,6765;0,7353;0,7059;0,8235;0,7353;0,6471;0,8235;0,7059;0,7196;0,0589
EfficientNetB0+MobileNet;UMAP;No;20;MLP;0,6571;0,6857;0,7059;0,7941;0,7941;0,7647;0,3824;0,8235;0,6765;0,9118;0,7196;0,1348
EfficientNetB1+EfficientNetB5;PCA;No;150;J48;0,6571;0,6857;0,7353;0,8235;0,7647;0,7353;0,7941;0,6471;0,6765;0,6765;0,7196;0,0574
EfficientNetB1+EfficientNetB5_n_feat;ReliefF;No;75;LinearSVM;0,7429;0,6;0,6176;0,5882;0,6765;0,8529;0,8529;0,7647;0,7059;0,7941;0,7196;0,0936
ResNet101V2;PCA;No;50;Gaussian;0,7429;0,6286;0,7059;0,6765;0,7353;0,7647;0,7941;0,6765;0,7059;0,7647;0,7195;0,0477
EfficientNetB4;ReliefF;No;75;RBF;0,5714;0,8;0,7353;0,6765;0,6765;0,7647;0,7941;0,7353;0,6765;0,7647;0,7195;0,0664
DenseNet201;UMAP;No;10;RBF;0,6857;0,6857;0,7059;0,7353;0,7059;0,6765;0,7353;0,7647;0,7941;0,7059;0,7195;0,0358
MobileNet+ResNet50;UMAP;No;50;J48;0,6286;0,7429;0,8235;0,8529;0,6471;0,6765;0,5882;0,6471;0,7353;0,8529;0,7195;0,0922
MobileNet;UMAP;No;10;RBF;0,7143;0,6857;0,6471;0,7647;0,7941;0,5588;0,6765;0,8235;0,7353;0,7941;0,7194;0,0764
EfficientNetB6;ReliefF;No;150;Gaussian;0,7143;0,6857;0,5588;0,7059;0,6471;0,7353;0,7353;0,7353;0,8529;0,8235;0,7194;0,0786
EfficientNetB0;ReliefF;No;100;RBF;0,6286;0,7714;0,7059;0,7647;0,7059;0,7647;0,6471;0,7059;0,7941;0,7059;0,7194;0,0516
EfficientNetB0+MobileNet;UMAP;No;300;Logistic;0,6857;0,7143;0,7059;0,7353;0,7941;0,6765;0,6471;0,7941;0,6471;0,7941;0,7194;0,0554
InceptionV3;UMAP;No;2;J48;0,7143;0,6857;0,7059;0,7647;0,7059;0,8529;0,7059;0,6176;0,7059;0,7353;0,7194;0,0569
EfficientNetB1+EfficientNetB5_n_feat;ReliefF;No;75;Gaussian;0,8286;0,5714;0,6765;0,6471;0,6765;0,8529;0,5588;0,7941;0,7353;0,8529;0,7194;0,1049
DenseNet201;PCA;No;50;Gaussian;0,6286;0,8;0,7647;0,6471;0,6765;0,8235;0,7353;0,6471;0,8235;0,6471;0,7193;0,075
EfficientNetB2;UMAP;No;30;MLP;0,7143;0,7143;0,7647;0,7353;0,8235;0,7647;0,6765;0,7059;0,6176;0,6765;0,7193;0,0543
ResNet152V2;UMAP;No;20;MLP;0,7714;0,6571;0,6471;0,6765;0,6765;0,7941;0,7059;0,6765;0,7353;0,8529;0,7193;0,0642
InceptionResNetV2;PCA;No;10;J48;0,6286;0,8;0,6471;0,7353;0,5882;0,8235;0,7647;0,7059;0,7059;0,7941;0,7193;0,075
EfficientNetB0;ReliefF;No;40;Adaboost;0,6857;0,7429;0,6471;0,7059;0,6765;0,8529;0,7059;0,7059;0,7647;0,7059;0,7193;0,0542
EfficientNetB5;ReliefF;No;20;Logistic;0,8286;0,6;0,7353;0,6765;0,5588;0,8824;0,7059;0,7941;0,7059;0,7059;0,7193;0,0931
EfficientNetB5;ReliefF;No;10;RandomForest;0,7429;0,6857;0,7059;0,6765;0,5294;0,7059;0,7647;0,8235;0,7353;0,8235;0,7193;0,08
ResNet101+DenseNet169;PCA;No;200;MLP;0,6857;0,7429;0,8529;0,7353;0,6765;0,7647;0,6176;0,7941;0,7059;0,6176;0,7193;0,0708
Xception+ResNet50_n_feat;PCA;No;300;J48;0,7143;0,7143;0,7647;0,7353;0,7059;0,7059;0,6765;0,7059;0,7059;0,7647;0,7193;0,0264
VGG16+VGG19_n_feat;UMAP;No;300;LinearSVM;0,7143;0,7143;0,7647;0,7059;0,7941;0,7353;0,6176;0,7647;0,6765;0,7059;0,7193;0,0475
EfficientNetB6;UMAP;No;250;Gaussian;0,7429;0,7429;0,6765;0,6176;0,7647;0,7353;0,6765;0,7647;0,7059;0,7647;0,7192;0,0466
ResNet152V2;UMAP;No;200;J48;0,7714;0,6857;0,5882;0,7647;0,7059;0,8529;0,7059;0,6471;0,6471;0,8235;0,7192;0,0791
EfficientNetB6;UMAP;No;200;Gaussian;0,7143;0,7429;0,6765;0,6176;0,7941;0,7353;0,6765;0,7647;0,7059;0,7647;0,7192;0,0497
ResNet101;UMAP;No;150;J48;0,7429;0,7143;0,8529;0,6765;0,6471;0,7647;0,7059;0,7059;0,6471;0,7353;0,7192;0,0578
ResNet152V2;UMAP;No;30;LinearSVM;0,7429;0,7429;0,5882;0,6765;0,7353;0,7353;0,7353;0,7353;0,7059;0,7941;0,7192;0,0519
Xception;UMAP;No;20;LinearSVM;0,6857;0,8;0,6471;0,8235;0,7353;0,7353;0,7353;0,7647;0,5588;0,7059;0,7192;0,0724
InceptionV3;UMAP;No;20;LinearSVM;0,7143;0,7429;0,7059;0,7647;0,6471;0,7941;0,7353;0,7059;0,6471;0,7353;0,7192;0,0442
Xception;UMAP;No;10;Gaussian;0,7143;0,7429;0,6176;0,7941;0,6176;0,7941;0,7353;0,7059;0,7059;0,7647;0,7192;0,0593
EfficientNetB2;ReliefF;No;40;MLP;0,7714;0,7143;0,6765;0,7059;0,7059;0,8824;0,6471;0,6765;0,7941;0,6176;0,7192;0,0738
MobileNet+ResNet50;PCA;No;200;Gaussian;0,7429;0,7429;0,7059;0,6765;0,7059;0,7647;0,6765;0,7647;0,7941;0,6176;0,7192;0,0502
MobileNet+ResNet101;PCA;No;50;Gaussian;0,7429;0,7143;0,7059;0,7059;0,6765;0,8235;0,7353;0,7941;0,6471;0,6471;0,7192;0,0547
ResNet101+MobileNetV2;UMAP;No;50;MLP;0,8;0,6571;0,7059;0,7647;0,8529;0,5588;0,7059;0,7353;0,5588;0,8529;0,7192;0,1001
MobileNet+ResNet50_n_feat;PCA;No;250;Gaussian;0,7714;0,7143;0,7353;0,7059;0,7059;0,7353;0,6176;0,7647;0,8235;0,6176;0,7192;0,061
Xception+ResNet50;UMAP;No;2;J48;0,7429;0,7429;0,7353;0,8529;0,7353;0,7059;0,7353;0,5588;0,6765;0,7059;0,7192;0,0691
DenseNet169;PCA;No;2;Gaussian;0,6286;0,8571;0,5882;0,7059;0,5294;0,7941;0,7353;0,7353;0,8235;0,7941;0,7192;0,1016
EfficientNetB1+EfficientNetB5;ReliefF;No;75;Gaussian;0,7429;0,7143;0,8529;0,6765;0,5588;0,8235;0,5588;0,7941;0,8235;0,6471;0,7192;0,1021
EfficientNetB1+EfficientNetB5;ReliefF;No;30;Logistic;0,8;0,6571;0,7059;0,7059;0,5882;0,8235;0,6765;0,9118;0,6471;0,6765;0,7192;0,092
EfficientNetB1+EfficientNetB5_n_feat;ReliefF;No;150;LinearSVM;0,7429;0,7143;0,5882;0,5882;0,7059;0,8235;0,8824;0,7647;0,6176;0,7647;0,7192;0,0933
ResNet152V2;UMAP;No;50;Adaboost;0,7429;0,7714;0,6765;0,6471;0,7353;0,7647;0,7941;0,6765;0,6176;0,7647;0,7191;0,057
Xception;UMAP;No;40;MLP;0,6571;0,8571;0,6765;0,8235;0,6471;0,7353;0,7647;0,6765;0,5882;0,7647;0,7191;0,0801
DenseNet169;PCA;No;40;Gaussian;0,8;0,7143;0,7059;0,5882;0,5294;0,8235;0,7941;0,7059;0,7941;0,7353;0,7191;0,0908
VGG16+VGG19;UMAP;No;20;RandomForest;0,7429;0,7714;0,7941;0,7353;0,7941;0,6765;0,6176;0,6765;0,6765;0,7059;0,7191;0,0554
ResNet152V2;UMAP;No;10;LinearSVM;0,7429;0,7714;0,5882;0,7059;0,7941;0,7059;0,7059;0,7059;0,6765;0,7941;0,7191;0,0585
EfficientNetB1;ReliefF;No;100;MLP;0,7143;0,8;0,7353;0,7353;0,6471;0,7353;0,7059;0,7647;0,6471;0,7059;0,7191;0,0449
VGG16+VGG19_n_feat;UMAP;No;50;Gaussian;0,7429;0,7714;0,7059;0,7647;0,7353;0,7353;0,6176;0,7059;0,7353;0,6765;0,7191;0,0432
ResNet101+DenseNet121_n_feat;UMAP;No;2;Adaboost;0,8286;0,6857;0,7059;0,7941;0,7059;0,7941;0,6765;0,7647;0,4706;0,7647;0,7191;0,0961
ResNet101+MobileNetV2;UMAP;No;2;RandomForest;0,7429;0,7714;0,7059;0,6471;0,6471;0,7647;0,6471;0,7059;0,7059;0,8529;0,7191;0,0628
EfficientNetB1+EfficientNetB5_n_feat;ReliefF;No;30;Gaussian;0,8;0,7143;0,6765;0,5882;0,7353;0,8235;0,6471;0,7353;0,7647;0,7059;0,7191;0,0666
DenseNet169;PCA;No;300;J48;0,7714;0,7714;0,7353;0,7647;0,7353;0,6765;0,6176;0,7353;0,6765;0,7059;0,719;0,0474
VGG16;UMAP;No;10;Adaboost;0,7714;0,7714;0,7059;0,7353;0,7647;0,5882;0,6471;0,7059;0,7647;0,7353;0,719;0,0573
ResNet152V2;UMAP;No;75;Gaussian;0,7714;0,8;0,6471;0,6765;0,7059;0,8235;0,6176;0,5882;0,7353;0,8235;0,7189;0,0812
VGG16;UMAP;No;50;Gaussian;0,7714;0,8;0,7647;0,7647;0,7353;0,6176;0,5588;0,6765;0,7941;0,7059;0,7189;0,0757
InceptionV3;UMAP;No;10;J48;0,7429;0,8286;0,6765;0,6765;0,7059;0,7647;0,7059;0,6765;0,5882;0,8235;0,7189;0,0696
ResNet50;UMAP;No;2;RandomForest;0,7714;0,8;0,7353;0,6765;0,7941;0,6471;0,6765;0,5882;0,7941;0,7059;0,7189;0,0685
ResNet152;PCA;No;2;RBF;0,7714;0,8;0,7059;0,6471;0,6176;0,7647;0,7059;0,6765;0,6471;0,8529;0,7189;0,0722
EfficientNetB7;ReliefF;No;250;J48;0,7143;0,9143;0,6471;0,5;0,8235;0,8235;0,7059;0,7647;0,5294;0,7647;0,7187;0,1239
MobileNet;UMAP;No;10;J48;0,8571;0,8286;0,6471;0,7059;0,7059;0,7059;0,6765;0,6176;0,7941;0,6471;0,7186;0,0773
ResNet101+MobileNetV2_n_feat;UMAP;No;200;RBF;0,5714;0,4;0,6765;0,8235;0,7647;0,7647;0,7647;0,7941;0,8235;0,7941;0,7177;0,1283
ResNet101+DenseNet169;UMAP;No;10;RBF;0,5714;0,6286;0,6471;0,7647;0,7647;0,7353;0,7059;0,7353;0,8529;0,7647;0,7171;0,0775
ResNet152V2;Full;No;100352;J48;0,5714;0,6571;0,7059;0,7059;0,6471;0,6765;0,7647;0,7353;0,8529;0,8529;0,717;0,0843
Xception+ResNet50_n_feat;UMAP;No;75;RBF;0,6;0,6286;0,7353;0,7941;0,6765;0,7353;0,7059;0,7059;0,7647;0,8235;0,717;0,0661
VGG16;PCA;No;300;RandomForest;0,5714;0,6857;0,8824;0,7941;0,6176;0,7059;0,6765;0,8235;0,7353;0,6765;0,7169;0,0897
EfficientNetB0;UMAP;No;200;Logistic;0,6286;0,6286;0,7353;0,7941;0,7353;0,7059;0,6471;0,8824;0,5588;0,8529;0,7169;0,0991
EfficientNetB0;PCA;No;75;Gaussian;0,6286;0,6286;0,6765;0,7353;0,7059;0,7353;0,7059;0,8235;0,7941;0,7353;0,7169;0,0599
InceptionV3;PCA;No;50;Gaussian;0,6571;0,6;0,6765;0,7941;0,7941;0,7647;0,7059;0,7353;0,6765;0,7647;0,7169;0,0612
ResNet152;UMAP;No;250;LinearSVM;0,6286;0,6571;0,6765;0,7353;0,7059;0,7941;0,6765;0,7059;0,7941;0,7941;0,7168;0,0575
MobileNet;UMAP;No;200;LinearSVM;0,6571;0,6286;0,7059;0,7941;0,7647;0,5588;0,7647;0,8529;0,7059;0,7353;0,7168;0,0812
EfficientNetB1;PCA;No;75;Gaussian;0,6571;0,6286;0,6765;0,7647;0,7059;0,7647;0,7353;0,7059;0,7941;0,7353;0,7168;0,0495
MobileNet+ResNet50_n_feat;UMAP;No;75;RBF;0,6286;0,6571;0,7353;0,7941;0,7353;0,6765;0,7353;0,7353;0,7353;0,7353;0,7168;0,0458
EfficientNetB6;PCA;No;250;MLP;0,6286;0,6857;0,7647;0,7647;0,6471;0,7059;0,6471;0,7353;0,7941;0,7941;0,7167;0,0596
NASNetMobile;UMAP;No;100;Logistic;0,6571;0,6571;0,7353;0,7353;0,6471;0,6765;0,6471;0,8235;0,7941;0,7941;0,7167;0,0652
ResNet50;UMAP;No;40;RBF;0,6286;0,6857;0,7353;0,7647;0,7059;0,7941;0,6765;0,7353;0,6765;0,7647;0,7167;0,0483
EfficientNetB6;ReliefF;No;200;Gaussian;0,7143;0,6;0,6176;0,7059;0,6471;0,7059;0,7647;0,7647;0,7647;0,8824;0,7167;0,0793
EfficientNetB3;ReliefF;No;40;MLP;0,5714;0,7429;0,8235;0,6471;0,7059;0,7059;0,6765;0,6765;0,8235;0,7941;0,7167;0,0768
EfficientNetB7;ReliefF;No;40;RBF;0,6286;0,6857;0,7353;0,7353;0,6471;0,8235;0,5588;0,8235;0,7647;0,7647;0,7167;0,0816
MobileNet+ResNet101;PCA;No;2;J48;0,6571;0,6571;0,6765;0,7647;0,6765;0,7941;0,7059;0,7647;0,6765;0,7941;0,7167;0,0535
EfficientNetB1+EfficientNetB5;ReliefF;No;20;MLP;0,7429;0,5714;0,7059;0,7353;0,5588;0,7353;0,8235;0,8235;0,7353;0,7353;0,7167;0,0843
EfficientNetB1+EfficientNetB5_n_feat;ReliefF;No;20;Logistic;0,7714;0,5429;0,7059;0,7353;0,5588;0,7941;0,6765;0,8529;0,7647;0,7647;0,7167;0,0945
NASNetMobile;Full;No;51744;LinearSVM;0,6857;0,6857;0,8529;0,7353;0,6176;0,6176;0,6765;0,7941;0,7059;0,7941;0,7166;0,0736
EfficientNetB2;PCA;No;300;J48;0,6857;0,6571;0,6471;0,7059;0,8235;0,7353;0,7059;0,6765;0,8529;0,6765;0,7166;0,0657
VGG16;PCA;No;50;J48;0,6286;0,7143;0,6765;0,7353;0,7941;0,6765;0,7059;0,7941;0,8235;0,6176;0,7166;0,0668
NASNetMobile;PCA;No;30;Logistic;0,6;0,7429;0,6765;0,6765;0,7647;0,7941;0,7059;0,7647;0,7353;0,7059;0,7166;0,0536
ResNet152;UMAP;No;20;J48;0,7429;0,6;0,8235;0,7647;0,7059;0,6471;0,7647;0,7647;0,6765;0,6765;0,7166;0,0639
DenseNet121;ReliefF;No;75;J48;0,6571;0,7143;0,7059;0,7941;0,7059;0,7647;0,8235;0,6765;0,6471;0,6765;0,7166;0,0562
EfficientNetB3;ReliefF;No;50;Gaussian;0,6286;0,7143;0,7059;0,7059;0,8235;0,7353;0,6471;0,6471;0,7647;0,7941;0,7166;0,0615
EfficientNetB4;ReliefF;No;50;LinearSVM;0,6571;0,6857;0,7353;0,7647;0,6765;0,6471;0,7941;0,7059;0,7353;0,7647;0,7166;0,0473
EfficientNetB4;ReliefF;No;50;Adaboost;0,7143;0,6286;0,5882;0,7647;0,7941;0,6471;0,6765;0,8235;0,7647;0,7647;0,7166;0,0742
EfficientNetB6;ReliefF;No;50;RandomForest;0,7143;0,6571;0,6176;0,5588;0,7059;0,8824;0,7059;0,7353;0,7059;0,8824;0,7166;0,0969
InceptionResNetV2;ReliefF;No;40;RandomForest;0,6;0,7714;0,6765;0,5882;0,5588;0,7941;0,8235;0,8529;0,7353;0,7647;0,7166;0,0991
EfficientNetB7;ReliefF;No;40;Logistic;0,6286;0,7429;0,6765;0,7353;0,7647;0,7353;0,7059;0,7941;0,6765;0,7059;0,7166;0,0457
DenseNet169;ReliefF;No;20;J48;0,6857;0,6857;0,7941;0,7059;0,7353;0,5588;0,7059;0,8529;0,7059;0,7353;0,7166;0,0724
ResNet101+MobileNetV2;UMAP;No;100;J48;0,6857;0,6857;0,7353;0,6471;0,7059;0,6765;0,7941;0,7059;0,7059;0,8235;0,7166;0,0515
EfficientNetB0+MobileNet;UMAP;No;10;RBF;0,7429;0,6286;0,6765;0,7647;0,6765;0,6765;0,6471;0,8235;0,6765;0,8529;0,7166;0,0721
EfficientNetB1+EfficientNetB5;ReliefF;No;20;Adaboost;0,6571;0,7143;0,7059;0,7647;0,6471;0,7059;0,6176;0,8235;0,7647;0,7647;0,7166;0,0606
VGG19;PCA;No;300;J48;0,6286;0,7714;0,8235;0,6765;0,6765;0,7941;0,6765;0,6765;0,7647;0,6765;0,7165;0,0621
NASNetMobile;UMAP;No;250;J48;0,6571;0,7429;0,7941;0,7059;0,6765;0,7941;0,6176;0,6471;0,8235;0,7059;0,7165;0,0664
EfficientNetB6;PCA;No;100;J48;0,6857;0,7143;0,7941;0,6471;0,7353;0,7647;0,6765;0,7941;0,6176;0,7353;0,7165;0,0568
EfficientNetB3;PCA;No;75;Gaussian;0,6286;0,7714;0,7059;0,7353;0,6765;0,7647;0,7353;0,7353;0,7353;0,6765;0,7165;0,0422
MobileNet;UMAP;No;40;MLP;0,6857;0,7143;0,7353;0,6176;0,7059;0,5294;0,7059;0,8529;0,7941;0,8235;0,7165;0,0908
NASNetMobile;PCA;No;30;RBF;0,7143;0,6857;0,7353;0,6765;0,7059;0,7647;0,6765;0,7941;0,6765;0,7353;0,7165;0,0386
EfficientNetB5;ReliefF;No;30;RBF;0,7143;0,6857;0,6765;0,7059;0,6765;0,8235;0,5882;0,8235;0,7647;0,7059;0,7165;0,0679
ResNet101+DenseNet121;PCA;No;50;Gaussian;0,7429;0,6571;0,7059;0,6176;0,7059;0,7941;0,7059;0,8235;0,7647;0,6471;0,7165;0,0624
DenseNet121;PCA;No;150;J48;0,7429;0,6857;0,8235;0,7941;0,6176;0,7059;0,6765;0,6765;0,7353;0,7059;0,7164;0,0572
VGG16+VGG19;UMAP;No;100;Logistic;0,7143;0,7143;0,7353;0,7941;0,7647;0,6765;0,5882;0,7353;0,7353;0,7059;0,7164;0,0525
ResNet101;UMAP;No;50;MLP;0,6857;0,7429;0,7059;0,7059;0,6765;0,7647;0,6176;0,7353;0,7059;0,8235;0,7164;0,0524
ResNet101;UMAP;No;40;J48;0,6571;0,7714;0,7647;0,7059;0,7353;0,6176;0,7353;0,7059;0,7353;0,7353;0,7164;0,045
VGG19;UMAP;No;10;MLP;0,6857;0,7429;0,7941;0,7647;0,7059;0,7059;0,5882;0,7353;0,7059;0,7353;0,7164;0,0524
EfficientNetB1;ReliefF;No;40;MLP;0,6571;0,7714;0,6471;0,6765;0,6471;0,8529;0,6765;0,7353;0,7647;0,7353;0,7164;0,0641
EfficientNetB0;ReliefF;No;30;RandomForest;0,7714;0,6571;0,6765;0,6765;0,7941;0,7353;0,6471;0,7647;0,7353;0,7059;0,7164;0,0487
InceptionResNetV2;ReliefF;No;20;RBF;0,6571;0,7714;0,5882;0,7647;0,5588;0,7941;0,7941;0,8529;0,5588;0,8235;0,7164;0,1082
MobileNet+ResNet50;PCA;No;250;Gaussian;0,7143;0,7143;0,7353;0,6471;0,7059;0,7353;0,7059;0,7941;0,7941;0,6176;0,7164;0,0525
ResNet101+DenseNet169_n_feat;PCA;No;2;LinearSVM;0,6;0,8286;0,6176;0,6765;0,5;0,7647;0,8235;0,7353;0,7941;0,8235;0,7164;0,1077
Xception+ResNet50;PCA;No;2;Gaussian;0,6857;0,7429;0,7059;0,7059;0,6471;0,7353;0,7059;0,7353;0,6765;0,8235;0,7164;0,0454
ResNet50;PCA;No;2;MLP;0,7143;0,7143;0,7059;0,6765;0,7059;0,7353;0,7059;0,7059;0,7353;0,7647;0,7164;0,0226
EfficientNetB6;PCA;No;2;J48;0,8;0,6286;0,6471;0,6471;0,8235;0,7941;0,5588;0,7941;0,6765;0,7941;0,7164;0,0896
EfficientNetB1+EfficientNetB5_n_feat;ReliefF;No;300;J48;0,6857;0,7429;0,7353;0,6765;0,7059;0,6765;0,8529;0,7353;0,7059;0,6471;0,7164;0,0541
