metodo;ExtractionMethod;Reduction;Classification;Fold;Features;Normalization;Components;ACC
ResNet101+MobileNetV2_n_feat_UMAP_20_RandomForest;ResNet101+MobileNetV2_n_feat;UMAP;RandomForest;9;163072;No;20;0,941176
ResNet101+MobileNetV2_n_feat_UMAP_20_Adaboost;ResNet101+MobileNetV2_n_feat;UMAP;Adaboost;9;163072;No;20;0,823529
ResNet101+MobileNetV2_n_feat_UMAP_20_Gaussian;ResNet101+MobileNetV2_n_feat;UMAP;Gaussian;9;163072;No;20;0,823529
ResNet101+MobileNetV2_n_feat_UMAP_20_J48;ResNet101+MobileNetV2_n_feat;UMAP;J48;10;163072;No;20;0,794118
ResNet101+MobileNetV2_n_feat_UMAP_20_RBF;ResNet101+MobileNetV2_n_feat;UMAP;RBF;10;163072;No;20;0,764706
ResNet101+MobileNetV2_n_feat_UMAP_20_LinearSVM;ResNet101+MobileNetV2_n_feat;UMAP;LinearSVM;10;163072;No;20;0,911765
ResNet101+MobileNetV2_n_feat_UMAP_20_MLP;ResNet101+MobileNetV2_n_feat;UMAP;MLP;10;163072;No;20;0,852941
ResNet101+MobileNetV2_n_feat_UMAP_20_Logistic;ResNet101+MobileNetV2_n_feat;UMAP;Logistic;10;163072;No;20;0,882353
ResNet101+MobileNetV2_n_feat_UMAP_20_RandomForest;ResNet101+MobileNetV2_n_feat;UMAP;RandomForest;10;163072;No;20;0,882353
ResNet101+MobileNetV2_n_feat_UMAP_20_Adaboost;ResNet101+MobileNetV2_n_feat;UMAP;Adaboost;10;163072;No;20;0,911765
ResNet101+MobileNetV2_n_feat_UMAP_20_Gaussian;ResNet101+MobileNetV2_n_feat;UMAP;Gaussian;10;163072;No;20;0,882353
EfficientNetB0+MobileNet_n_feat_PCA_20_J48;EfficientNetB0+MobileNet_n_feat;PCA;J48;1;112896;No;20;0,828571
EfficientNetB0+MobileNet_n_feat_PCA_20_RBF;EfficientNetB0+MobileNet_n_feat;PCA;RBF;1;112896;No;20;0,885714
EfficientNetB0+MobileNet_n_feat_PCA_20_LinearSVM;EfficientNetB0+MobileNet_n_feat;PCA;LinearSVM;1;112896;No;20;0,857143
EfficientNetB0+MobileNet_n_feat_PCA_20_MLP;EfficientNetB0+MobileNet_n_feat;PCA;MLP;1;112896;No;20;0,8
EfficientNetB0+MobileNet_n_feat_PCA_20_Logistic;EfficientNetB0+MobileNet_n_feat;PCA;Logistic;1;112896;No;20;0,828571
EfficientNetB0+MobileNet_n_feat_PCA_20_RandomForest;EfficientNetB0+MobileNet_n_feat;PCA;RandomForest;1;112896;No;20;0,857143
EfficientNetB0+MobileNet_n_feat_PCA_20_Adaboost;EfficientNetB0+MobileNet_n_feat;PCA;Adaboost;1;112896;No;20;0,8
EfficientNetB0+MobileNet_n_feat_PCA_20_Gaussian;EfficientNetB0+MobileNet_n_feat;PCA;Gaussian;1;112896;No;20;0,742857
EfficientNetB0+MobileNet_n_feat_PCA_20_J48;EfficientNetB0+MobileNet_n_feat;PCA;J48;2;112896;No;20;0,857143
EfficientNetB0+MobileNet_n_feat_PCA_20_RBF;EfficientNetB0+MobileNet_n_feat;PCA;RBF;2;112896;No;20;0,942857
EfficientNetB0+MobileNet_n_feat_PCA_20_LinearSVM;EfficientNetB0+MobileNet_n_feat;PCA;LinearSVM;2;112896;No;20;0,942857
EfficientNetB0+MobileNet_n_feat_PCA_20_MLP;EfficientNetB0+MobileNet_n_feat;PCA;MLP;2;112896;No;20;0,914286
EfficientNetB0+MobileNet_n_feat_PCA_20_Logistic;EfficientNetB0+MobileNet_n_feat;PCA;Logistic;2;112896;No;20;0,942857
EfficientNetB0+MobileNet_n_feat_PCA_20_RandomForest;EfficientNetB0+MobileNet_n_feat;PCA;RandomForest;2;112896;No;20;0,857143
EfficientNetB0+MobileNet_n_feat_PCA_20_Adaboost;EfficientNetB0+MobileNet_n_feat;PCA;Adaboost;2;112896;No;20;0,885714
EfficientNetB0+MobileNet_n_feat_PCA_20_Gaussian;EfficientNetB0+MobileNet_n_feat;PCA;Gaussian;2;112896;No;20;0,885714
EfficientNetB0+MobileNet_n_feat_PCA_20_J48;EfficientNetB0+MobileNet_n_feat;PCA;J48;3;112896;No;20;0,823529
EfficientNetB0+MobileNet_n_feat_PCA_20_RBF;EfficientNetB0+MobileNet_n_feat;PCA;RBF;3;112896;No;20;0,941176
EfficientNetB0+MobileNet_n_feat_PCA_20_LinearSVM;EfficientNetB0+MobileNet_n_feat;PCA;LinearSVM;3;112896;No;20;0,911765
EfficientNetB0+MobileNet_n_feat_PCA_20_MLP;EfficientNetB0+MobileNet_n_feat;PCA;MLP;3;112896;No;20;0,852941
EfficientNetB0+MobileNet_n_feat_PCA_20_Logistic;EfficientNetB0+MobileNet_n_feat;PCA;Logistic;3;112896;No;20;0,941176
EfficientNetB0+MobileNet_n_feat_PCA_20_RandomForest;EfficientNetB0+MobileNet_n_feat;PCA;RandomForest;3;112896;No;20;0,882353
EfficientNetB0+MobileNet_n_feat_PCA_20_Adaboost;EfficientNetB0+MobileNet_n_feat;PCA;Adaboost;3;112896;No;20;0,941176
EfficientNetB0+MobileNet_n_feat_PCA_20_Gaussian;EfficientNetB0+MobileNet_n_feat;PCA;Gaussian;3;112896;No;20;0,823529
EfficientNetB0+MobileNet_n_feat_PCA_20_J48;EfficientNetB0+MobileNet_n_feat;PCA;J48;4;112896;No;20;0,852941
EfficientNetB0+MobileNet_n_feat_PCA_20_RBF;EfficientNetB0+MobileNet_n_feat;PCA;RBF;4;112896;No;20;0,852941
EfficientNetB0+MobileNet_n_feat_PCA_20_LinearSVM;EfficientNetB0+MobileNet_n_feat;PCA;LinearSVM;4;112896;No;20;0,852941
EfficientNetB0+MobileNet_n_feat_PCA_20_MLP;EfficientNetB0+MobileNet_n_feat;PCA;MLP;4;112896;No;20;0,823529
EfficientNetB0+MobileNet_n_feat_PCA_20_Logistic;EfficientNetB0+MobileNet_n_feat;PCA;Logistic;4;112896;No;20;0,852941
EfficientNetB0+MobileNet_n_feat_PCA_20_RandomForest;EfficientNetB0+MobileNet_n_feat;PCA;RandomForest;4;112896;No;20;0,882353
EfficientNetB0+MobileNet_n_feat_PCA_20_Adaboost;EfficientNetB0+MobileNet_n_feat;PCA;Adaboost;4;112896;No;20;0,852941
EfficientNetB0+MobileNet_n_feat_PCA_20_Gaussian;EfficientNetB0+MobileNet_n_feat;PCA;Gaussian;4;112896;No;20;0,823529
EfficientNetB0+MobileNet_n_feat_PCA_20_J48;EfficientNetB0+MobileNet_n_feat;PCA;J48;5;112896;No;20;0,852941
EfficientNetB0+MobileNet_n_feat_PCA_20_RBF;EfficientNetB0+MobileNet_n_feat;PCA;RBF;5;112896;No;20;0,941176
EfficientNetB0+MobileNet_n_feat_PCA_20_LinearSVM;EfficientNetB0+MobileNet_n_feat;PCA;LinearSVM;5;112896;No;20;0,882353
EfficientNetB0+MobileNet_n_feat_PCA_20_MLP;EfficientNetB0+MobileNet_n_feat;PCA;MLP;5;112896;No;20;0,852941
EfficientNetB0+MobileNet_n_feat_PCA_20_Logistic;EfficientNetB0+MobileNet_n_feat;PCA;Logistic;5;112896;No;20;0,911765
EfficientNetB0+MobileNet_n_feat_PCA_20_RandomForest;EfficientNetB0+MobileNet_n_feat;PCA;RandomForest;5;112896;No;20;0,911765
EfficientNetB0+MobileNet_n_feat_PCA_20_Adaboost;EfficientNetB0+MobileNet_n_feat;PCA;Adaboost;5;112896;No;20;0,882353
EfficientNetB0+MobileNet_n_feat_PCA_20_Gaussian;EfficientNetB0+MobileNet_n_feat;PCA;Gaussian;5;112896;No;20;0,911765
EfficientNetB0+MobileNet_n_feat_PCA_20_J48;EfficientNetB0+MobileNet_n_feat;PCA;J48;6;112896;No;20;0,823529
EfficientNetB0+MobileNet_n_feat_PCA_20_RBF;EfficientNetB0+MobileNet_n_feat;PCA;RBF;6;112896;No;20;0,970588
EfficientNetB0+MobileNet_n_feat_PCA_20_LinearSVM;EfficientNetB0+MobileNet_n_feat;PCA;LinearSVM;6;112896;No;20;0,911765
EfficientNetB0+MobileNet_n_feat_PCA_20_MLP;EfficientNetB0+MobileNet_n_feat;PCA;MLP;6;112896;No;20;0,941176
EfficientNetB0+MobileNet_n_feat_PCA_20_Logistic;EfficientNetB0+MobileNet_n_feat;PCA;Logistic;6;112896;No;20;0,882353
EfficientNetB0+MobileNet_n_feat_PCA_20_RandomForest;EfficientNetB0+MobileNet_n_feat;PCA;RandomForest;6;112896;No;20;0,970588
EfficientNetB0+MobileNet_n_feat_PCA_20_Adaboost;EfficientNetB0+MobileNet_n_feat;PCA;Adaboost;6;112896;No;20;0,911765
EfficientNetB0+MobileNet_n_feat_PCA_20_Gaussian;EfficientNetB0+MobileNet_n_feat;PCA;Gaussian;6;112896;No;20;0,911765
EfficientNetB0+MobileNet_n_feat_PCA_20_J48;EfficientNetB0+MobileNet_n_feat;PCA;J48;7;112896;No;20;0,852941
EfficientNetB0+MobileNet_n_feat_PCA_20_RBF;EfficientNetB0+MobileNet_n_feat;PCA;RBF;7;112896;No;20;0,852941
EfficientNetB0+MobileNet_n_feat_PCA_20_LinearSVM;EfficientNetB0+MobileNet_n_feat;PCA;LinearSVM;7;112896;No;20;0,823529
EfficientNetB0+MobileNet_n_feat_PCA_20_MLP;EfficientNetB0+MobileNet_n_feat;PCA;MLP;7;112896;No;20;0,823529
EfficientNetB0+MobileNet_n_feat_PCA_20_Logistic;EfficientNetB0+MobileNet_n_feat;PCA;Logistic;7;112896;No;20;0,852941
EfficientNetB0+MobileNet_n_feat_PCA_20_RandomForest;EfficientNetB0+MobileNet_n_feat;PCA;RandomForest;7;112896;No;20;0,911765
EfficientNetB0+MobileNet_n_feat_PCA_20_Adaboost;EfficientNetB0+MobileNet_n_feat;PCA;Adaboost;7;112896;No;20;0,852941
EfficientNetB0+MobileNet_n_feat_PCA_20_Gaussian;EfficientNetB0+MobileNet_n_feat;PCA;Gaussian;7;112896;No;20;0,705882
EfficientNetB0+MobileNet_n_feat_PCA_20_J48;EfficientNetB0+MobileNet_n_feat;PCA;J48;8;112896;No;20;0,794118
EfficientNetB0+MobileNet_n_feat_PCA_20_RBF;EfficientNetB0+MobileNet_n_feat;PCA;RBF;8;112896;No;20;0,882353
EfficientNetB0+MobileNet_n_feat_PCA_20_LinearSVM;EfficientNetB0+MobileNet_n_feat;PCA;LinearSVM;8;112896;No;20;0,941176
EfficientNetB0+MobileNet_n_feat_PCA_20_MLP;EfficientNetB0+MobileNet_n_feat;PCA;MLP;8;112896;No;20;0,882353
EfficientNetB0+MobileNet_n_feat_PCA_20_Logistic;EfficientNetB0+MobileNet_n_feat;PCA;Logistic;8;112896;No;20;0,911765
EfficientNetB0+MobileNet_n_feat_PCA_20_RandomForest;EfficientNetB0+MobileNet_n_feat;PCA;RandomForest;8;112896;No;20;0,911765
EfficientNetB0+MobileNet_n_feat_PCA_20_Adaboost;EfficientNetB0+MobileNet_n_feat;PCA;Adaboost;8;112896;No;20;0,941176
EfficientNetB0+MobileNet_n_feat_PCA_20_Gaussian;EfficientNetB0+MobileNet_n_feat;PCA;Gaussian;8;112896;No;20;0,911765
EfficientNetB0+MobileNet_n_feat_PCA_20_J48;EfficientNetB0+MobileNet_n_feat;PCA;J48;9;112896;No;20;0,823529
EfficientNetB0+MobileNet_n_feat_PCA_20_RBF;EfficientNetB0+MobileNet_n_feat;PCA;RBF;9;112896;No;20;0,911765
EfficientNetB0+MobileNet_n_feat_PCA_20_LinearSVM;EfficientNetB0+MobileNet_n_feat;PCA;LinearSVM;9;112896;No;20;0,911765
EfficientNetB0+MobileNet_n_feat_PCA_20_MLP;EfficientNetB0+MobileNet_n_feat;PCA;MLP;9;112896;No;20;0,911765
EfficientNetB0+MobileNet_n_feat_PCA_20_Logistic;EfficientNetB0+MobileNet_n_feat;PCA;Logistic;9;112896;No;20;0,882353
EfficientNetB0+MobileNet_n_feat_PCA_20_RandomForest;EfficientNetB0+MobileNet_n_feat;PCA;RandomForest;9;112896;No;20;0,911765
EfficientNetB0+MobileNet_n_feat_PCA_20_Adaboost;EfficientNetB0+MobileNet_n_feat;PCA;Adaboost;9;112896;No;20;0,911765
EfficientNetB0+MobileNet_n_feat_PCA_20_Gaussian;EfficientNetB0+MobileNet_n_feat;PCA;Gaussian;9;112896;No;20;0,941176
EfficientNetB0+MobileNet_n_feat_PCA_20_J48;EfficientNetB0+MobileNet_n_feat;PCA;J48;10;112896;No;20;0,823529
EfficientNetB0+MobileNet_n_feat_PCA_20_RBF;EfficientNetB0+MobileNet_n_feat;PCA;RBF;10;112896;No;20;0,970588
EfficientNetB0+MobileNet_n_feat_PCA_20_LinearSVM;EfficientNetB0+MobileNet_n_feat;PCA;LinearSVM;10;112896;No;20;0,941176
EfficientNetB0+MobileNet_n_feat_PCA_20_MLP;EfficientNetB0+MobileNet_n_feat;PCA;MLP;10;112896;No;20;0,941176
EfficientNetB0+MobileNet_n_feat_PCA_20_Logistic;EfficientNetB0+MobileNet_n_feat;PCA;Logistic;10;112896;No;20;0,941176
EfficientNetB0+MobileNet_n_feat_PCA_20_RandomForest;EfficientNetB0+MobileNet_n_feat;PCA;RandomForest;10;112896;No;20;0,882353
EfficientNetB0+MobileNet_n_feat_PCA_20_Adaboost;EfficientNetB0+MobileNet_n_feat;PCA;Adaboost;10;112896;No;20;0,911765
EfficientNetB0+MobileNet_n_feat_PCA_20_Gaussian;EfficientNetB0+MobileNet_n_feat;PCA;Gaussian;10;112896;No;20;0,882353
EfficientNetB0+MobileNet_n_feat_UMAP_20_J48;EfficientNetB0+MobileNet_n_feat;UMAP;J48;1;112896;No;20;0,828571
EfficientNetB0+MobileNet_n_feat_UMAP_20_RBF;EfficientNetB0+MobileNet_n_feat;UMAP;RBF;1;112896;No;20;0,685714
EfficientNetB0+MobileNet_n_feat_UMAP_20_LinearSVM;EfficientNetB0+MobileNet_n_feat;UMAP;LinearSVM;1;112896;No;20;0,714286
EfficientNetB0+MobileNet_n_feat_UMAP_20_MLP;EfficientNetB0+MobileNet_n_feat;UMAP;MLP;1;112896;No;20;0,742857
EfficientNetB0+MobileNet_n_feat_UMAP_20_Logistic;EfficientNetB0+MobileNet_n_feat;UMAP;Logistic;1;112896;No;20;0,714286
EfficientNetB0+MobileNet_n_feat_UMAP_20_RandomForest;EfficientNetB0+MobileNet_n_feat;UMAP;RandomForest;1;112896;No;20;0,885714
EfficientNetB0+MobileNet_n_feat_UMAP_20_Adaboost;EfficientNetB0+MobileNet_n_feat;UMAP;Adaboost;1;112896;No;20;0,885714
EfficientNetB0+MobileNet_n_feat_UMAP_20_Gaussian;EfficientNetB0+MobileNet_n_feat;UMAP;Gaussian;1;112896;No;20;0,828571
EfficientNetB0+MobileNet_n_feat_UMAP_20_J48;EfficientNetB0+MobileNet_n_feat;UMAP;J48;2;112896;No;20;0,8
EfficientNetB0+MobileNet_n_feat_UMAP_20_RBF;EfficientNetB0+MobileNet_n_feat;UMAP;RBF;2;112896;No;20;0,685714
EfficientNetB0+MobileNet_n_feat_UMAP_20_LinearSVM;EfficientNetB0+MobileNet_n_feat;UMAP;LinearSVM;2;112896;No;20;0,714286
EfficientNetB0+MobileNet_n_feat_UMAP_20_MLP;EfficientNetB0+MobileNet_n_feat;UMAP;MLP;2;112896;No;20;0,828571
EfficientNetB0+MobileNet_n_feat_UMAP_20_Logistic;EfficientNetB0+MobileNet_n_feat;UMAP;Logistic;2;112896;No;20;0,885714
EfficientNetB0+MobileNet_n_feat_UMAP_20_RandomForest;EfficientNetB0+MobileNet_n_feat;UMAP;RandomForest;2;112896;No;20;0,914286
EfficientNetB0+MobileNet_n_feat_UMAP_20_Adaboost;EfficientNetB0+MobileNet_n_feat;UMAP;Adaboost;2;112896;No;20;0,8
EfficientNetB0+MobileNet_n_feat_UMAP_20_Gaussian;EfficientNetB0+MobileNet_n_feat;UMAP;Gaussian;2;112896;No;20;0,8
EfficientNetB0+MobileNet_n_feat_UMAP_20_J48;EfficientNetB0+MobileNet_n_feat;UMAP;J48;3;112896;No;20;0,852941
EfficientNetB0+MobileNet_n_feat_UMAP_20_RBF;EfficientNetB0+MobileNet_n_feat;UMAP;RBF;3;112896;No;20;0,794118
EfficientNetB0+MobileNet_n_feat_UMAP_20_LinearSVM;EfficientNetB0+MobileNet_n_feat;UMAP;LinearSVM;3;112896;No;20;0,794118
EfficientNetB0+MobileNet_n_feat_UMAP_20_MLP;EfficientNetB0+MobileNet_n_feat;UMAP;MLP;3;112896;No;20;0,852941
EfficientNetB0+MobileNet_n_feat_UMAP_20_Logistic;EfficientNetB0+MobileNet_n_feat;UMAP;Logistic;3;112896;No;20;0,882353
EfficientNetB0+MobileNet_n_feat_UMAP_20_RandomForest;EfficientNetB0+MobileNet_n_feat;UMAP;RandomForest;3;112896;No;20;0,911765
EfficientNetB0+MobileNet_n_feat_UMAP_20_Adaboost;EfficientNetB0+MobileNet_n_feat;UMAP;Adaboost;3;112896;No;20;0,852941
EfficientNetB0+MobileNet_n_feat_UMAP_20_Gaussian;EfficientNetB0+MobileNet_n_feat;UMAP;Gaussian;3;112896;No;20;0,823529
EfficientNetB0+MobileNet_n_feat_UMAP_20_J48;EfficientNetB0+MobileNet_n_feat;UMAP;J48;4;112896;No;20;0,764706
EfficientNetB0+MobileNet_n_feat_UMAP_20_RBF;EfficientNetB0+MobileNet_n_feat;UMAP;RBF;4;112896;No;20;0,794118
EfficientNetB0+MobileNet_n_feat_UMAP_20_LinearSVM;EfficientNetB0+MobileNet_n_feat;UMAP;LinearSVM;4;112896;No;20;0,764706
EfficientNetB0+MobileNet_n_feat_UMAP_20_MLP;EfficientNetB0+MobileNet_n_feat;UMAP;MLP;4;112896;No;20;0,764706
EfficientNetB0+MobileNet_n_feat_UMAP_20_Logistic;EfficientNetB0+MobileNet_n_feat;UMAP;Logistic;4;112896;No;20;0,823529
EfficientNetB0+MobileNet_n_feat_UMAP_20_RandomForest;EfficientNetB0+MobileNet_n_feat;UMAP;RandomForest;4;112896;No;20;0,823529
EfficientNetB0+MobileNet_n_feat_UMAP_20_Adaboost;EfficientNetB0+MobileNet_n_feat;UMAP;Adaboost;4;112896;No;20;0,794118
EfficientNetB0+MobileNet_n_feat_UMAP_20_Gaussian;EfficientNetB0+MobileNet_n_feat;UMAP;Gaussian;4;112896;No;20;0,735294
EfficientNetB0+MobileNet_n_feat_UMAP_20_J48;EfficientNetB0+MobileNet_n_feat;UMAP;J48;5;112896;No;20;0,852941
EfficientNetB0+MobileNet_n_feat_UMAP_20_RBF;EfficientNetB0+MobileNet_n_feat;UMAP;RBF;5;112896;No;20;0,794118
EfficientNetB0+MobileNet_n_feat_UMAP_20_LinearSVM;EfficientNetB0+MobileNet_n_feat;UMAP;LinearSVM;5;112896;No;20;0,794118
EfficientNetB0+MobileNet_n_feat_UMAP_20_MLP;EfficientNetB0+MobileNet_n_feat;UMAP;MLP;5;112896;No;20;0,823529
EfficientNetB0+MobileNet_n_feat_UMAP_20_Logistic;EfficientNetB0+MobileNet_n_feat;UMAP;Logistic;5;112896;No;20;0,823529
EfficientNetB0+MobileNet_n_feat_UMAP_20_RandomForest;EfficientNetB0+MobileNet_n_feat;UMAP;RandomForest;5;112896;No;20;0,882353
EfficientNetB0+MobileNet_n_feat_UMAP_20_Adaboost;EfficientNetB0+MobileNet_n_feat;UMAP;Adaboost;5;112896;No;20;0,852941
EfficientNetB0+MobileNet_n_feat_UMAP_20_Gaussian;EfficientNetB0+MobileNet_n_feat;UMAP;Gaussian;5;112896;No;20;0,764706
EfficientNetB0+MobileNet_n_feat_UMAP_20_J48;EfficientNetB0+MobileNet_n_feat;UMAP;J48;6;112896;No;20;0,882353
EfficientNetB0+MobileNet_n_feat_UMAP_20_RBF;EfficientNetB0+MobileNet_n_feat;UMAP;RBF;6;112896;No;20;0,794118
EfficientNetB0+MobileNet_n_feat_UMAP_20_LinearSVM;EfficientNetB0+MobileNet_n_feat;UMAP;LinearSVM;6;112896;No;20;0,794118
EfficientNetB0+MobileNet_n_feat_UMAP_20_MLP;EfficientNetB0+MobileNet_n_feat;UMAP;MLP;6;112896;No;20;0,852941
EfficientNetB0+MobileNet_n_feat_UMAP_20_Logistic;EfficientNetB0+MobileNet_n_feat;UMAP;Logistic;6;112896;No;20;0,823529
EfficientNetB0+MobileNet_n_feat_UMAP_20_RandomForest;EfficientNetB0+MobileNet_n_feat;UMAP;RandomForest;6;112896;No;20;0,882353
EfficientNetB0+MobileNet_n_feat_UMAP_20_Adaboost;EfficientNetB0+MobileNet_n_feat;UMAP;Adaboost;6;112896;No;20;0,882353
EfficientNetB0+MobileNet_n_feat_UMAP_20_Gaussian;EfficientNetB0+MobileNet_n_feat;UMAP;Gaussian;6;112896;No;20;0,852941
EfficientNetB0+MobileNet_n_feat_UMAP_20_J48;EfficientNetB0+MobileNet_n_feat;UMAP;J48;7;112896;No;20;0,764706
EfficientNetB0+MobileNet_n_feat_UMAP_20_RBF;EfficientNetB0+MobileNet_n_feat;UMAP;RBF;7;112896;No;20;0,735294
EfficientNetB0+MobileNet_n_feat_UMAP_20_LinearSVM;EfficientNetB0+MobileNet_n_feat;UMAP;LinearSVM;7;112896;No;20;0,705882
EfficientNetB0+MobileNet_n_feat_UMAP_20_MLP;EfficientNetB0+MobileNet_n_feat;UMAP;MLP;7;112896;No;20;0,764706
EfficientNetB0+MobileNet_n_feat_UMAP_20_Logistic;EfficientNetB0+MobileNet_n_feat;UMAP;Logistic;7;112896;No;20;0,764706
EfficientNetB0+MobileNet_n_feat_UMAP_20_RandomForest;EfficientNetB0+MobileNet_n_feat;UMAP;RandomForest;7;112896;No;20;0,852941
EfficientNetB0+MobileNet_n_feat_UMAP_20_Adaboost;EfficientNetB0+MobileNet_n_feat;UMAP;Adaboost;7;112896;No;20;0,764706
EfficientNetB0+MobileNet_n_feat_UMAP_20_Gaussian;EfficientNetB0+MobileNet_n_feat;UMAP;Gaussian;7;112896;No;20;0,764706
EfficientNetB0+MobileNet_n_feat_UMAP_20_J48;EfficientNetB0+MobileNet_n_feat;UMAP;J48;8;112896;No;20;0,705882
EfficientNetB0+MobileNet_n_feat_UMAP_20_RBF;EfficientNetB0+MobileNet_n_feat;UMAP;RBF;8;112896;No;20;0,823529
EfficientNetB0+MobileNet_n_feat_UMAP_20_LinearSVM;EfficientNetB0+MobileNet_n_feat;UMAP;LinearSVM;8;112896;No;20;0,852941
EfficientNetB0+MobileNet_n_feat_UMAP_20_MLP;EfficientNetB0+MobileNet_n_feat;UMAP;MLP;8;112896;No;20;0,852941
EfficientNetB0+MobileNet_n_feat_UMAP_20_Logistic;EfficientNetB0+MobileNet_n_feat;UMAP;Logistic;8;112896;No;20;0,852941
EfficientNetB0+MobileNet_n_feat_UMAP_20_RandomForest;EfficientNetB0+MobileNet_n_feat;UMAP;RandomForest;8;112896;No;20;0,941176
EfficientNetB0+MobileNet_n_feat_UMAP_20_Adaboost;EfficientNetB0+MobileNet_n_feat;UMAP;Adaboost;8;112896;No;20;0,823529
EfficientNetB0+MobileNet_n_feat_UMAP_20_Gaussian;EfficientNetB0+MobileNet_n_feat;UMAP;Gaussian;8;112896;No;20;0,794118
EfficientNetB0+MobileNet_n_feat_UMAP_20_J48;EfficientNetB0+MobileNet_n_feat;UMAP;J48;9;112896;No;20;0,705882
EfficientNetB0+MobileNet_n_feat_UMAP_20_RBF;EfficientNetB0+MobileNet_n_feat;UMAP;RBF;9;112896;No;20;0,735294
EfficientNetB0+MobileNet_n_feat_UMAP_20_LinearSVM;EfficientNetB0+MobileNet_n_feat;UMAP;LinearSVM;9;112896;No;20;0,705882
EfficientNetB0+MobileNet_n_feat_UMAP_20_MLP;EfficientNetB0+MobileNet_n_feat;UMAP;MLP;9;112896;No;20;0,705882
EfficientNetB0+MobileNet_n_feat_UMAP_20_Logistic;EfficientNetB0+MobileNet_n_feat;UMAP;Logistic;9;112896;No;20;0,794118
EfficientNetB0+MobileNet_n_feat_UMAP_20_RandomForest;EfficientNetB0+MobileNet_n_feat;UMAP;RandomForest;9;112896;No;20;0,794118
EfficientNetB0+MobileNet_n_feat_UMAP_20_Adaboost;EfficientNetB0+MobileNet_n_feat;UMAP;Adaboost;9;112896;No;20;0,676471
EfficientNetB0+MobileNet_n_feat_UMAP_20_Gaussian;EfficientNetB0+MobileNet_n_feat;UMAP;Gaussian;9;112896;No;20;0,794118
EfficientNetB0+MobileNet_n_feat_UMAP_20_J48;EfficientNetB0+MobileNet_n_feat;UMAP;J48;10;112896;No;20;0,823529
EfficientNetB0+MobileNet_n_feat_UMAP_20_RBF;EfficientNetB0+MobileNet_n_feat;UMAP;RBF;10;112896;No;20;0,823529
EfficientNetB0+MobileNet_n_feat_UMAP_20_LinearSVM;EfficientNetB0+MobileNet_n_feat;UMAP;LinearSVM;10;112896;No;20;0,823529
EfficientNetB0+MobileNet_n_feat_UMAP_20_MLP;EfficientNetB0+MobileNet_n_feat;UMAP;MLP;10;112896;No;20;0,852941
EfficientNetB0+MobileNet_n_feat_UMAP_20_Logistic;EfficientNetB0+MobileNet_n_feat;UMAP;Logistic;10;112896;No;20;0,852941
EfficientNetB0+MobileNet_n_feat_UMAP_20_RandomForest;EfficientNetB0+MobileNet_n_feat;UMAP;RandomForest;10;112896;No;20;0,882353
EfficientNetB0+MobileNet_n_feat_UMAP_20_Adaboost;EfficientNetB0+MobileNet_n_feat;UMAP;Adaboost;10;112896;No;20;0,705882
EfficientNetB0+MobileNet_n_feat_UMAP_20_Gaussian;EfficientNetB0+MobileNet_n_feat;UMAP;Gaussian;10;112896;No;20;0,852941
MobileNet+ResNet50_n_feat_PCA_20_J48;MobileNet+ResNet50_n_feat;PCA;J48;1;150528;No;20;0,714286
MobileNet+ResNet50_n_feat_PCA_20_RBF;MobileNet+ResNet50_n_feat;PCA;RBF;1;150528;No;20;0,914286
MobileNet+ResNet50_n_feat_PCA_20_LinearSVM;MobileNet+ResNet50_n_feat;PCA;LinearSVM;1;150528;No;20;0,885714
MobileNet+ResNet50_n_feat_PCA_20_MLP;MobileNet+ResNet50_n_feat;PCA;MLP;1;150528;No;20;0,8
MobileNet+ResNet50_n_feat_PCA_20_Logistic;MobileNet+ResNet50_n_feat;PCA;Logistic;1;150528;No;20;0,885714
MobileNet+ResNet50_n_feat_PCA_20_RandomForest;MobileNet+ResNet50_n_feat;PCA;RandomForest;1;150528;No;20;0,8
MobileNet+ResNet50_n_feat_PCA_20_Adaboost;MobileNet+ResNet50_n_feat;PCA;Adaboost;1;150528;No;20;0,828571
MobileNet+ResNet50_n_feat_PCA_20_Gaussian;MobileNet+ResNet50_n_feat;PCA;Gaussian;1;150528;No;20;0,857143
MobileNet+ResNet50_n_feat_PCA_20_J48;MobileNet+ResNet50_n_feat;PCA;J48;2;150528;No;20;0,828571
MobileNet+ResNet50_n_feat_PCA_20_RBF;MobileNet+ResNet50_n_feat;PCA;RBF;2;150528;No;20;0,914286
MobileNet+ResNet50_n_feat_PCA_20_LinearSVM;MobileNet+ResNet50_n_feat;PCA;LinearSVM;2;150528;No;20;0,942857
MobileNet+ResNet50_n_feat_PCA_20_MLP;MobileNet+ResNet50_n_feat;PCA;MLP;2;150528;No;20;0,885714
MobileNet+ResNet50_n_feat_PCA_20_Logistic;MobileNet+ResNet50_n_feat;PCA;Logistic;2;150528;No;20;0,942857
MobileNet+ResNet50_n_feat_PCA_20_RandomForest;MobileNet+ResNet50_n_feat;PCA;RandomForest;2;150528;No;20;0,942857
MobileNet+ResNet50_n_feat_PCA_20_Adaboost;MobileNet+ResNet50_n_feat;PCA;Adaboost;2;150528;No;20;0,885714
MobileNet+ResNet50_n_feat_PCA_20_Gaussian;MobileNet+ResNet50_n_feat;PCA;Gaussian;2;150528;No;20;0,857143
