FeatureExtraction,DimReduction,Normalization,NumberComponents,Classifier,KFold01_ROCScore,KFold02_ROCScore,KFold03_ROCScore,KFold04_ROCScore,KFold05_ROCScore,KFold06_ROCScore,KFold07_ROCScore,KFold08_ROCScore,KFold09_ROCScore,KFold10_ROCScore,ROCScore_Mean,ROCScore_SD
MobileNet+ResNet101_n_feat,ReliefF,No,200,PCC,0.7167,0.7446,0.7647,0.8536,0.7941,0.8819,0.8824,0.7882,0.8106,0.7947,0.8031,0.0528
MobileNet+ResNet101_n_feat,ReliefF,No,200,J48,0.7167,0.7228,0.8824,0.7571,0.7941,0.7882,0.7353,0.8229,0.7879,0.8807,0.7888,0.0564
MobileNet+ResNet101_n_feat,ReliefF,No,200,RBF,0.8333,0.8714,0.8824,0.8679,0.8529,0.9444,0.9412,0.8819,0.9773,0.9474,0.9000,0.0459
MobileNet+ResNet101_n_feat,ReliefF,No,200,LinearSVM,0.8917,0.8931,0.9118,0.8571,0.8235,0.8576,0.9118,0.9097,0.9773,0.9070,0.8941,0.0395
MobileNet+ResNet101_n_feat,ReliefF,No,200,MLP,0.7917,0.8913,0.8235,0.8321,0.8235,0.8576,0.8235,0.7604,0.9129,0.8737,0.8390,0.0435
MobileNet+ResNet101_n_feat,ReliefF,No,200,Logistic,0.9167,0.9149,0.9118,0.8571,0.8235,0.9167,0.9412,0.9410,0.9773,0.8807,0.9081,0.0420
MobileNet+ResNet101_n_feat,ReliefF,No,200,RandomForest,0.7917,0.8714,0.8529,0.8321,0.8529,0.9410,0.9118,0.9410,0.9356,0.8807,0.8811,0.0481
MobileNet+ResNet101_n_feat,ReliefF,No,200,Adaboost,0.8083,0.8714,0.8824,0.9286,0.8529,0.8854,0.9118,0.9444,0.8674,0.8807,0.8833,0.0368
MobileNet+ResNet101_n_feat,ReliefF,No,200,Gaussian,0.7917,0.8514,0.9118,0.8786,0.8529,0.8299,0.9118,0.8889,0.8864,0.8877,0.8691,0.0359
ResNet101+DenseNet169_n_feat,ReliefF,No,200,PCC,0.7917,0.7627,0.7647,0.8643,0.8529,0.8542,0.8235,0.8819,0.8523,0.8281,0.8276,0.0397
ResNet101+DenseNet169_n_feat,ReliefF,No,200,J48,0.7250,0.7210,0.8235,0.6964,0.8529,0.7396,0.8235,0.9132,0.7197,0.8807,0.7896,0.0741
ResNet101+DenseNet169_n_feat,ReliefF,No,200,RBF,0.7500,0.8496,0.8235,0.8429,0.9118,0.8854,0.9118,0.9132,0.9129,0.9140,0.8715,0.0520
ResNet101+DenseNet169_n_feat,ReliefF,No,200,LinearSVM,0.8417,0.8279,0.9118,0.8071,0.8529,0.9132,0.9118,0.8299,0.9773,0.9333,0.8807,0.0531
ResNet101+DenseNet169_n_feat,ReliefF,No,200,MLP,0.7833,0.7627,0.9118,0.8429,0.8235,0.8264,0.8824,0.8750,0.9356,0.7544,0.8398,0.0586
ResNet101+DenseNet169_n_feat,ReliefF,No,200,Logistic,0.7417,0.7862,0.9118,0.8429,0.8529,0.8854,0.9118,0.8299,0.9545,0.8018,0.8519,0.0619
ResNet101+DenseNet169_n_feat,ReliefF,No,200,RandomForest,0.8000,0.8496,0.8529,0.8929,0.8235,0.8819,0.9118,0.9444,0.9773,0.7544,0.8689,0.0637
ResNet101+DenseNet169_n_feat,ReliefF,No,200,Adaboost,0.8000,0.8098,0.9118,0.8679,0.7941,0.8819,0.9118,0.8299,0.9129,0.8474,0.8567,0.0449
ResNet101+DenseNet169_n_feat,ReliefF,No,200,Gaussian,0.7583,0.8931,0.8529,0.8786,0.9118,0.8854,0.9412,0.8611,0.8864,0.8211,0.8690,0.0481
ResNet101+DenseNet121_n_feat,ReliefF,No,200,PCC,0.7833,0.8062,0.7941,0.8536,0.8235,0.8542,0.8824,0.8472,0.7689,0.7754,0.8189,0.0370
ResNet101+DenseNet121_n_feat,ReliefF,No,200,J48,0.8500,0.7645,0.7941,0.7929,0.8529,0.7049,0.7941,0.8194,0.8068,0.7947,0.7974,0.0402
ResNet101+DenseNet121_n_feat,ReliefF,No,200,RBF,0.7500,0.8279,0.8235,0.8179,0.8529,0.8854,0.9118,0.8229,0.8939,0.8807,0.8467,0.0456
ResNet101+DenseNet121_n_feat,ReliefF,No,200,LinearSVM,0.7833,0.8080,0.9118,0.8321,0.8529,0.8854,0.8824,0.8264,0.9356,0.9070,0.8625,0.0471
ResNet101+DenseNet121_n_feat,ReliefF,No,200,MLP,0.7083,0.8080,0.9118,0.7964,0.8235,0.8576,0.9412,0.8472,0.9129,0.8070,0.8414,0.0653
ResNet101+DenseNet121_n_feat,ReliefF,No,200,Logistic,0.8583,0.7880,0.8529,0.8429,0.8824,0.8854,0.9118,0.8264,0.8902,0.8211,0.8559,0.0357
ResNet101+DenseNet121_n_feat,ReliefF,No,200,RandomForest,0.8583,0.8496,0.8824,0.9036,0.8529,0.8819,0.9412,0.9722,0.8939,0.8614,0.8898,0.0381
ResNet101+DenseNet121_n_feat,ReliefF,No,200,Adaboost,0.8333,0.7663,0.8824,0.8679,0.7647,0.8542,0.9118,0.7361,0.8902,0.7947,0.8301,0.0578
ResNet101+DenseNet121_n_feat,ReliefF,No,200,Gaussian,0.7583,0.7880,0.7941,0.8786,0.8235,0.8854,0.9118,0.8611,0.8636,0.8474,0.8412,0.0464
ResNet101+MobileNetV2_n_feat,ReliefF,No,200,PCC,0.7500,0.7844,0.7353,0.8429,0.8235,0.7917,0.8824,0.8229,0.7462,0.8544,0.8034,0.0474
ResNet101+MobileNetV2_n_feat,ReliefF,No,200,J48,0.7167,0.7446,0.8235,0.7357,0.9118,0.7604,0.7647,0.8785,0.8068,0.8140,0.7957,0.0602
ResNet101+MobileNetV2_n_feat,ReliefF,No,200,RBF,0.8000,0.8279,0.9118,0.8321,0.9412,0.8854,0.9118,0.9132,0.9356,0.8807,0.8840,0.0461
ResNet101+MobileNetV2_n_feat,ReliefF,No,200,LinearSVM,0.8667,0.7428,0.9118,0.7964,0.8824,0.8819,0.8235,0.8542,0.9356,0.8807,0.8576,0.0538
ResNet101+MobileNetV2_n_feat,ReliefF,No,200,MLP,0.8167,0.8496,0.9412,0.7500,0.7941,0.8264,0.8529,0.7292,0.9356,0.8140,0.8310,0.0654
ResNet101+MobileNetV2_n_feat,ReliefF,No,200,Logistic,0.9417,0.7645,0.9118,0.7964,0.9118,0.9444,0.8529,0.8542,0.9356,0.8807,0.8794,0.0590
ResNet101+MobileNetV2_n_feat,ReliefF,No,200,RandomForest,0.8250,0.8496,0.8529,0.8929,0.8824,0.8819,0.9412,0.9444,0.9356,0.9474,0.8953,0.0425
ResNet101+MobileNetV2_n_feat,ReliefF,No,200,Adaboost,0.8250,0.7645,0.9412,0.8571,0.8529,0.8299,0.7647,0.8819,0.9545,0.8614,0.8533,0.0600
ResNet101+MobileNetV2_n_feat,ReliefF,No,200,Gaussian,0.7917,0.8732,0.9118,0.8786,0.8824,0.7465,0.8824,0.8611,0.8409,0.9211,0.8589,0.0508
EfficientNetB0+MobileNet_n_feat,ReliefF,No,200,PCC,0.7083,0.7228,0.7941,0.7071,0.7647,0.7396,0.7647,0.6979,0.6932,0.7088,0.7301,0.0324
EfficientNetB0+MobileNet_n_feat,ReliefF,No,200,J48,0.7917,0.6576,0.8235,0.7821,0.7353,0.6528,0.7647,0.6701,0.8902,0.8877,0.7656,0.0832
EfficientNetB0+MobileNet_n_feat,ReliefF,No,200,RBF,0.8667,0.9565,0.9412,0.8679,0.8529,0.9132,0.9118,0.8785,0.8902,0.9474,0.9026,0.0351
EfficientNetB0+MobileNet_n_feat,ReliefF,No,200,LinearSVM,0.8083,0.9565,0.9412,0.8429,0.8235,0.8576,0.8824,0.8472,0.9129,0.9737,0.8846,0.0553
EfficientNetB0+MobileNet_n_feat,ReliefF,No,200,MLP,0.7250,0.8931,0.9118,0.8679,0.8235,0.8854,0.8235,0.8507,0.9545,0.8474,0.8583,0.0588
EfficientNetB0+MobileNet_n_feat,ReliefF,No,200,Logistic,0.8250,0.9348,0.9412,0.8429,0.8235,0.8854,0.8824,0.9062,0.9129,0.9737,0.8928,0.0483
EfficientNetB0+MobileNet_n_feat,ReliefF,No,200,RandomForest,0.8750,0.9348,0.9412,0.8679,0.7941,0.8021,0.8529,0.8507,0.9545,0.9474,0.8821,0.0566
EfficientNetB0+MobileNet_n_feat,ReliefF,No,200,Adaboost,0.8583,0.8913,0.8235,0.8321,0.7059,0.8854,0.8235,0.8507,0.9773,0.9140,0.8562,0.0674
EfficientNetB0+MobileNet_n_feat,ReliefF,No,200,Gaussian,0.7667,0.8732,0.9412,0.8179,0.7941,0.8333,0.8824,0.8542,0.9091,0.9211,0.8593,0.0538
MobileNet+ResNet50_n_feat,ReliefF,No,200,PCC,0.8000,0.7663,0.6765,0.6821,0.7647,0.7986,0.7647,0.8750,0.7386,0.7754,0.7642,0.0547
MobileNet+ResNet50_n_feat,ReliefF,No,200,J48,0.7333,0.7862,0.8235,0.9036,0.6471,0.8264,0.8235,0.9097,0.8485,0.7877,0.8090,0.0737
MobileNet+ResNet50_n_feat,ReliefF,No,200,RBF,0.8333,0.9565,0.8824,0.8929,0.8529,0.9167,0.8235,0.9722,0.9545,0.9404,0.9025,0.0511
MobileNet+ResNet50_n_feat,ReliefF,No,200,LinearSVM,0.8667,0.9348,0.9118,0.8321,0.8235,0.9410,0.9118,0.9722,0.8902,0.9211,0.9005,0.0453
MobileNet+ResNet50_n_feat,ReliefF,No,200,MLP,0.9000,0.9130,0.8529,0.8321,0.7647,0.7951,0.8824,0.9688,0.9773,0.8211,0.8707,0.0671
MobileNet+ResNet50_n_feat,ReliefF,No,200,Logistic,0.8917,0.9348,0.8824,0.8321,0.8235,0.9132,0.8824,1.0000,0.8902,0.9211,0.8971,0.0479
MobileNet+ResNet50_n_feat,ReliefF,No,200,RandomForest,0.8833,0.9130,0.8529,0.8929,0.8529,0.9132,0.9118,0.9410,0.9773,0.9667,0.9105,0.0403
MobileNet+ResNet50_n_feat,ReliefF,No,200,Adaboost,0.8833,0.9565,0.9118,0.8679,0.8824,0.8542,0.9118,0.9688,0.9318,0.9404,0.9109,0.0366
MobileNet+ResNet50_n_feat,ReliefF,No,200,Gaussian,0.8750,0.8732,0.9412,0.8536,0.8235,0.8299,0.8235,0.9167,0.9545,0.9211,0.8812,0.0469
Xception+ResNet50_n_feat,ReliefF,No,200,PCC,0.7667,0.7880,0.8235,0.7679,0.7647,0.8021,0.8529,0.8819,0.8258,0.8614,0.8135,0.0403
Xception+ResNet50_n_feat,ReliefF,No,200,J48,0.7250,0.8696,0.8824,0.7571,0.7353,0.8542,0.8235,0.9132,0.8485,0.8281,0.8237,0.0609
Xception+ResNet50_n_feat,ReliefF,No,200,RBF,0.8083,0.8913,0.8824,0.8679,0.8529,0.8854,0.8824,0.9722,0.8295,0.9070,0.8779,0.0423
Xception+ResNet50_n_feat,ReliefF,No,200,LinearSVM,0.8667,0.9130,0.9118,0.9036,0.9412,0.8854,0.8529,1.0000,0.9356,0.9070,0.9117,0.0394
Xception+ResNet50_n_feat,ReliefF,No,200,MLP,0.8417,0.8913,0.8824,0.7964,0.7941,0.8264,0.7941,0.9444,0.8939,0.8807,0.8545,0.0491
Xception+ResNet50_n_feat,ReliefF,No,200,Logistic,0.8583,0.8714,0.8824,0.8179,0.9118,0.8576,0.8824,0.9132,0.8712,0.8877,0.8754,0.0264
Xception+ResNet50_n_feat,ReliefF,No,200,RandomForest,0.8833,0.8913,0.9118,0.8321,0.9118,0.9410,0.8824,0.9410,0.8939,0.8807,0.8969,0.0304
Xception+ResNet50_n_feat,ReliefF,No,200,Adaboost,0.8833,0.8696,0.8529,0.8429,0.8824,0.9132,0.7941,0.9410,0.8485,0.8807,0.8709,0.0382
Xception+ResNet50_n_feat,ReliefF,No,200,Gaussian,0.8583,0.8714,0.9412,0.7571,0.8235,0.8576,0.7647,0.8889,0.8447,0.8807,0.8488,0.0529
VGG16+VGG19_n_feat,ReliefF,No,200,PCC,0.7000,0.6178,0.6176,0.6071,0.8235,0.7986,0.6471,0.7326,0.7159,0.8211,0.7081,0.0808
VGG16+VGG19_n_feat,ReliefF,No,200,J48,0.7667,0.7228,0.6765,0.7357,0.7059,0.7986,0.7353,0.6944,0.8485,0.7614,0.7446,0.0488
VGG16+VGG19_n_feat,ReliefF,No,200,RBF,0.7750,0.9130,0.8235,0.7714,0.8235,0.9132,0.9412,0.9132,0.9129,0.8737,0.8661,0.0595
VGG16+VGG19_n_feat,ReliefF,No,200,LinearSVM,0.7667,0.8080,0.7941,0.7571,0.7941,0.8854,0.7941,0.8229,0.9129,0.8404,0.8176,0.0471
VGG16+VGG19_n_feat,ReliefF,No,200,MLP,0.7000,0.7210,0.7353,0.7571,0.6471,0.8507,0.7353,0.7292,0.7652,0.8070,0.7448,0.0531
VGG16+VGG19_n_feat,ReliefF,No,200,Logistic,0.7667,0.8297,0.8235,0.7571,0.7941,0.8264,0.8235,0.8229,0.9545,0.8404,0.8239,0.0510
VGG16+VGG19_n_feat,ReliefF,No,200,RandomForest,0.8083,0.9130,0.7941,0.8179,0.7353,0.8854,0.9118,0.8785,0.9356,0.8474,0.8527,0.0601
VGG16+VGG19_n_feat,ReliefF,No,200,Adaboost,0.8250,0.7428,0.7647,0.7571,0.7647,0.8576,0.7059,0.7882,0.8674,0.8544,0.7928,0.0525
VGG16+VGG19_n_feat,ReliefF,No,200,Gaussian,0.7083,0.8098,0.7941,0.7679,0.7059,0.9132,0.7941,0.8889,0.9129,0.8281,0.8123,0.0715
MobileNet+ResNet101_n_feat,ReliefF,No,150,PCC,0.8250,0.6793,0.8235,0.8179,0.8529,0.8785,0.8529,0.7639,0.8712,0.8281,0.8193,0.0559
MobileNet+ResNet101_n_feat,ReliefF,No,150,J48,0.6833,0.8297,0.8824,0.8429,0.7353,0.7639,0.6765,0.8264,0.7879,0.9404,0.7969,0.0802
MobileNet+ResNet101_n_feat,ReliefF,No,150,RBF,0.8333,0.8714,0.8824,0.8321,0.8529,0.9167,0.9412,0.8507,0.9356,0.9474,0.8864,0.0430
MobileNet+ResNet101_n_feat,ReliefF,No,150,LinearSVM,0.8417,0.8931,0.9118,0.8679,0.8235,0.8889,0.9412,0.9410,0.9129,0.8737,0.8896,0.0371
MobileNet+ResNet101_n_feat,ReliefF,No,150,MLP,0.8250,0.8279,0.9118,0.9036,0.7941,0.8854,0.8824,0.8472,0.9773,0.8404,0.8695,0.0507
MobileNet+ResNet101_n_feat,ReliefF,No,150,Logistic,0.8583,0.9149,0.8529,0.8679,0.8235,0.8889,0.9118,0.9410,0.9356,0.8474,0.8842,0.0381
MobileNet+ResNet101_n_feat,ReliefF,No,150,RandomForest,0.8167,0.8496,0.9118,0.9036,0.8529,0.9410,0.9412,0.8785,0.9356,0.9140,0.8945,0.0410
MobileNet+ResNet101_n_feat,ReliefF,No,150,Adaboost,0.8583,0.9565,0.9118,0.8679,0.8235,0.8611,0.9706,0.8854,0.8712,0.7877,0.8794,0.0528
MobileNet+ResNet101_n_feat,ReliefF,No,150,Gaussian,0.8000,0.8514,0.9412,0.8786,0.8235,0.8299,0.9118,0.9167,0.9091,0.8877,0.8750,0.0444
ResNet101+DenseNet169_n_feat,ReliefF,No,150,PCC,0.7833,0.7844,0.7941,0.8893,0.8824,0.8542,0.8529,0.8507,0.7652,0.8281,0.8285,0.0419
ResNet101+DenseNet169_n_feat,ReliefF,No,150,J48,0.6833,0.7862,0.7353,0.8071,0.8529,0.7674,0.7941,0.8576,0.7197,0.7281,0.7732,0.0545
ResNet101+DenseNet169_n_feat,ReliefF,No,150,RBF,0.8083,0.8496,0.8529,0.8179,0.8824,0.8854,0.9118,0.9132,0.9129,0.8211,0.8655,0.0391
ResNet101+DenseNet169_n_feat,ReliefF,No,150,LinearSVM,0.8750,0.8714,0.8824,0.7821,0.8529,0.8542,0.9118,0.9132,0.9773,0.9404,0.8861,0.0509
ResNet101+DenseNet169_n_feat,ReliefF,No,150,MLP,0.7667,0.7844,0.8824,0.8429,0.7941,0.8819,0.9118,0.8785,0.9356,0.7614,0.8440,0.0599
ResNet101+DenseNet169_n_feat,ReliefF,No,150,Logistic,0.7583,0.7862,0.8824,0.8179,0.8529,0.8542,0.8529,0.9132,0.9773,0.8877,0.8583,0.0596
ResNet101+DenseNet169_n_feat,ReliefF,No,150,RandomForest,0.8250,0.8496,0.8824,0.8071,0.8824,0.9132,0.9118,0.9722,0.9356,0.8140,0.8793,0.0523
ResNet101+DenseNet169_n_feat,ReliefF,No,150,Adaboost,0.8833,0.8297,0.9412,0.8679,0.8235,0.8542,0.8529,0.8576,0.8674,0.8807,0.8658,0.0311
ResNet101+DenseNet169_n_feat,ReliefF,No,150,Gaussian,0.7917,0.8714,0.9118,0.8786,0.8824,0.8854,0.9118,0.8889,0.9091,0.7877,0.8719,0.0433
ResNet101+DenseNet121_n_feat,ReliefF,No,150,PCC,0.7917,0.8062,0.7941,0.8036,0.8824,0.8264,0.7941,0.8507,0.7879,0.8281,0.8165,0.0291
ResNet101+DenseNet121_n_feat,ReliefF,No,150,J48,0.8417,0.8080,0.8235,0.7821,0.7941,0.7361,0.7941,0.7014,0.8902,0.6614,0.7833,0.0641
ResNet101+DenseNet121_n_feat,ReliefF,No,150,RBF,0.7833,0.8279,0.8235,0.8179,0.8824,0.8854,0.9118,0.8507,0.8295,0.9140,0.8526,0.0415
ResNet101+DenseNet121_n_feat,ReliefF,No,150,LinearSVM,0.8250,0.7862,0.9118,0.7964,0.8529,0.8854,0.8529,0.8229,0.9773,0.8807,0.8592,0.0545
ResNet101+DenseNet121_n_feat,ReliefF,No,150,MLP,0.7917,0.8080,0.9118,0.8321,0.7941,0.9132,0.8824,0.7882,0.9356,0.8140,0.8471,0.0546
ResNet101+DenseNet121_n_feat,ReliefF,No,150,Logistic,0.8667,0.7663,0.9118,0.7964,0.8824,0.8854,0.8235,0.9167,0.8712,0.8544,0.8575,0.0462
ResNet101+DenseNet121_n_feat,ReliefF,No,150,RandomForest,0.8583,0.7862,0.8529,0.9036,0.8824,0.9132,0.9412,0.9167,0.8939,0.8807,0.8829,0.0411
ResNet101+DenseNet121_n_feat,ReliefF,No,150,Adaboost,0.8917,0.7862,0.9118,0.8321,0.8529,0.8299,0.8529,0.8264,0.8485,0.7947,0.8427,0.0367
ResNet101+DenseNet121_n_feat,ReliefF,No,150,Gaussian,0.7583,0.8080,0.8824,0.8786,0.7941,0.8854,0.9118,0.9167,0.8674,0.7614,0.8464,0.0572
ResNet101+MobileNetV2_n_feat,ReliefF,No,150,PCC,0.7917,0.7844,0.7647,0.8071,0.8529,0.7639,0.9118,0.7674,0.8523,0.8807,0.8177,0.0504
ResNet101+MobileNetV2_n_feat,ReliefF,No,150,J48,0.7833,0.7663,0.8824,0.7000,0.8529,0.7049,0.7941,0.8194,0.8485,0.6351,0.7787,0.0745
ResNet101+MobileNetV2_n_feat,ReliefF,No,150,RBF,0.8083,0.8279,0.8824,0.7964,0.9412,0.8854,0.9118,0.9097,0.9129,0.8807,0.8757,0.0463
ResNet101+MobileNetV2_n_feat,ReliefF,No,150,LinearSVM,0.8917,0.8062,0.9412,0.7607,0.9118,0.8264,0.8235,0.9132,0.9356,0.8807,0.8691,0.0580
ResNet101+MobileNetV2_n_feat,ReliefF,No,150,MLP,0.8000,0.8496,0.8824,0.7964,0.8235,0.7639,0.9118,0.8472,0.9773,0.9140,0.8566,0.0618
ResNet101+MobileNetV2_n_feat,ReliefF,No,150,Logistic,0.9500,0.8696,0.9412,0.7607,0.8529,0.8576,0.8824,0.9410,0.9356,0.8807,0.8872,0.0552
ResNet101+MobileNetV2_n_feat,ReliefF,No,150,RandomForest,0.8917,0.8496,0.8529,0.8679,0.8824,0.9132,0.9118,0.9444,0.9356,0.9474,0.8997,0.0346
ResNet101+MobileNetV2_n_feat,ReliefF,No,150,Adaboost,0.8667,0.8080,0.8235,0.7964,0.7941,0.7986,0.8529,0.8507,0.9129,0.8614,0.8365,0.0370
ResNet101+MobileNetV2_n_feat,ReliefF,No,150,Gaussian,0.8250,0.8514,0.9412,0.9393,0.9118,0.8299,0.8529,0.8611,0.9091,0.9211,0.8843,0.0425
EfficientNetB0+MobileNet_n_feat,ReliefF,No,150,PCC,0.7333,0.7862,0.8235,0.7929,0.7941,0.7708,0.7647,0.6701,0.8030,0.7088,0.7648,0.0449
EfficientNetB0+MobileNet_n_feat,ReliefF,No,150,J48,0.7667,0.6594,0.7941,0.8071,0.7941,0.7674,0.7353,0.7326,0.8902,0.8211,0.7768,0.0583
EfficientNetB0+MobileNet_n_feat,ReliefF,No,150,RBF,0.8083,0.9348,0.9412,0.8429,0.8529,0.8299,0.9118,0.8785,0.9129,0.9737,0.8887,0.0516
EfficientNetB0+MobileNet_n_feat,ReliefF,No,150,LinearSVM,0.8583,0.9565,0.9412,0.8679,0.8235,0.8854,0.9118,0.8194,0.8712,0.9737,0.8909,0.0508
EfficientNetB0+MobileNet_n_feat,ReliefF,No,150,MLP,0.9167,0.8931,0.9706,0.8679,0.8235,0.8576,0.8529,0.8194,0.8712,0.8807,0.8754,0.0422
EfficientNetB0+MobileNet_n_feat,ReliefF,No,150,Logistic,0.8250,0.9565,0.9412,0.8679,0.8235,0.8576,0.8824,0.8507,0.8485,0.9737,0.8827,0.0520
EfficientNetB0+MobileNet_n_feat,ReliefF,No,150,RandomForest,0.8500,0.9348,0.9118,0.8429,0.7941,0.8299,0.9118,0.9097,0.9129,0.9737,0.8871,0.0524
EfficientNetB0+MobileNet_n_feat,ReliefF,No,150,Adaboost,0.8333,0.9130,0.9118,0.8429,0.7941,0.9444,0.8235,0.8785,0.9129,0.9140,0.8768,0.0475
EfficientNetB0+MobileNet_n_feat,ReliefF,No,150,Gaussian,0.7667,0.9149,0.9118,0.8429,0.7353,0.8299,0.8529,0.8854,0.9318,0.9140,0.8586,0.0632
MobileNet+ResNet50_n_feat,ReliefF,No,150,PCC,0.7250,0.8913,0.7647,0.6821,0.7647,0.8576,0.8529,0.9375,0.7386,0.7684,0.7983,0.0775
MobileNet+ResNet50_n_feat,ReliefF,No,150,J48,0.7750,0.8496,0.7353,0.8321,0.6471,0.7986,0.7941,0.8750,0.8068,0.7018,0.7815,0.0661
MobileNet+ResNet50_n_feat,ReliefF,No,150,RBF,0.8083,0.9565,0.9118,0.8679,0.8235,0.9167,0.8824,0.9722,0.9545,0.9404,0.9034,0.0538
MobileNet+ResNet50_n_feat,ReliefF,No,150,LinearSVM,0.8750,0.9348,0.9118,0.8321,0.7647,0.8819,0.8235,1.0000,0.8902,0.9474,0.8861,0.0644
MobileNet+ResNet50_n_feat,ReliefF,No,150,MLP,0.8500,0.9348,0.9412,0.8571,0.7941,0.8576,0.8824,0.9410,0.9129,0.8474,0.8818,0.0468
MobileNet+ResNet50_n_feat,ReliefF,No,150,Logistic,0.8750,0.9348,0.8824,0.8321,0.7941,0.9444,0.8529,0.9444,0.8902,0.9140,0.8864,0.0475
MobileNet+ResNet50_n_feat,ReliefF,No,150,RandomForest,0.8000,0.9348,0.8824,0.8929,0.8824,0.9132,0.9118,0.9410,0.9773,0.9667,0.9102,0.0482
MobileNet+ResNet50_n_feat,ReliefF,No,150,Adaboost,0.8250,0.9348,0.9118,0.8679,0.8529,0.9167,0.8529,0.8819,0.9091,0.9404,0.8893,0.0369
MobileNet+ResNet50_n_feat,ReliefF,No,150,Gaussian,0.9083,0.8732,0.9412,0.8286,0.8235,0.8021,0.8529,0.9167,0.9545,0.8877,0.8789,0.0492
Xception+ResNet50_n_feat,ReliefF,No,150,PCC,0.7333,0.8098,0.7647,0.8036,0.7647,0.8576,0.8235,0.9410,0.8674,0.8351,0.8201,0.0570
Xception+ResNet50_n_feat,ReliefF,No,150,J48,0.8083,0.7428,0.7941,0.7929,0.7059,0.8819,0.8529,0.9722,0.8485,0.8544,0.8254,0.0709
Xception+ResNet50_n_feat,ReliefF,No,150,RBF,0.8333,0.9348,0.8824,0.8679,0.8529,0.8854,0.8529,0.9722,0.8295,0.9070,0.8818,0.0431
Xception+ResNet50_n_feat,ReliefF,No,150,LinearSVM,0.8917,0.8913,0.8824,0.8321,0.8824,0.9132,0.8529,1.0000,0.9129,0.9667,0.9026,0.0472
Xception+ResNet50_n_feat,ReliefF,No,150,MLP,0.8750,0.8913,0.8824,0.6893,0.8529,0.8854,0.7941,0.8819,0.8902,0.8807,0.8523,0.0609
Xception+ResNet50_n_feat,ReliefF,No,150,Logistic,0.8667,0.8931,0.8235,0.8071,0.8529,0.8576,0.7941,0.9410,0.8068,0.9140,0.8557,0.0467
Xception+ResNet50_n_feat,ReliefF,No,150,RandomForest,0.8500,0.9130,0.8824,0.8679,0.9118,0.9410,0.8824,0.9410,0.9129,0.9333,0.9036,0.0300
Xception+ResNet50_n_feat,ReliefF,No,150,Adaboost,0.8833,0.9130,0.8529,0.8071,0.9118,0.8507,0.7353,0.8264,0.7841,0.8404,0.8405,0.0529
Xception+ResNet50_n_feat,ReliefF,No,150,Gaussian,0.8583,0.8714,0.9118,0.7929,0.7647,0.8854,0.7647,0.8889,0.8864,0.9070,0.8531,0.0542
VGG16+VGG19_n_feat,ReliefF,No,150,PCC,0.6417,0.7446,0.6176,0.6786,0.7647,0.7188,0.7647,0.7917,0.7614,0.8211,0.7305,0.0624
VGG16+VGG19_n_feat,ReliefF,No,150,J48,0.7417,0.7446,0.7353,0.8179,0.7353,0.7361,0.7647,0.7882,0.8485,0.7351,0.7647,0.0384
VGG16+VGG19_n_feat,ReliefF,No,150,RBF,0.7833,0.8913,0.7941,0.7214,0.7941,0.9132,0.8824,0.9410,0.9129,0.8737,0.8507,0.0684
VGG16+VGG19_n_feat,ReliefF,No,150,LinearSVM,0.8417,0.8514,0.7647,0.6964,0.7353,0.8854,0.7647,0.8229,0.9773,0.7947,0.8135,0.0770
VGG16+VGG19_n_feat,ReliefF,No,150,MLP,0.7500,0.8279,0.8235,0.7821,0.7647,0.8542,0.7647,0.8160,0.7424,0.7474,0.7873,0.0378
VGG16+VGG19_n_feat,ReliefF,No,150,Logistic,0.8667,0.8098,0.7941,0.7321,0.7647,0.8854,0.7647,0.8229,0.9773,0.8544,0.8272,0.0682
VGG16+VGG19_n_feat,ReliefF,No,150,RandomForest,0.8417,0.9130,0.7941,0.7571,0.7647,0.9132,0.9118,0.8785,0.9356,0.8807,0.8590,0.0626
VGG16+VGG19_n_feat,ReliefF,No,150,Adaboost,0.8167,0.8279,0.7059,0.8429,0.7353,0.7986,0.7353,0.7847,0.8258,0.8947,0.7968,0.0547
VGG16+VGG19_n_feat,ReliefF,No,150,Gaussian,0.7417,0.8514,0.7353,0.7786,0.7353,0.9132,0.8824,0.9444,0.8902,0.8281,0.8300,0.0743
MobileNet+ResNet101_n_feat,ReliefF,No,100,PCC,0.7667,0.7645,0.8235,0.8286,0.8824,0.9375,0.9118,0.7326,0.7879,0.8211,0.8256,0.0636
MobileNet+ResNet101_n_feat,ReliefF,No,100,J48,0.7167,0.7645,0.8529,0.8429,0.9118,0.7014,0.7353,0.7917,0.7614,0.7877,0.7866,0.0626
MobileNet+ResNet101_n_feat,ReliefF,No,100,RBF,0.8333,0.8496,0.8529,0.9036,0.8529,0.9132,0.9118,0.9132,0.9129,0.9140,0.8857,0.0320
MobileNet+ResNet101_n_feat,ReliefF,No,100,LinearSVM,0.9000,0.8496,0.8824,0.9036,0.8235,0.9167,0.9118,0.8472,0.8712,0.9404,0.8846,0.0346
MobileNet+ResNet101_n_feat,ReliefF,No,100,MLP,0.8000,0.8714,0.9118,0.9036,0.7941,0.9410,0.8824,0.9375,0.9356,0.9404,0.8918,0.0527
