ExtractionMethod;Reduction;Classification;Fold;Features;Normalization;Components;PCC;ACC;F1;ROC;ExtractionTime;ReductionTime;ClassfTrainning;ClassfPredict
VGG16+VGG19;ReliefF;Adaboost;9;50176;No;50;0;76,4706;81,8182;74,2424;141,3282;13;0,0615;0,0046
VGG16+VGG19;ReliefF;Gaussian;9;50176;No;50;0;82,3529;86,3636;80,6818;141,3282;13;0,0006;0,0001
VGG16+VGG19;ReliefF;J48;10;50176;No;50;0;73,5294;72,7273;74,9123;141,3282;13;0,0016;0,0001
VGG16+VGG19;ReliefF;RBF;10;50176;No;50;0;85,2941;87,1795;84,7368;141,3282;13;0,0021;0,0003
VGG16+VGG19;ReliefF;LinearSVM;10;50176;No;50;0;85,2941;86,4865;85,4386;141,3282;13;0,0061;0,0002
VGG16+VGG19;ReliefF;MLP;10;50176;No;50;0;76,4706;77,7778;76,8421;141,3282;13;0,8138;0,0002
VGG16+VGG19;ReliefF;Logistic;10;50176;No;50;0;76,4706;78,9474;76,1404;141,3282;13;0,0342;0,0002
VGG16+VGG19;ReliefF;RandomForest;10;50176;No;50;0;82,3529;83,3333;82,807;141,3282;13;0,1816;0,0094
VGG16+VGG19;ReliefF;Adaboost;10;50176;No;50;0;76,4706;77,7778;76,8421;141,3282;13;0,053;0,0048
VGG16+VGG19;ReliefF;Gaussian;10;50176;No;50;0;79,4118;82,0513;78,7719;141,3282;13;0,0007;0,0001
Xception+ResNet50;ReliefF;J48;1;305152;No;40;0;71,4286;66,6667;70,8333;123,9208;77;0,0017;0,0001
Xception+ResNet50;ReliefF;RBF;1;305152;No;40;0;82,8571;81,25;83,3333;123,9208;77;0,0024;0,0004
Xception+ResNet50;ReliefF;LinearSVM;1;305152;No;40;0;80;80;81,6667;123,9208;77;0,0018;0,0002
Xception+ResNet50;ReliefF;MLP;1;305152;No;40;0;82,8571;83,3333;85;123,9208;77;0,4505;0,0003
Xception+ResNet50;ReliefF;Logistic;1;305152;No;40;0;80;81,0811;82,5;123,9208;77;0,0296;0,0001
Xception+ResNet50;ReliefF;RandomForest;1;305152;No;40;0;80;77,4194;80;123,9208;77;0,1754;0,0072
Xception+ResNet50;ReliefF;Adaboost;1;305152;No;40;0;77,1429;73,3333;76,6667;123,9208;77;0,0559;0,0046
Xception+ResNet50;ReliefF;Gaussian;1;305152;No;40;0;74,2857;74,2857;75,8333;123,9208;77;0,0007;0,0001
Xception+ResNet50;ReliefF;J48;2;305152;No;40;0;88,5714;85,7143;91,3043;123,9208;82;0,0016;0,0001
Xception+ResNet50;ReliefF;RBF;2;305152;No;40;0;82,8571;78,5714;84,9638;123,9208;82;0,0024;0,0004
Xception+ResNet50;ReliefF;LinearSVM;2;305152;No;40;0;80;77,4194;84,7826;123,9208;82;0,0018;0,0002
Xception+ResNet50;ReliefF;MLP;2;305152;No;40;0;82,8571;80;86,9565;123,9208;82;0,437;0,0002
Xception+ResNet50;ReliefF;Logistic;2;305152;No;40;0;80;77,4194;84,7826;123,9208;82;0,0228;0,0001
Xception+ResNet50;ReliefF;RandomForest;2;305152;No;40;0;88,5714;84,6154;89,3116;123,9208;82;0,1452;0,0084
Xception+ResNet50;ReliefF;Adaboost;2;305152;No;40;0;85,7143;82,7586;89,1304;123,9208;82;0,0548;0,0046
Xception+ResNet50;ReliefF;Gaussian;2;305152;No;40;0;82,8571;78,5714;84,9638;123,9208;82;0,001;0,0002
Xception+ResNet50;ReliefF;J48;3;305152;No;40;0;67,6471;70,2703;67,6471;123,9208;82;0,0014;0,0001
Xception+ResNet50;ReliefF;RBF;3;305152;No;40;0;88,2353;88,2353;88,2353;123,9208;82;0,0022;0,0003
Xception+ResNet50;ReliefF;LinearSVM;3;305152;No;40;0;94,1176;93,75;94,1176;123,9208;82;0,0018;0,0002
Xception+ResNet50;ReliefF;MLP;3;305152;No;40;0;88,2353;88,8889;88,2353;123,9208;82;0,4419;0,0002
Xception+ResNet50;ReliefF;Logistic;3;305152;No;40;0;94,1176;94,1176;94,1176;123,9208;82;0,025;0,0002
Xception+ResNet50;ReliefF;RandomForest;3;305152;No;40;0;85,2941;85,7143;85,2941;123,9208;82;0,1273;0,0096
Xception+ResNet50;ReliefF;Adaboost;3;305152;No;40;0;82,3529;83,3333;82,3529;123,9208;82;0,0583;0,0044
Xception+ResNet50;ReliefF;Gaussian;3;305152;No;40;0;91,1765;90,9091;91,1765;123,9208;82;0,0008;0,0001
Xception+ResNet50;ReliefF;J48;4;305152;No;40;0;82,3529;85;81,7857;123,9208;81;0,0014;0,0001
Xception+ResNet50;ReliefF;RBF;4;305152;No;40;0;79,4118;83,7209;77,1429;123,9208;81;0,0022;0,0004
Xception+ResNet50;ReliefF;LinearSVM;4;305152;No;40;0;88,2353;90,9091;85,7143;123,9208;81;0,0016;0,0002
Xception+ResNet50;ReliefF;MLP;4;305152;No;40;0;82,3529;86,3636;79,6429;123,9208;81;0,4394;0,0002
Xception+ResNet50;ReliefF;Logistic;4;305152;No;40;0;85,2941;88,3721;83,2143;123,9208;81;0,0211;0,0001
Xception+ResNet50;ReliefF;RandomForest;4;305152;No;40;0;88,2353;90,4762;86,7857;123,9208;81;0,1262;0,0102
Xception+ResNet50;ReliefF;Adaboost;4;305152;No;40;0;85,2941;88,3721;83,2143;123,9208;81;0,0625;0,0044
Xception+ResNet50;ReliefF;Gaussian;4;305152;No;40;0;85,2941;88,3721;83,2143;123,9208;81;0,0007;0,0001
Xception+ResNet50;ReliefF;J48;5;305152;No;40;0;79,4118;81,0811;79,4118;123,9208;82;0,0023;0,0001
Xception+ResNet50;ReliefF;RBF;5;305152;No;40;0;79,4118;80;79,4118;123,9208;82;0,0026;0,0003
Xception+ResNet50;ReliefF;LinearSVM;5;305152;No;40;0;82,3529;83,3333;82,3529;123,9208;82;0,0019;0,0002
Xception+ResNet50;ReliefF;MLP;5;305152;No;40;0;88,2353;88,8889;88,2353;123,9208;82;0,3903;0,0002
Xception+ResNet50;ReliefF;Logistic;5;305152;No;40;0;94,1176;94,1176;94,1176;123,9208;82;0,0218;0,0001
Xception+ResNet50;ReliefF;RandomForest;5;305152;No;40;0;91,1765;91,8919;91,1765;123,9208;82;0,1228;0,0091
Xception+ResNet50;ReliefF;Adaboost;5;305152;No;40;0;85,2941;85,7143;85,2941;123,9208;82;0,0674;0,0051
Xception+ResNet50;ReliefF;Gaussian;5;305152;No;40;0;79,4118;78,7879;79,4118;123,9208;82;0,0006;0,0001
Xception+ResNet50;ReliefF;J48;6;305152;No;40;0;85,2941;85,7143;85,4167;123,9208;88;0,0015;0,0001
Xception+ResNet50;ReliefF;RBF;6;305152;No;40;0;85,2941;84,8485;85,7639;123,9208;88;0,0023;0,0003
Xception+ResNet50;ReliefF;LinearSVM;6;305152;No;40;0;85,2941;85,7143;85,4167;123,9208;88;0,0017;0,0002
Xception+ResNet50;ReliefF;MLP;6;305152;No;40;0;85,2941;85,7143;85,4167;123,9208;88;0,3831;0,0002
Xception+ResNet50;ReliefF;Logistic;6;305152;No;40;0;79,4118;80;79,5139;123,9208;88;0,0165;0,0001
Xception+ResNet50;ReliefF;RandomForest;6;305152;No;40;0;85,2941;84,8485;85,7639;123,9208;88;0,1218;0,0109
Xception+ResNet50;ReliefF;Adaboost;6;305152;No;40;0;79,4118;80;79,5139;123,9208;88;0,0746;0,005
Xception+ResNet50;ReliefF;Gaussian;6;305152;No;40;0;88,2353;88,2353;88,5417;123,9208;88;0,0006;0,0001
Xception+ResNet50;ReliefF;J48;7;305152;No;40;0;79,4118;78,7879;79,4118;123,9208;82;0,0015;0,0001
Xception+ResNet50;ReliefF;RBF;7;305152;No;40;0;82,3529;81,25;82,3529;123,9208;82;0,0029;0,0006
Xception+ResNet50;ReliefF;LinearSVM;7;305152;No;40;0;88,2353;87,5;88,2353;123,9208;82;0,0019;0,0002
Xception+ResNet50;ReliefF;MLP;7;305152;No;40;0;85,2941;84,8485;85,2941;123,9208;82;0,4295;0,0002
Xception+ResNet50;ReliefF;Logistic;7;305152;No;40;0;85,2941;84,8485;85,2941;123,9208;82;0,0289;0,0002
Xception+ResNet50;ReliefF;RandomForest;7;305152;No;40;0;85,2941;83,871;85,2941;123,9208;82;0,1556;0,01
Xception+ResNet50;ReliefF;Adaboost;7;305152;No;40;0;82,3529;80;82,3529;123,9208;82;0,0562;0,0052
Xception+ResNet50;ReliefF;Gaussian;7;305152;No;40;0;85,2941;84,8485;85,2941;123,9208;82;0,0007;0,0002
Xception+ResNet50;ReliefF;J48;8;305152;No;40;0;79,4118;82,0513;78,8194;123,9208;82;0,0018;0,0001
Xception+ResNet50;ReliefF;RBF;8;305152;No;40;0;94,1176;94,4444;94,0972;123,9208;82;0,0023;0,0003
Xception+ResNet50;ReliefF;LinearSVM;8;305152;No;40;0;91,1765;91,8919;90,9722;123,9208;82;0,0018;0,0002
Xception+ResNet50;ReliefF;MLP;8;305152;No;40;0;91,1765;91,4286;91,3194;123,9208;82;0,5077;0,0002
Xception+ResNet50;ReliefF;Logistic;8;305152;No;40;0;91,1765;91,8919;90,9722;123,9208;82;0,0194;0,0001
Xception+ResNet50;ReliefF;RandomForest;8;305152;No;40;0;94,1176;94,4444;94,0972;123,9208;82;0,1266;0,0111
Xception+ResNet50;ReliefF;Adaboost;8;305152;No;40;0;88,2353;88,8889;88,1944;123,9208;82;0,0631;0,0062
Xception+ResNet50;ReliefF;Gaussian;8;305152;No;40;0;88,2353;88,8889;88,1944;123,9208;82;0,0008;0,0003
Xception+ResNet50;ReliefF;J48;9;305152;No;40;0;85,2941;88,3721;84,8485;123,9208;81;0,0018;0,0001
Xception+ResNet50;ReliefF;RBF;9;305152;No;40;0;82,3529;86,9565;78,7879;123,9208;81;0,0022;0,0003
Xception+ResNet50;ReliefF;LinearSVM;9;305152;No;40;0;85,2941;88,8889;82,9545;123,9208;81;0,0021;0,0002
Xception+ResNet50;ReliefF;MLP;9;305152;No;40;0;91,1765;92,6829;93,1818;123,9208;81;0,7961;0,0002
Xception+ResNet50;ReliefF;Logistic;9;305152;No;40;0;88,2353;90,9091;87,1212;123,9208;81;0,027;0,0002
Xception+ResNet50;ReliefF;RandomForest;9;305152;No;40;0;91,1765;93,0233;91,2879;123,9208;81;0,187;0,0077
Xception+ResNet50;ReliefF;Adaboost;9;305152;No;40;0;82,3529;85;84,4697;123,9208;81;0,0597;0,0046
Xception+ResNet50;ReliefF;Gaussian;9;305152;No;40;0;82,3529;86,3636;80,6818;123,9208;81;0,0006;0,0001
Xception+ResNet50;ReliefF;J48;10;305152;No;40;0;79,4118;82,0513;78,7719;123,9208;83;0,0017;0,0001
Xception+ResNet50;ReliefF;RBF;10;305152;No;40;0;91,1765;92,3077;90,7018;123,9208;83;0,0023;0,0003
Xception+ResNet50;ReliefF;LinearSVM;10;305152;No;40;0;88,2353;90;87,3684;123,9208;83;0,0019;0,0002
Xception+ResNet50;ReliefF;MLP;10;305152;No;40;0;88,2353;88,8889;88,7719;123,9208;83;0,4699;0,0002
Xception+ResNet50;ReliefF;Logistic;10;305152;No;40;0;85,2941;86,4865;85,4386;123,9208;83;0,0287;0,0002
Xception+ResNet50;ReliefF;RandomForest;10;305152;No;40;0;88,2353;89,4737;88,0702;123,9208;83;0,152;0,0089
Xception+ResNet50;ReliefF;Adaboost;10;305152;No;40;0;88,2353;88,8889;88,7719;123,9208;83;0,0564;0,0062
Xception+ResNet50;ReliefF;Gaussian;10;305152;No;40;0;79,4118;81,0811;79,4737;123,9208;83;0,0007;0,0002
VGG16+VGG19;ReliefF;J48;1;50176;No;40;0;68,5714;64,5161;68,3333;137,7932;14;0,0014;0,0001
VGG16+VGG19;ReliefF;RBF;1;50176;No;40;0;68,5714;68,5714;70;137,7932;14;0,0021;0,0003
VGG16+VGG19;ReliefF;LinearSVM;1;50176;No;40;0;68,5714;66,6667;69,1667;137,7932;14;0,003;0,0002
VGG16+VGG19;ReliefF;MLP;1;50176;No;40;0;68,5714;68,5714;70;137,7932;14;0,4964;0,0002
VGG16+VGG19;ReliefF;Logistic;1;50176;No;40;0;77,1429;76,4706;78,3333;137,7932;14;0,0165;0,0001
VGG16+VGG19;ReliefF;RandomForest;1;50176;No;40;0;77,1429;76,4706;78,3333;137,7932;14;0,1298;0,0126
VGG16+VGG19;ReliefF;Adaboost;1;50176;No;40;0;80;78,7879;80,8333;137,7932;14;0,0591;0,0047
VGG16+VGG19;ReliefF;Gaussian;1;50176;No;40;0;71,4286;70,5882;72,5;137,7932;14;0,0008;0,0002
VGG16+VGG19;ReliefF;J48;2;50176;No;40;0;74,2857;72,7273;80,4348;137,7932;14;0,0011;0,0001
VGG16+VGG19;ReliefF;RBF;2;50176;No;40;0;77,1429;73,3333;80,6159;137,7932;14;0,0022;0,0004
VGG16+VGG19;ReliefF;LinearSVM;2;50176;No;40;0;85,7143;82,7586;89,1304;137,7932;14;0,0036;0,0002
VGG16+VGG19;ReliefF;MLP;2;50176;No;40;0;80;75,8621;82,7899;137,7932;14;0,4429;0,0002
VGG16+VGG19;ReliefF;Logistic;2;50176;No;40;0;82,8571;80;86,9565;137,7932;14;0,0208;0,0001
VGG16+VGG19;ReliefF;RandomForest;2;50176;No;40;0;82,8571;78,5714;84,9638;137,7932;14;0,1592;0,0103
VGG16+VGG19;ReliefF;Adaboost;2;50176;No;40;0;88,5714;84,6154;89,3116;137,7932;14;0,0528;0,0046
VGG16+VGG19;ReliefF;Gaussian;2;50176;No;40;0;80;75,8621;82,7899;137,7932;14;0,0006;0,0001
VGG16+VGG19;ReliefF;J48;3;50176;No;40;0;58,8235;58,8235;58,8235;137,7932;15;0,0015;0,0001
VGG16+VGG19;ReliefF;RBF;3;50176;No;40;0;70,5882;73,6842;70,5882;137,7932;15;0,0025;0,0003
VGG16+VGG19;ReliefF;LinearSVM;3;50176;No;40;0;70,5882;75;70,5882;137,7932;15;0,0031;0,0002
VGG16+VGG19;ReliefF;MLP;3;50176;No;40;0;70,5882;72,2222;70,5882;137,7932;15;0,508;0,0002
VGG16+VGG19;ReliefF;Logistic;3;50176;No;40;0;67,6471;70,2703;67,6471;137,7932;15;0,0205;0,0001
VGG16+VGG19;ReliefF;RandomForest;3;50176;No;40;0;73,5294;72,7273;73,5294;137,7932;15;0,1309;0,0095
VGG16+VGG19;ReliefF;Adaboost;3;50176;No;40;0;64,7059;64,7059;64,7059;137,7932;15;0,054;0,0043
VGG16+VGG19;ReliefF;Gaussian;3;50176;No;40;0;76,4706;77,7778;76,4706;137,7932;15;0,0006;0,0001
VGG16+VGG19;ReliefF;J48;4;50176;No;40;0;73,5294;76,9231;73,2143;137,7932;14;0,0016;0,0001
VGG16+VGG19;ReliefF;RBF;4;50176;No;40;0;76,4706;78,9474;76,7857;137,7932;14;0,0022;0,0003
VGG16+VGG19;ReliefF;LinearSVM;4;50176;No;40;0;82,3529;85;81,7857;137,7932;14;0,004;0,0002
VGG16+VGG19;ReliefF;MLP;4;50176;No;40;0;76,4706;78,9474;76,7857;137,7932;14;0,4489;0,0002
VGG16+VGG19;ReliefF;Logistic;4;50176;No;40;0;79,4118;82,0513;79,2857;137,7932;14;0,0245;0,0001
VGG16+VGG19;ReliefF;RandomForest;4;50176;No;40;0;76,4706;78,9474;76,7857;137,7932;14;0,1419;0,0107
VGG16+VGG19;ReliefF;Adaboost;4;50176;No;40;0;79,4118;82,0513;79,2857;137,7932;14;0,0644;0,0058
VGG16+VGG19;ReliefF;Gaussian;4;50176;No;40;0;70,5882;75;69,6429;137,7932;14;0,0006;0,0001
VGG16+VGG19;ReliefF;J48;5;50176;No;40;0;67,6471;71,7949;67,6471;137,7932;14;0,0015;0,0001
VGG16+VGG19;ReliefF;RBF;5;50176;No;40;0;85,2941;85,7143;85,2941;137,7932;14;0,002;0,0003
VGG16+VGG19;ReliefF;LinearSVM;5;50176;No;40;0;82,3529;80;82,3529;137,7932;14;0,0027;0,0002
VGG16+VGG19;ReliefF;MLP;5;50176;No;40;0;82,3529;81,25;82,3529;137,7932;14;0,4671;0,0002
