FeatureExtraction,DimReduction,Normalization,NumberComponents,Classifier,KFold01_ROCScore,KFold02_ROCScore,KFold03_ROCScore,KFold04_ROCScore,KFold05_ROCScore,KFold06_ROCScore,KFold07_ROCScore,KFold08_ROCScore,KFold09_ROCScore,KFold10_ROCScore,ROCScore_Mean,ROCScore_SD
ResNet101+DenseNet169,UMAP,No,50,Gaussian,0.8083,0.8279,0.7647,0.8071,0.7059,0.8542,0.6471,0.7014,0.8258,0.7018,0.7644,0.0669
ResNet101+DenseNet121,PCA,No,50,PCC,0.7750,0.8714,0.8824,0.7607,0.9412,0.8819,0.8235,0.8750,0.8295,0.8404,0.8481,0.0512
ResNet101+DenseNet121,PCA,No,50,J48,0.8083,0.8315,0.8235,0.8071,0.7941,0.8229,0.8235,0.8160,0.7348,0.7825,0.8044,0.0272
ResNet101+DenseNet121,PCA,No,50,RBF,0.8333,0.9565,0.9412,0.8321,0.9412,0.9375,0.8529,0.9375,0.9356,1.0000,0.9168,0.0540
ResNet101+DenseNet121,PCA,No,50,LinearSVM,0.7250,0.8913,0.8824,0.7357,0.8529,0.9097,0.8824,0.9444,0.8030,0.8351,0.8462,0.0687
ResNet101+DenseNet121,PCA,No,50,MLP,0.8000,0.8279,0.9118,0.8071,0.8235,0.9132,0.8529,0.8542,0.7803,0.8211,0.8392,0.0423
ResNet101+DenseNet121,PCA,No,50,Logistic,0.7500,0.8913,0.8824,0.7964,0.9118,0.8819,0.8824,0.9410,0.8030,0.8351,0.8575,0.0563
ResNet101+DenseNet121,PCA,No,50,RandomForest,0.9000,0.9149,0.9118,0.8321,0.8529,0.9375,0.9118,0.8229,0.9129,0.9667,0.8963,0.0438
ResNet101+DenseNet121,PCA,No,50,Adaboost,0.8833,0.9565,0.8529,0.8179,0.9118,0.8889,0.7647,0.9132,0.9773,0.9404,0.8907,0.0616
ResNet101+DenseNet121,PCA,No,50,Gaussian,0.7750,0.6993,0.7059,0.5893,0.7059,0.7882,0.7059,0.8194,0.7424,0.6351,0.7166,0.0658
ResNet101+DenseNet121,UMAP,No,50,PCC,0.7833,0.7826,0.7647,0.7607,0.7647,0.7917,0.7647,0.7292,0.7197,0.8474,0.7709,0.0334
ResNet101+DenseNet121,UMAP,No,50,J48,0.6833,0.7428,0.7353,0.7571,0.7941,0.6771,0.8529,0.6562,0.7197,0.7088,0.7327,0.0557
ResNet101+DenseNet121,UMAP,No,50,RBF,0.6583,0.6957,0.6765,0.7357,0.7059,0.7604,0.6176,0.7257,0.7197,0.7737,0.7069,0.0448
ResNet101+DenseNet121,UMAP,No,50,LinearSVM,0.7583,0.8043,0.7353,0.7607,0.7647,0.7569,0.7059,0.7569,0.7652,0.7474,0.7556,0.0235
ResNet101+DenseNet121,UMAP,No,50,MLP,0.6917,0.7826,0.7353,0.7571,0.8235,0.8229,0.6471,0.7708,0.4167,0.7807,0.7228,0.1145
ResNet101+DenseNet121,UMAP,No,50,Logistic,0.7583,0.8261,0.7941,0.7964,0.8235,0.8819,0.7941,0.7917,0.7424,0.8474,0.8056,0.0388
ResNet101+DenseNet121,UMAP,No,50,RandomForest,0.7417,0.9130,0.8235,0.7964,0.7941,0.9132,0.7941,0.8507,0.7841,0.8281,0.8239,0.0525
ResNet101+DenseNet121,UMAP,No,50,Adaboost,0.7167,0.8297,0.8824,0.7714,0.7647,0.8333,0.7647,0.7674,0.6515,0.7684,0.7750,0.0607
ResNet101+DenseNet121,UMAP,No,50,Gaussian,0.7833,0.9130,0.7647,0.7714,0.7941,0.7917,0.6471,0.7292,0.7803,0.8474,0.7822,0.0657
ResNet101+MobileNetV2,PCA,No,50,PCC,0.8333,0.8714,0.9118,0.7964,0.8824,0.9688,0.8235,0.8750,0.8712,0.8404,0.8674,0.0463
ResNet101+MobileNetV2,PCA,No,50,J48,0.7167,0.8696,0.7941,0.7464,0.8235,0.8889,0.7647,0.6806,0.8485,0.8544,0.7987,0.0663
ResNet101+MobileNetV2,PCA,No,50,RBF,0.8417,0.9130,0.9118,0.8321,0.9412,0.9688,0.9118,0.9375,0.9773,0.9737,0.9209,0.0483
ResNet101+MobileNetV2,PCA,No,50,LinearSVM,0.7167,0.8696,0.8824,0.7714,0.8529,0.8021,0.9412,0.9132,0.9129,0.8684,0.8531,0.0665
ResNet101+MobileNetV2,PCA,No,50,MLP,0.7417,0.8496,0.8235,0.7321,0.8235,0.8785,0.7647,0.8194,0.8447,0.8140,0.8092,0.0455
ResNet101+MobileNetV2,PCA,No,50,Logistic,0.7167,0.8913,0.9118,0.7714,0.8824,0.8021,0.9706,0.8819,0.9356,0.8351,0.8599,0.0741
ResNet101+MobileNetV2,PCA,No,50,RandomForest,0.8083,0.9565,0.9118,0.8321,0.9118,0.9410,0.8824,0.9097,0.9545,0.9070,0.9015,0.0464
ResNet101+MobileNetV2,PCA,No,50,Adaboost,0.8083,0.9149,0.9412,0.8321,0.9412,0.9444,0.9118,0.9097,0.9129,0.8684,0.8985,0.0447
ResNet101+MobileNetV2,PCA,No,50,Gaussian,0.7417,0.7210,0.7353,0.6500,0.7059,0.8472,0.6765,0.7917,0.8258,0.6684,0.7363,0.0634
ResNet101+MobileNetV2,UMAP,No,50,PCC,0.7583,0.8261,0.7353,0.7250,0.7647,0.8229,0.7059,0.7292,0.8068,0.8140,0.7688,0.0429
ResNet101+MobileNetV2,UMAP,No,50,J48,0.7417,0.7391,0.7941,0.7821,0.6471,0.6701,0.7941,0.6528,0.7348,0.8544,0.7410,0.0647
ResNet101+MobileNetV2,UMAP,No,50,RBF,0.6833,0.6087,0.6765,0.7357,0.7059,0.7014,0.6471,0.7292,0.7386,0.7474,0.6974,0.0422
ResNet101+MobileNetV2,UMAP,No,50,LinearSVM,0.7583,0.7391,0.7353,0.7607,0.7941,0.8160,0.7353,0.7292,0.7841,0.8070,0.7659,0.0306
ResNet101+MobileNetV2,UMAP,No,50,MLP,0.8083,0.7391,0.7059,0.7357,0.8529,0.5660,0.7059,0.7326,0.6402,0.8404,0.7327,0.0834
ResNet101+MobileNetV2,UMAP,No,50,Logistic,0.7833,0.8062,0.7353,0.7964,0.7941,0.8507,0.7353,0.7326,0.7841,0.7807,0.7799,0.0352
ResNet101+MobileNetV2,UMAP,No,50,RandomForest,0.7833,0.8478,0.8235,0.7714,0.7941,0.8264,0.7059,0.7049,0.7614,0.7877,0.7806,0.0452
ResNet101+MobileNetV2,UMAP,No,50,Adaboost,0.6917,0.8279,0.7647,0.7214,0.7353,0.8194,0.7647,0.7951,0.7386,0.7614,0.7620,0.0408
ResNet101+MobileNetV2,UMAP,No,50,Gaussian,0.7500,0.8714,0.7059,0.7714,0.7647,0.8229,0.6765,0.7014,0.8258,0.8544,0.7744,0.0641
EfficientNetB0+MobileNet,PCA,No,50,PCC,0.8333,0.8913,0.8824,0.8679,0.9412,0.8542,0.8529,0.8472,0.8712,0.9333,0.8775,0.0340
EfficientNetB0+MobileNet,PCA,No,50,J48,0.8000,0.6395,0.8235,0.7464,0.8824,0.7951,0.7353,0.8264,0.8674,0.8140,0.7930,0.0672
EfficientNetB0+MobileNet,PCA,No,50,RBF,0.8833,0.9348,0.9706,0.8679,0.9118,0.9410,0.8824,0.9410,0.9356,0.9737,0.9242,0.0349
EfficientNetB0+MobileNet,PCA,No,50,LinearSVM,0.8333,0.8714,0.9412,0.8179,0.9706,0.7986,0.8529,0.9688,0.8939,0.9474,0.8896,0.0609
EfficientNetB0+MobileNet,PCA,No,50,MLP,0.8500,0.8279,0.7941,0.9286,0.9706,0.7431,0.7941,0.8125,0.8902,0.7754,0.8386,0.0680
EfficientNetB0+MobileNet,PCA,No,50,Logistic,0.8000,0.8714,0.9706,0.8179,0.9706,0.8576,0.8529,0.9688,0.9129,0.9474,0.8970,0.0621
EfficientNetB0+MobileNet,PCA,No,50,RandomForest,0.8333,0.8931,0.9412,0.8179,0.8824,0.8854,0.8235,0.9132,0.9318,0.9140,0.8836,0.0424
EfficientNetB0+MobileNet,PCA,No,50,Adaboost,0.8250,0.8714,0.9412,0.8429,0.9118,0.8576,0.8824,0.9688,0.9091,0.9404,0.8950,0.0445
EfficientNetB0+MobileNet,PCA,No,50,Gaussian,0.7250,0.7862,0.7941,0.7429,0.6471,0.8229,0.6765,0.8194,0.9091,0.7211,0.7644,0.0736
EfficientNetB0+MobileNet,UMAP,No,50,PCC,0.8083,0.8279,0.7941,0.7964,0.7941,0.7604,0.7059,0.7917,0.7879,0.8544,0.7921,0.0373
EfficientNetB0+MobileNet,UMAP,No,50,J48,0.7333,0.7047,0.7647,0.8071,0.7059,0.7951,0.7353,0.7917,0.7841,0.7947,0.7617,0.0368
EfficientNetB0+MobileNet,UMAP,No,50,RBF,0.5000,0.5000,0.6176,0.7571,0.7353,0.6285,0.6176,0.7812,0.5985,0.6333,0.6369,0.0921
EfficientNetB0+MobileNet,UMAP,No,50,LinearSVM,0.7417,0.7409,0.7059,0.7929,0.7353,0.7257,0.6471,0.8507,0.6970,0.8404,0.7477,0.0603
EfficientNetB0+MobileNet,UMAP,No,50,MLP,0.6500,0.7210,0.7941,0.7786,0.7353,0.7361,0.6176,0.7500,0.4545,0.8404,0.7078,0.1045
EfficientNetB0+MobileNet,UMAP,No,50,Logistic,0.7417,0.7428,0.7647,0.7929,0.7647,0.6979,0.5882,0.8819,0.6970,0.8404,0.7512,0.0772
EfficientNetB0+MobileNet,UMAP,No,50,RandomForest,0.8333,0.7663,0.8529,0.8429,0.7647,0.7917,0.7941,0.8229,0.7652,0.8614,0.8095,0.0358
EfficientNetB0+MobileNet,UMAP,No,50,Adaboost,0.8583,0.8496,0.8235,0.7929,0.7059,0.6424,0.7647,0.7604,0.7652,0.8018,0.7765,0.0622
EfficientNetB0+MobileNet,UMAP,No,50,Gaussian,0.7583,0.8315,0.7647,0.8036,0.6765,0.8264,0.6176,0.7674,0.7159,0.9140,0.7676,0.0799
MobileNet+ResNet50,PCA,No,50,PCC,0.7833,0.9130,0.8529,0.7714,0.8529,0.8229,0.7941,0.8472,0.8485,0.8404,0.8327,0.0395
MobileNet+ResNet50,PCA,No,50,J48,0.9000,0.8279,0.7647,0.7214,0.8824,0.7951,0.7941,0.8472,0.8636,0.9070,0.8304,0.0579
MobileNet+ResNet50,PCA,No,50,RBF,0.9083,0.9565,0.9412,0.8321,0.9412,0.9410,0.9118,0.9688,0.8902,0.9667,0.9258,0.0396
MobileNet+ResNet50,PCA,No,50,LinearSVM,0.7833,0.8496,0.9412,0.8786,0.9412,0.8854,0.8529,0.9722,0.8068,0.8947,0.8806,0.0571
MobileNet+ResNet50,PCA,No,50,MLP,0.7500,0.9348,0.7353,0.7464,0.9412,0.7986,0.8235,0.9062,0.8258,0.9070,0.8369,0.0762
MobileNet+ResNet50,PCA,No,50,Logistic,0.8083,0.7844,0.9118,0.8786,0.9706,0.7743,0.8824,0.9097,0.8485,0.8947,0.8663,0.0591
MobileNet+ResNet50,PCA,No,50,RandomForest,0.9083,0.9348,0.8235,0.8321,0.9706,0.9097,0.8529,0.9097,0.9318,0.8737,0.8947,0.0453
MobileNet+ResNet50,PCA,No,50,Adaboost,0.9083,0.9348,0.9118,0.8321,0.7941,0.8819,0.7941,0.8194,0.9318,0.9070,0.8715,0.0531
MobileNet+ResNet50,PCA,No,50,Gaussian,0.7833,0.7862,0.7353,0.6536,0.6176,0.8229,0.7059,0.8229,0.8030,0.6807,0.7412,0.0699
MobileNet+ResNet50,UMAP,No,50,PCC,0.7583,0.8478,0.7353,0.8214,0.8235,0.7847,0.7647,0.7292,0.7841,0.8544,0.7903,0.0424
MobileNet+ResNet50,UMAP,No,50,J48,0.6250,0.7844,0.8235,0.8321,0.6471,0.6771,0.5882,0.6458,0.7008,0.8614,0.7185,0.0932
MobileNet+ResNet50,UMAP,No,50,RBF,0.7833,0.7609,0.7647,0.7214,0.7941,0.7604,0.6471,0.7326,0.7159,0.8807,0.7561,0.0575
MobileNet+ResNet50,UMAP,No,50,LinearSVM,0.7583,0.7826,0.7647,0.7714,0.7941,0.7847,0.7059,0.7569,0.7008,0.8737,0.7693,0.0458
MobileNet+ResNet50,UMAP,No,50,MLP,0.7833,0.7826,0.7353,0.7214,0.8235,0.7604,0.6471,0.6771,0.7197,0.8807,0.7531,0.0652
MobileNet+ResNet50,UMAP,No,50,Logistic,0.8083,0.8062,0.7059,0.7464,0.7353,0.7639,0.6765,0.7014,0.7576,0.9070,0.7608,0.0634
MobileNet+ResNet50,UMAP,No,50,RandomForest,0.7833,0.8279,0.8529,0.8321,0.8235,0.8507,0.7353,0.8229,0.7803,0.8877,0.8197,0.0412
MobileNet+ResNet50,UMAP,No,50,Adaboost,0.8000,0.8297,0.8529,0.7714,0.7353,0.7639,0.7941,0.8264,0.7386,0.8018,0.7914,0.0371
MobileNet+ResNet50,UMAP,No,50,Gaussian,0.7833,0.8080,0.7941,0.7714,0.8235,0.7917,0.6765,0.7326,0.7348,0.8807,0.7797,0.0531
MobileNet+ResNet101,PCA,No,40,PCC,0.8333,0.9130,0.8529,0.7250,0.9412,0.9097,0.7941,0.8750,0.8712,0.9000,0.8616,0.0609
MobileNet+ResNet101,PCA,No,40,J48,0.8667,0.7899,0.8235,0.6714,0.9412,0.7986,0.8529,0.8472,0.8447,0.9140,0.8350,0.0702
MobileNet+ResNet101,PCA,No,40,RBF,0.8583,0.9565,0.9118,0.8321,0.9706,0.9375,0.9118,0.9375,0.9356,1.0000,0.9252,0.0475
MobileNet+ResNet101,PCA,No,40,LinearSVM,0.7250,0.8913,0.9706,0.7857,0.9118,0.8576,0.9706,0.9132,0.9129,0.8947,0.8833,0.0730
MobileNet+ResNet101,PCA,No,40,MLP,0.7750,0.8496,0.8529,0.7250,0.9706,0.8021,0.9118,0.8854,0.9129,0.9211,0.8606,0.0714
MobileNet+ResNet101,PCA,No,40,Logistic,0.7500,0.9130,0.9706,0.7607,0.9412,0.8854,0.9706,0.9132,0.8902,0.8947,0.8890,0.0728
MobileNet+ResNet101,PCA,No,40,RandomForest,0.8917,0.8931,0.9412,0.7964,0.9412,0.8542,0.9118,0.9097,0.9129,0.9667,0.9019,0.0460
MobileNet+ResNet101,PCA,No,40,Adaboost,0.9167,0.8514,0.8529,0.7714,0.8529,0.9444,0.9412,0.8819,0.8485,0.9667,0.8828,0.0563
MobileNet+ResNet101,PCA,No,40,Gaussian,0.7917,0.7210,0.7647,0.6393,0.6765,0.8194,0.7647,0.7569,0.6742,0.6614,0.7270,0.0582
MobileNet+ResNet101,UMAP,No,40,PCC,0.8083,0.8696,0.7941,0.7107,0.7941,0.7639,0.6765,0.7014,0.7614,0.8737,0.7754,0.0633
MobileNet+ResNet101,UMAP,No,40,J48,0.7750,0.6576,0.7059,0.7357,0.7647,0.7326,0.5882,0.6701,0.6250,0.8351,0.7090,0.0710
MobileNet+ResNet101,UMAP,No,40,RBF,0.5583,0.5435,0.6176,0.7714,0.6765,0.6319,0.7353,0.6354,0.6894,0.7404,0.6600,0.0726
MobileNet+ResNet101,UMAP,No,40,LinearSVM,0.7083,0.8043,0.7647,0.7607,0.8235,0.7847,0.7059,0.6979,0.7424,0.8070,0.7600,0.0431
MobileNet+ResNet101,UMAP,No,40,MLP,0.7000,0.8279,0.7647,0.7250,0.7353,0.9097,0.7059,0.7049,0.7424,0.8807,0.7696,0.0724
MobileNet+ResNet101,UMAP,No,40,Logistic,0.7333,0.8261,0.7647,0.7607,0.7941,0.8819,0.6765,0.6979,0.7386,0.8140,0.7688,0.0588
MobileNet+ResNet101,UMAP,No,40,RandomForest,0.7750,0.8080,0.7647,0.7964,0.8529,0.8576,0.7353,0.7292,0.7386,0.7684,0.7826,0.0436
MobileNet+ResNet101,UMAP,No,40,Adaboost,0.7167,0.6594,0.8235,0.7929,0.8529,0.8333,0.7941,0.7604,0.6705,0.8614,0.7765,0.0692
MobileNet+ResNet101,UMAP,No,40,Gaussian,0.7500,0.8913,0.7941,0.8071,0.7059,0.8542,0.6471,0.6736,0.7576,0.8211,0.7702,0.0745
ResNet101+DenseNet169,PCA,No,40,PCC,0.8333,0.8496,0.8824,0.7607,0.9706,0.9097,0.8824,0.9097,0.8485,0.8070,0.8654,0.0561
ResNet101+DenseNet169,PCA,No,40,J48,0.8417,0.7862,0.6765,0.6250,0.7353,0.7882,0.7647,0.8229,0.7614,0.8281,0.7630,0.0652
ResNet101+DenseNet169,PCA,No,40,RBF,0.9167,0.9348,0.9118,0.8571,0.9706,0.9688,0.8824,0.9375,0.9356,0.9070,0.9222,0.0336
ResNet101+DenseNet169,PCA,No,40,LinearSVM,0.7417,0.8496,0.9412,0.7607,0.8529,0.9132,0.9118,0.9410,0.8902,0.8614,0.8664,0.0657
ResNet101+DenseNet169,PCA,No,40,MLP,0.6917,0.8080,0.8235,0.8679,0.8529,0.8264,0.8529,0.8819,0.8902,0.8351,0.8330,0.0533
ResNet101+DenseNet169,PCA,No,40,Logistic,0.7083,0.8714,0.9412,0.7607,0.9118,0.9410,0.8824,0.9410,0.8902,0.8614,0.8709,0.0746
ResNet101+DenseNet169,PCA,No,40,RandomForest,0.7917,0.9348,0.8529,0.8071,0.9412,0.9097,0.8824,0.9097,0.9129,0.9070,0.8849,0.0489
ResNet101+DenseNet169,PCA,No,40,Adaboost,0.8833,0.8931,0.8529,0.7357,0.9118,0.9688,0.8824,0.9097,0.9318,0.9333,0.8903,0.0600
ResNet101+DenseNet169,PCA,No,40,Gaussian,0.8750,0.8062,0.7647,0.6750,0.6471,0.7882,0.7059,0.8229,0.8068,0.7140,0.7606,0.0688
ResNet101+DenseNet169,UMAP,No,40,PCC,0.7333,0.8043,0.7941,0.7714,0.7647,0.8576,0.7353,0.7604,0.8068,0.7807,0.7809,0.0352
ResNet101+DenseNet169,UMAP,No,40,J48,0.7667,0.8062,0.7353,0.7214,0.8235,0.7743,0.8235,0.7049,0.7538,0.6035,0.7513,0.0627
ResNet101+DenseNet169,UMAP,No,40,RBF,0.6833,0.7174,0.6765,0.7607,0.7353,0.7569,0.7059,0.6979,0.8068,0.7737,0.7314,0.0404
ResNet101+DenseNet169,UMAP,No,40,LinearSVM,0.7583,0.7826,0.7353,0.7607,0.7941,0.7882,0.7059,0.7292,0.8068,0.7474,0.7608,0.0305
ResNet101+DenseNet169,UMAP,No,40,MLP,0.7583,0.8496,0.7353,0.7607,0.7647,0.8819,0.6765,0.7951,0.7386,0.7807,0.7742,0.0553
ResNet101+DenseNet169,UMAP,No,40,Logistic,0.7583,0.8478,0.7941,0.7964,0.7941,0.9132,0.7647,0.7639,0.7614,0.7544,0.7948,0.0477
ResNet101+DenseNet169,UMAP,No,40,RandomForest,0.7500,0.8913,0.8529,0.7714,0.8529,0.8611,0.8529,0.8264,0.6970,0.8474,0.8203,0.0576
ResNet101+DenseNet169,UMAP,No,40,Adaboost,0.7417,0.8696,0.8529,0.7714,0.8529,0.7708,0.7059,0.6771,0.5909,0.7421,0.7575,0.0828
ResNet101+DenseNet169,UMAP,No,40,Gaussian,0.7750,0.8279,0.7647,0.8071,0.6765,0.8542,0.6765,0.7326,0.8258,0.8211,0.7761,0.0601
ResNet101+DenseNet121,PCA,No,40,PCC,0.8083,0.8913,0.8235,0.7964,0.9118,0.8819,0.8529,0.8507,0.8106,0.8737,0.8501,0.0374
ResNet101+DenseNet121,PCA,No,40,J48,0.7167,0.8714,0.8235,0.7821,0.8529,0.8507,0.7941,0.7569,0.8068,0.9404,0.8196,0.0601
ResNet101+DenseNet121,PCA,No,40,RBF,0.8333,0.9565,0.9118,0.8571,0.9412,0.9097,0.8824,0.9375,0.9356,0.9404,0.9105,0.0386
ResNet101+DenseNet121,PCA,No,40,LinearSVM,0.7750,0.8315,0.9412,0.7964,0.9118,0.8819,0.9412,0.9097,0.8902,0.9211,0.8800,0.0562
ResNet101+DenseNet121,PCA,No,40,MLP,0.7750,0.8297,0.9118,0.7464,0.9706,0.8299,0.7941,0.9132,0.8523,0.8088,0.8432,0.0662
ResNet101+DenseNet121,PCA,No,40,Logistic,0.7083,0.8315,0.9412,0.7964,0.9118,0.9132,0.9118,0.8819,0.9129,0.9211,0.8730,0.0692
ResNet101+DenseNet121,PCA,No,40,RandomForest,0.8750,0.8714,0.8824,0.8321,0.9118,0.9097,0.8824,0.9132,0.9129,0.9667,0.8957,0.0339
ResNet101+DenseNet121,PCA,No,40,Adaboost,0.8167,0.8732,0.8824,0.7964,0.8235,0.9132,0.9118,0.8542,0.8674,0.9404,0.8679,0.0440
ResNet101+DenseNet121,PCA,No,40,Gaussian,0.8500,0.7862,0.7647,0.6143,0.6765,0.8194,0.8235,0.7882,0.6553,0.7211,0.7499,0.0754
ResNet101+DenseNet121,UMAP,No,40,PCC,0.8083,0.8261,0.7647,0.7714,0.7647,0.8785,0.7059,0.7569,0.7235,0.7807,0.7781,0.0473
ResNet101+DenseNet121,UMAP,No,40,J48,0.6333,0.7210,0.7353,0.6357,0.7941,0.7882,0.6765,0.6458,0.7841,0.8807,0.7295,0.0784
ResNet101+DenseNet121,UMAP,No,40,RBF,0.6333,0.5652,0.6765,0.7464,0.7059,0.7292,0.6176,0.7257,0.6970,0.7737,0.6870,0.0612
ResNet101+DenseNet121,UMAP,No,40,LinearSVM,0.7250,0.8043,0.7353,0.7107,0.7647,0.7882,0.6176,0.7569,0.7652,0.7807,0.7449,0.0505
ResNet101+DenseNet121,UMAP,No,40,MLP,0.7583,0.8696,0.8235,0.7964,0.8235,0.8785,0.7353,0.7917,0.7879,0.7877,0.8052,0.0426
ResNet101+DenseNet121,UMAP,No,40,Logistic,0.7583,0.8696,0.7941,0.7964,0.7941,0.8819,0.7941,0.8194,0.7652,0.7877,0.8061,0.0384
ResNet101+DenseNet121,UMAP,No,40,RandomForest,0.6833,0.8496,0.8529,0.7714,0.8824,0.9132,0.8529,0.7917,0.8030,0.7947,0.8195,0.0620
ResNet101+DenseNet121,UMAP,No,40,Adaboost,0.7083,0.7645,0.7059,0.7464,0.7059,0.8229,0.7941,0.7674,0.7197,0.7351,0.7470,0.0380
ResNet101+DenseNet121,UMAP,No,40,Gaussian,0.8083,0.9130,0.7647,0.7714,0.7353,0.8229,0.6471,0.7292,0.7841,0.8281,0.7804,0.0673
ResNet101+MobileNetV2,PCA,No,40,PCC,0.8333,0.8931,0.7941,0.7250,0.9118,0.9375,0.8235,0.9062,0.8902,0.8807,0.8595,0.0615
ResNet101+MobileNetV2,PCA,No,40,J48,0.7417,0.8931,0.7059,0.7607,0.8824,0.9410,0.8824,0.8299,0.8258,0.8807,0.8343,0.0722
ResNet101+MobileNetV2,PCA,No,40,RBF,0.8083,0.9130,0.9118,0.8071,0.9706,0.9688,0.9118,0.9375,0.9356,0.9667,0.9131,0.0571
ResNet101+MobileNetV2,PCA,No,40,LinearSVM,0.7417,0.9348,0.9118,0.7964,0.8235,0.9132,0.9706,0.9167,0.9318,0.8281,0.8769,0.0702
ResNet101+MobileNetV2,PCA,No,40,MLP,0.7417,0.8913,0.9412,0.7714,0.9118,0.8507,0.8824,0.9132,0.8447,0.8018,0.8550,0.0624
ResNet101+MobileNetV2,PCA,No,40,Logistic,0.7667,0.9348,0.9412,0.7964,0.8529,0.9132,0.9706,0.9444,0.9318,0.8614,0.8913,0.0652
ResNet101+MobileNetV2,PCA,No,40,RandomForest,0.8083,0.9565,0.9118,0.8321,0.9118,0.9410,0.8529,0.9097,0.9545,0.9070,0.8986,0.0484
ResNet101+MobileNetV2,PCA,No,40,Adaboost,0.8000,0.8931,0.9118,0.7964,0.7941,0.9167,0.9118,0.8785,0.9318,0.9404,0.8774,0.0553
ResNet101+MobileNetV2,PCA,No,40,Gaussian,0.7417,0.7645,0.7353,0.6500,0.7059,0.8507,0.7353,0.8194,0.7841,0.7211,0.7508,0.0544
ResNet101+MobileNetV2,UMAP,No,40,PCC,0.7333,0.8478,0.7353,0.7857,0.7941,0.8229,0.7059,0.7014,0.7879,0.8140,0.7728,0.0482
ResNet101+MobileNetV2,UMAP,No,40,J48,0.7500,0.8279,0.7353,0.6964,0.7059,0.6771,0.5882,0.6493,0.7576,0.8807,0.7268,0.0803
ResNet101+MobileNetV2,UMAP,No,40,RBF,0.5833,0.5435,0.6471,0.7607,0.6765,0.6632,0.7353,0.6944,0.7576,0.7070,0.6769,0.0677
ResNet101+MobileNetV2,UMAP,No,40,LinearSVM,0.7583,0.8043,0.7353,0.7607,0.7941,0.8194,0.6765,0.7292,0.8295,0.8070,0.7714,0.0458
ResNet101+MobileNetV2,UMAP,No,40,MLP,0.7833,0.8478,0.7353,0.7607,0.8235,0.8472,0.7059,0.7292,0.7841,0.7877,0.7805,0.0464
ResNet101+MobileNetV2,UMAP,No,40,Logistic,0.7833,0.8696,0.7353,0.7357,0.8529,0.9097,0.7059,0.7604,0.7841,0.8140,0.7951,0.0624
ResNet101+MobileNetV2,UMAP,No,40,RandomForest,0.8333,0.8913,0.8235,0.7714,0.8529,0.7986,0.8235,0.7326,0.7424,0.9070,0.8177,0.0551
ResNet101+MobileNetV2,UMAP,No,40,Adaboost,0.8000,0.9130,0.8235,0.7107,0.7941,0.7639,0.8824,0.7917,0.6742,0.6561,0.7810,0.0790
ResNet101+MobileNetV2,UMAP,No,40,Gaussian,0.7500,0.8080,0.7059,0.7821,0.7647,0.8229,0.6471,0.7326,0.7576,0.8211,0.7592,0.0520
EfficientNetB0+MobileNet,PCA,No,40,PCC,0.7833,0.9348,0.8824,0.8679,0.9118,0.8819,0.7647,0.8750,0.8939,0.9404,0.8736,0.0550
EfficientNetB0+MobileNet,PCA,No,40,J48,0.9250,0.8297,0.8529,0.6857,0.8235,0.8507,0.7059,0.7639,0.7803,0.7474,0.7965,0.0698
EfficientNetB0+MobileNet,PCA,No,40,RBF,0.8833,0.9348,0.9706,0.9036,0.9412,0.9688,0.8824,0.9688,0.9356,0.9737,0.9363,0.0339
EfficientNetB0+MobileNet,PCA,No,40,LinearSVM,0.9083,0.8931,0.9412,0.8179,0.9412,0.9132,0.9118,0.9688,0.8902,0.8474,0.9033,0.0425
EfficientNetB0+MobileNet,PCA,No,40,MLP,0.8250,0.8279,0.8824,0.8786,0.9706,0.9132,0.8529,0.9097,0.8106,0.8281,0.8699,0.0481
EfficientNetB0+MobileNet,PCA,No,40,Logistic,0.8250,0.8514,0.9118,0.8679,0.9412,0.9132,0.8824,0.9097,0.9129,0.8140,0.8829,0.0401
EfficientNetB0+MobileNet,PCA,No,40,RandomForest,0.9083,0.9348,0.9118,0.8429,0.8824,0.9688,0.7941,0.9132,0.9545,0.9140,0.9025,0.0492
EfficientNetB0+MobileNet,PCA,No,40,Adaboost,0.8833,0.8714,0.8824,0.8929,0.9118,0.8299,0.8824,0.9688,0.8902,0.9404,0.8953,0.0361
EfficientNetB0+MobileNet,PCA,No,40,Gaussian,0.7500,0.8062,0.8235,0.8286,0.6471,0.9097,0.7059,0.8507,0.9545,0.7737,0.8050,0.0867
EfficientNetB0+MobileNet,UMAP,No,40,PCC,0.8083,0.8913,0.7941,0.8429,0.7941,0.7604,0.6765,0.7604,0.7652,0.8544,0.7948,0.0571
EfficientNetB0+MobileNet,UMAP,No,40,J48,0.8583,0.8696,0.7647,0.7464,0.6471,0.6493,0.6471,0.6979,0.8258,0.6825,0.7389,0.0833
EfficientNetB0+MobileNet,UMAP,No,40,RBF,0.6000,0.5670,0.7059,0.7286,0.7059,0.7569,0.6176,0.7396,0.6250,0.8404,0.6887,0.0801
EfficientNetB0+MobileNet,UMAP,No,40,LinearSVM,0.7167,0.7192,0.7059,0.7571,0.7647,0.6944,0.6765,0.8472,0.7424,0.8404,0.7465,0.0551
EfficientNetB0+MobileNet,UMAP,No,40,MLP,0.7333,0.7844,0.7059,0.7786,0.7647,0.7639,0.6765,0.5312,0.7462,0.8544,0.7339,0.0814
