FeatureExtraction,DimReduction,Normalization,NumberComponents,Classifier,KFold01_F1Score,KFold02_F1Score,KFold03_F1Score,KFold04_F1Score,KFold05_F1Score,KFold06_F1Score,KFold07_F1Score,KFold08_F1Score,KFold09_F1Score,KFold10_F1Score,F1Score_Mean,F1Score_SD
EfficientNetB0+MobileNet,ReliefF,No,50,Adaboost,0.8462,0.8889,0.8571,0.9048,0.8000,0.8235,0.7879,0.9000,0.9302,0.8947,0.8633,0.0456
EfficientNetB0+MobileNet,ReliefF,No,50,Gaussian,0.8750,0.8800,0.8750,0.8780,0.8125,0.7500,0.8889,0.9444,0.9302,0.9189,0.8753,0.0544
MobileNet+ResNet50,ReliefF,No,50,PCC,0.6667,0.8000,0.8485,0.8421,0.7333,0.7742,0.7742,0.9412,0.8500,0.9444,0.8175,0.0824
MobileNet+ResNet50,ReliefF,No,50,J48,0.6000,0.6286,0.8235,0.7692,0.7647,0.7273,0.5806,0.8947,0.8182,0.7895,0.7396,0.0993
MobileNet+ResNet50,ReliefF,No,50,RBF,0.7429,0.9231,0.8824,0.8837,0.7879,0.8824,0.8235,0.9444,0.9302,0.9474,0.8748,0.0658
MobileNet+ResNet50,ReliefF,No,50,LinearSVM,0.8000,0.8889,0.8889,0.8571,0.8235,0.8889,0.8889,0.9444,0.9767,0.8947,0.8852,0.0489
MobileNet+ResNet50,ReliefF,No,50,MLP,0.8125,0.8276,0.8108,0.9000,0.8108,0.8889,0.9143,0.8947,0.9545,0.9474,0.8762,0.0536
MobileNet+ResNet50,ReliefF,No,50,Logistic,0.7778,0.8276,0.8889,0.9000,0.7500,0.8571,0.9143,0.9444,0.9268,0.8947,0.8682,0.0612
MobileNet+ResNet50,ReliefF,No,50,RandomForest,0.8000,0.8462,0.8571,0.8837,0.8571,0.8125,0.8387,0.9444,0.9524,0.8947,0.8687,0.0482
MobileNet+ResNet50,ReliefF,No,50,Adaboost,0.7742,0.8148,0.8000,0.8780,0.8824,0.7647,0.8485,0.8649,0.8571,0.8235,0.8308,0.0399
MobileNet+ResNet50,ReliefF,No,50,Gaussian,0.7742,0.8333,0.9032,0.8571,0.8125,0.7742,0.8485,0.9444,0.8837,0.8649,0.8496,0.0513
MobileNet+ResNet101,ReliefF,No,40,PCC,0.6452,0.7586,0.8333,0.7778,0.8485,0.8000,0.9143,0.9474,0.8636,0.8333,0.8222,0.0804
MobileNet+ResNet101,ReliefF,No,40,J48,0.7097,0.8000,0.7879,0.8636,0.8387,0.8571,0.8649,0.8718,0.9091,0.7500,0.8253,0.0587
MobileNet+ResNet101,ReliefF,No,40,RBF,0.7742,0.8148,0.8333,0.9048,0.8485,0.8571,0.9714,0.9189,0.9302,0.8947,0.8748,0.0567
MobileNet+ResNet101,ReliefF,No,40,LinearSVM,0.8125,0.8462,0.8333,0.8780,0.7778,0.8889,0.9412,0.8947,0.9767,0.8421,0.8691,0.0566
MobileNet+ResNet101,ReliefF,No,40,MLP,0.7333,0.7586,0.8571,0.9268,0.7429,0.9730,0.9714,0.8947,0.9091,0.8947,0.8662,0.0861
MobileNet+ResNet101,ReliefF,No,40,Logistic,0.7097,0.7692,0.8108,0.8780,0.7647,0.8649,0.9444,0.9474,0.9048,0.8649,0.8459,0.0758
MobileNet+ResNet101,ReliefF,No,40,RandomForest,0.7500,0.7857,0.8824,0.9048,0.8125,0.9143,0.9714,0.8947,0.9333,0.8947,0.8744,0.0659
MobileNet+ResNet101,ReliefF,No,40,Adaboost,0.7097,0.7500,0.8571,0.9231,0.6897,0.8889,0.8824,0.9189,0.9333,0.8333,0.8386,0.0860
MobileNet+ResNet101,ReliefF,No,40,Gaussian,0.7879,0.8148,0.9091,0.9048,0.7333,0.8235,0.9444,0.9189,0.9302,0.8571,0.8624,0.0667
ResNet101+DenseNet169,ReliefF,No,40,PCC,0.8000,0.8148,0.8235,0.8108,0.8889,0.8889,0.8824,0.8485,0.9091,0.8333,0.8500,0.0372
ResNet101+DenseNet169,ReliefF,No,40,J48,0.6250,0.7586,0.8235,0.8571,0.8000,0.8333,0.5185,0.9189,0.9091,0.7568,0.7801,0.1185
ResNet101+DenseNet169,ReliefF,No,40,RBF,0.8000,0.7586,0.8333,0.9000,0.8824,0.9143,0.9143,0.8889,0.8889,0.8649,0.8646,0.0491
ResNet101+DenseNet169,ReliefF,No,40,LinearSVM,0.8125,0.7333,0.8824,0.8837,0.8235,0.8571,0.9143,0.9444,0.9091,0.8947,0.8655,0.0584
ResNet101+DenseNet169,ReliefF,No,40,MLP,0.8276,0.7333,0.8571,0.8636,0.8333,0.8000,0.8235,0.8649,0.9333,0.8649,0.8402,0.0492
ResNet101+DenseNet169,ReliefF,No,40,Logistic,0.8750,0.7097,0.8235,0.9048,0.8235,0.8571,0.9444,0.9714,0.9545,0.8947,0.8759,0.0739
ResNet101+DenseNet169,ReliefF,No,40,RandomForest,0.7857,0.7857,0.8824,0.9231,0.8824,0.9143,0.9444,0.8889,0.9091,0.8649,0.8781,0.0511
ResNet101+DenseNet169,ReliefF,No,40,Adaboost,0.6667,0.6897,0.8421,0.8095,0.8125,0.8571,0.8485,0.9143,0.9091,0.8571,0.8207,0.0785
ResNet101+DenseNet169,ReliefF,No,40,Gaussian,0.8000,0.7586,0.8571,0.9000,0.9091,0.8485,0.8889,0.9412,0.9048,0.8889,0.8697,0.0523
ResNet101+DenseNet121,ReliefF,No,40,PCC,0.6923,0.8148,0.8235,0.8333,0.8824,0.8824,0.8387,0.8571,0.8837,0.8649,0.8373,0.0539
ResNet101+DenseNet121,ReliefF,No,40,J48,0.7586,0.7692,0.8108,0.9000,0.7879,0.8333,0.7097,0.8571,0.8182,0.7568,0.8002,0.0526
ResNet101+DenseNet121,ReliefF,No,40,RBF,0.7742,0.7857,0.8571,0.9000,0.8824,0.9143,0.9143,0.9143,0.8889,0.8947,0.8726,0.0493
ResNet101+DenseNet121,ReliefF,No,40,LinearSVM,0.9032,0.7857,0.8485,0.8571,0.8571,0.8824,0.8889,0.9714,0.9333,0.8947,0.8822,0.0479
ResNet101+DenseNet121,ReliefF,No,40,MLP,0.8276,0.7586,0.8571,0.8372,0.8235,0.8108,0.8000,0.8718,0.9524,0.8333,0.8372,0.0484
ResNet101+DenseNet121,ReliefF,No,40,Logistic,0.7333,0.8148,0.8485,0.8636,0.7647,0.8824,0.9444,0.9189,0.9545,0.8333,0.8559,0.0692
ResNet101+DenseNet121,ReliefF,No,40,RandomForest,0.8000,0.7143,0.8571,0.9268,0.8824,0.9143,0.9143,0.8889,0.9333,0.8421,0.8674,0.0646
ResNet101+DenseNet121,ReliefF,No,40,Adaboost,0.5333,0.7407,0.8824,0.8205,0.8125,0.8824,0.8571,0.9143,0.8837,0.8108,0.8138,0.1050
ResNet101+DenseNet121,ReliefF,No,40,Gaussian,0.8387,0.7857,0.8571,0.9000,0.8824,0.8824,0.8889,0.9412,0.9048,0.8333,0.8714,0.0417
ResNet101+MobileNetV2,ReliefF,No,40,PCC,0.7143,0.6897,0.8235,0.9268,0.8824,0.8649,0.9412,0.8889,0.8936,0.8649,0.8490,0.0800
ResNet101+MobileNetV2,ReliefF,No,40,J48,0.7742,0.7857,0.8387,0.7619,0.8125,0.8947,0.7778,0.8649,0.9048,0.8889,0.8304,0.0522
ResNet101+MobileNetV2,ReliefF,No,40,RBF,0.8000,0.7586,0.8824,0.8837,0.8824,0.8889,0.9444,0.9189,0.9091,0.9189,0.8787,0.0541
ResNet101+MobileNetV2,ReliefF,No,40,LinearSVM,0.7586,0.7742,0.8571,0.8511,0.8333,0.8889,0.9143,0.8889,0.9130,0.9231,0.8603,0.0546
ResNet101+MobileNetV2,ReliefF,No,40,MLP,0.8276,0.7586,0.8333,0.7907,0.7778,0.8235,0.8571,0.9730,0.9091,0.9189,0.8470,0.0647
ResNet101+MobileNetV2,ReliefF,No,40,Logistic,0.8000,0.7586,0.8889,0.8444,0.8333,0.8649,0.8649,0.8571,0.9333,0.9189,0.8564,0.0494
ResNet101+MobileNetV2,ReliefF,No,40,RandomForest,0.7586,0.8148,0.8824,0.8571,0.8485,0.8889,0.8824,0.8649,0.8889,0.9444,0.8631,0.0471
ResNet101+MobileNetV2,ReliefF,No,40,Adaboost,0.7500,0.7692,0.8485,0.8571,0.7647,0.7647,0.8485,0.8947,0.9545,0.8649,0.8317,0.0640
ResNet101+MobileNetV2,ReliefF,No,40,Gaussian,0.8276,0.8148,0.8571,0.9000,0.8485,0.8571,0.9189,0.8824,0.9048,0.9444,0.8756,0.0394
EfficientNetB0+MobileNet,ReliefF,No,40,PCC,0.7143,0.8800,0.8485,0.7895,0.8125,0.8000,0.8387,0.8108,0.8718,0.9143,0.8280,0.0532
EfficientNetB0+MobileNet,ReliefF,No,40,J48,0.5455,0.7586,0.8108,0.7805,0.7879,0.8421,0.7368,0.8000,0.9091,0.8205,0.7792,0.0899
EfficientNetB0+MobileNet,ReliefF,No,40,RBF,0.8000,0.8462,0.9091,0.8571,0.8485,0.8235,0.8889,0.8947,0.9302,0.9189,0.8717,0.0409
EfficientNetB0+MobileNet,ReliefF,No,40,LinearSVM,0.7647,0.8462,0.8824,0.8780,0.8235,0.8571,0.8108,0.9189,0.9091,0.9474,0.8638,0.0522
EfficientNetB0+MobileNet,ReliefF,No,40,MLP,0.7500,0.8571,0.8485,0.8780,0.8387,0.8571,0.8421,0.9474,0.9048,0.9474,0.8671,0.0549
EfficientNetB0+MobileNet,ReliefF,No,40,Logistic,0.7500,0.8462,0.8125,0.9048,0.8235,0.7879,0.7778,0.9000,0.9302,0.9444,0.8477,0.0648
EfficientNetB0+MobileNet,ReliefF,No,40,RandomForest,0.8000,0.8276,0.8571,0.8780,0.8824,0.7879,0.8889,0.8947,0.9545,0.9730,0.8744,0.0569
EfficientNetB0+MobileNet,ReliefF,No,40,Adaboost,0.7742,0.9231,0.8571,0.9048,0.7742,0.7879,0.8333,0.9474,0.9524,0.9189,0.8673,0.0676
EfficientNetB0+MobileNet,ReliefF,No,40,Gaussian,0.8235,0.8333,0.8485,0.8780,0.7742,0.7879,0.8571,0.9189,0.9302,0.8649,0.8517,0.0478
MobileNet+ResNet50,ReliefF,No,40,PCC,0.8276,0.7407,0.8125,0.7895,0.7500,0.7586,0.8750,0.9412,0.8421,0.8889,0.8226,0.0623
MobileNet+ResNet50,ReliefF,No,40,J48,0.6667,0.7097,0.7647,0.8000,0.8000,0.7059,0.6667,0.8649,0.8372,0.8293,0.7645,0.0690
MobileNet+ResNet50,ReliefF,No,40,RBF,0.7647,0.8889,0.9375,0.8571,0.7879,0.8824,0.8125,0.9444,0.9524,0.9474,0.8775,0.0664
MobileNet+ResNet50,ReliefF,No,40,LinearSVM,0.8000,0.8571,0.9091,0.8293,0.7778,0.8889,0.8485,0.9444,0.9767,0.9000,0.8732,0.0594
MobileNet+ResNet50,ReliefF,No,40,MLP,0.7879,0.7857,0.8571,0.8718,0.8108,0.9444,0.9143,0.8889,0.9302,0.9231,0.8714,0.0564
MobileNet+ResNet50,ReliefF,No,40,Logistic,0.7778,0.8571,0.8824,0.8421,0.7647,0.9143,0.9143,0.9189,0.9000,0.8947,0.8666,0.0533
MobileNet+ResNet50,ReliefF,No,40,RandomForest,0.7586,0.8889,0.8824,0.8571,0.8824,0.8485,0.8750,0.9444,0.9524,0.9500,0.8840,0.0552
MobileNet+ResNet50,ReliefF,No,40,Adaboost,0.7586,0.8148,0.8108,0.8372,0.8333,0.8125,0.7586,0.8649,0.8421,0.9000,0.8233,0.0412
MobileNet+ResNet50,ReliefF,No,40,Gaussian,0.7500,0.8889,0.9375,0.8293,0.8125,0.8485,0.8485,0.9444,0.8837,0.8571,0.8600,0.0549
MobileNet+ResNet101,ReliefF,No,30,PCC,0.5806,0.7407,0.7879,0.9000,0.6897,0.8889,0.8485,0.9189,0.8837,0.8947,0.8134,0.1061
MobileNet+ResNet101,ReliefF,No,30,J48,0.7097,0.7857,0.7273,0.8182,0.7879,0.8108,0.7742,0.8205,0.8636,0.7692,0.7867,0.0431
MobileNet+ResNet101,ReliefF,No,30,RBF,0.7742,0.8148,0.8824,0.9048,0.8125,0.9412,0.9444,0.9189,0.8889,0.8649,0.8747,0.0548
MobileNet+ResNet101,ReliefF,No,30,LinearSVM,0.7647,0.8148,0.8571,0.9048,0.7879,0.9412,0.9143,0.8947,0.9130,0.8718,0.8664,0.0562
MobileNet+ResNet101,ReliefF,No,30,MLP,0.7273,0.8148,0.8333,0.9268,0.7879,0.9412,0.9189,0.8421,0.8636,0.8947,0.8551,0.0643
MobileNet+ResNet101,ReliefF,No,30,Logistic,0.7273,0.7692,0.8333,0.9048,0.7879,0.9143,0.8889,0.9231,0.8636,0.8421,0.8454,0.0630
MobileNet+ResNet101,ReliefF,No,30,RandomForest,0.7742,0.7857,0.8571,0.8837,0.7742,0.8824,0.9412,0.8947,0.8571,0.8649,0.8515,0.0533
MobileNet+ResNet101,ReliefF,No,30,Adaboost,0.8000,0.6429,0.8108,0.8500,0.7097,0.8889,0.8235,0.8649,0.8444,0.8718,0.8107,0.0736
MobileNet+ResNet101,ReliefF,No,30,Gaussian,0.8000,0.8148,0.8824,0.8837,0.7742,0.8571,0.9189,0.9189,0.8636,0.8421,0.8556,0.0460
ResNet101+DenseNet169,ReliefF,No,30,PCC,0.6667,0.7333,0.7879,0.8000,0.9143,0.8571,0.8485,0.9189,0.8837,0.8649,0.8275,0.0767
ResNet101+DenseNet169,ReliefF,No,30,J48,0.7333,0.8000,0.7879,0.7727,0.7647,0.8000,0.6875,0.9000,0.8000,0.8333,0.7879,0.0538
ResNet101+DenseNet169,ReliefF,No,30,RBF,0.7500,0.7586,0.8571,0.9268,0.8824,0.9143,0.9143,0.9189,0.9091,0.8333,0.8665,0.0628
ResNet101+DenseNet169,ReliefF,No,30,LinearSVM,0.7647,0.7333,0.8571,0.9048,0.8108,0.9143,0.9143,0.9444,0.9302,0.9444,0.8718,0.0730
ResNet101+DenseNet169,ReliefF,No,30,MLP,0.7143,0.8000,0.8571,0.8500,0.8889,0.9143,0.7879,0.8333,0.9545,0.8205,0.8421,0.0647
ResNet101+DenseNet169,ReliefF,No,30,Logistic,0.8125,0.7586,0.8824,0.9048,0.8108,0.9143,0.9143,0.9444,0.9545,0.9189,0.8816,0.0618
ResNet101+DenseNet169,ReliefF,No,30,RandomForest,0.7857,0.7333,0.8824,0.9268,0.9143,0.8889,0.8125,0.8718,0.9091,0.9444,0.8669,0.0646
ResNet101+DenseNet169,ReliefF,No,30,Adaboost,0.5926,0.6923,0.8571,0.8780,0.7879,0.8824,0.7742,0.8889,0.9767,0.8649,0.8195,0.1054
ResNet101+DenseNet169,ReliefF,No,30,Gaussian,0.8125,0.7586,0.8571,0.8500,0.8824,0.8571,0.8571,0.9444,0.9048,0.8889,0.8613,0.0481
ResNet101+DenseNet121,ReliefF,No,30,PCC,0.7857,0.7407,0.8571,0.8947,0.8235,0.8571,0.9091,0.9474,0.8696,0.8108,0.8496,0.0581
ResNet101+DenseNet121,ReliefF,No,30,J48,0.6667,0.7407,0.8485,0.8293,0.8000,0.8000,0.7647,0.8000,0.8936,0.7429,0.7886,0.0604
ResNet101+DenseNet121,ReliefF,No,30,RBF,0.8276,0.7333,0.8571,0.9268,0.8824,0.9143,0.9444,0.8889,0.9091,0.8649,0.8749,0.0576
ResNet101+DenseNet121,ReliefF,No,30,LinearSVM,0.7500,0.7333,0.8571,0.9048,0.8000,0.9143,0.9143,0.9444,0.9302,0.8947,0.8643,0.0726
ResNet101+DenseNet121,ReliefF,No,30,MLP,0.7407,0.7333,0.8571,0.8780,0.7778,0.8421,0.8485,0.8108,0.9545,0.9189,0.8362,0.0685
ResNet101+DenseNet121,ReliefF,No,30,Logistic,0.7273,0.7586,0.8824,0.9048,0.8333,0.8889,0.9143,0.9189,0.9545,0.8947,0.8678,0.0692
ResNet101+DenseNet121,ReliefF,No,30,RandomForest,0.7143,0.7586,0.8824,0.9268,0.8824,0.9143,0.8485,0.9189,0.8889,0.8649,0.8600,0.0666
ResNet101+DenseNet121,ReliefF,No,30,Adaboost,0.6154,0.7407,0.8333,0.8293,0.7097,0.8889,0.8235,0.8947,0.9545,0.8333,0.8123,0.0941
ResNet101+DenseNet121,ReliefF,No,30,Gaussian,0.8000,0.7333,0.8571,0.9268,0.8824,0.8889,0.8889,0.9143,0.9048,0.8649,0.8661,0.0556
ResNet101+MobileNetV2,ReliefF,No,30,PCC,0.6897,0.7143,0.8125,0.9268,0.9143,0.8889,0.8125,0.8718,0.9130,0.9143,0.8458,0.0818
ResNet101+MobileNetV2,ReliefF,No,30,J48,0.6897,0.6429,0.8235,0.8571,0.8125,0.7273,0.7778,0.8333,0.8636,0.8649,0.7893,0.0741
ResNet101+MobileNetV2,ReliefF,No,30,RBF,0.7857,0.7586,0.8824,0.8837,0.8824,0.8649,0.9143,0.8889,0.8889,0.8889,0.8639,0.0476
ResNet101+MobileNetV2,ReliefF,No,30,LinearSVM,0.7586,0.7586,0.8571,0.9091,0.8889,0.8649,0.9444,0.9189,0.9130,0.9474,0.8761,0.0650
ResNet101+MobileNetV2,ReliefF,No,30,MLP,0.7586,0.8276,0.8000,0.8889,0.8000,0.8333,0.9143,0.9189,0.9333,0.8947,0.8570,0.0574
ResNet101+MobileNetV2,ReliefF,No,30,Logistic,0.7097,0.7333,0.8571,0.8636,0.8649,0.8889,0.9444,0.9412,0.8889,0.9231,0.8615,0.0762
ResNet101+MobileNetV2,ReliefF,No,30,RandomForest,0.7857,0.6897,0.8235,0.8837,0.9143,0.8947,0.9412,0.8889,0.9333,0.8889,0.8644,0.0735
ResNet101+MobileNetV2,ReliefF,No,30,Adaboost,0.7586,0.7333,0.8125,0.8571,0.7500,0.7879,0.7742,0.9714,0.9524,0.8421,0.8240,0.0784
ResNet101+MobileNetV2,ReliefF,No,30,Gaussian,0.8276,0.7857,0.8571,0.8571,0.8824,0.8108,0.9189,0.8571,0.8837,0.8947,0.8575,0.0383
EfficientNetB0+MobileNet,ReliefF,No,30,PCC,0.6897,0.8148,0.8000,0.8205,0.7333,0.8125,0.8125,0.8649,0.8718,0.9143,0.8134,0.0618
EfficientNetB0+MobileNet,ReliefF,No,30,J48,0.7429,0.6923,0.7619,0.8571,0.8824,0.7568,0.7027,0.8205,0.8780,0.8205,0.7915,0.0663
EfficientNetB0+MobileNet,ReliefF,No,30,RBF,0.8485,0.8800,0.8333,0.8780,0.8125,0.8000,0.8947,0.8947,0.9268,0.8889,0.8658,0.0385
EfficientNetB0+MobileNet,ReliefF,No,30,LinearSVM,0.8235,0.8462,0.8333,0.8780,0.8485,0.8000,0.9189,0.8947,0.9302,0.9189,0.8692,0.0430
EfficientNetB0+MobileNet,ReliefF,No,30,MLP,0.8485,0.9231,0.8108,0.8500,0.8387,0.7568,0.9189,0.9000,0.9302,0.9189,0.8696,0.0550
EfficientNetB0+MobileNet,ReliefF,No,30,Logistic,0.7879,0.8148,0.8108,0.8780,0.8125,0.8333,0.8333,0.9189,0.9545,0.8889,0.8533,0.0514
EfficientNetB0+MobileNet,ReliefF,No,30,RandomForest,0.7742,0.7857,0.8108,0.8780,0.8750,0.7273,0.8421,0.8947,0.9524,0.9189,0.8459,0.0671
EfficientNetB0+MobileNet,ReliefF,No,30,Adaboost,0.8276,0.8889,0.8333,0.8718,0.7879,0.8235,0.8333,0.8500,0.8636,0.8108,0.8391,0.0285
EfficientNetB0+MobileNet,ReliefF,No,30,Gaussian,0.8235,0.8800,0.8333,0.8780,0.7742,0.8000,0.9189,0.9189,0.9545,0.8649,0.8646,0.0542
MobileNet+ResNet50,ReliefF,No,30,PCC,0.8000,0.7857,0.7500,0.8421,0.7879,0.8387,0.8750,0.9714,0.8500,0.8824,0.8383,0.0598
MobileNet+ResNet50,ReliefF,No,30,J48,0.6667,0.7586,0.7429,0.8571,0.8333,0.7879,0.7222,0.8333,0.8571,0.7317,0.7791,0.0616
MobileNet+ResNet50,ReliefF,No,30,RBF,0.8387,0.8889,0.9375,0.8837,0.8235,0.8824,0.8485,0.9444,0.9302,0.9474,0.8925,0.0435
MobileNet+ResNet50,ReliefF,No,30,LinearSVM,0.8000,0.8889,0.9091,0.9524,0.8000,0.9143,0.8824,0.9714,0.9302,0.9000,0.8949,0.0541
MobileNet+ResNet50,ReliefF,No,30,MLP,0.8125,0.8462,0.8824,0.9268,0.8235,0.9143,0.8571,0.9714,0.9268,0.9231,0.8884,0.0495
MobileNet+ResNet50,ReliefF,No,30,Logistic,0.7778,0.8889,0.9091,0.9000,0.8000,0.8824,0.8387,0.9444,0.9000,0.9000,0.8741,0.0495
MobileNet+ResNet50,ReliefF,No,30,RandomForest,0.8276,0.8462,0.8571,0.8780,0.8235,0.8485,0.8667,0.9444,0.9767,0.9231,0.8792,0.0491
MobileNet+ResNet50,ReliefF,No,30,Adaboost,0.7143,0.8000,0.8235,0.8372,0.8485,0.8125,0.8125,0.8889,0.8205,0.8649,0.8223,0.0442
MobileNet+ResNet50,ReliefF,No,30,Gaussian,0.8125,0.8889,0.9091,0.9000,0.8235,0.8485,0.8750,0.9714,0.9091,0.8889,0.8827,0.0439
MobileNet+ResNet101,ReliefF,No,20,PCC,0.7857,0.7407,0.8125,0.9000,0.8000,0.8750,0.9091,0.8947,0.8837,0.8649,0.8466,0.0546
MobileNet+ResNet101,ReliefF,No,20,J48,0.7059,0.6207,0.7568,0.7805,0.6207,0.8571,0.8333,0.8000,0.8889,0.8421,0.7706,0.0899
MobileNet+ResNet101,ReliefF,No,20,RBF,0.7333,0.7857,0.8000,0.9048,0.8485,0.9412,0.9444,0.9474,0.8936,0.8333,0.8632,0.0710
MobileNet+ResNet101,ReliefF,No,20,LinearSVM,0.8387,0.7857,0.7568,0.8636,0.8235,0.8824,0.9444,0.8947,0.9333,0.8500,0.8573,0.0568
MobileNet+ResNet101,ReliefF,No,20,MLP,0.8276,0.7857,0.7647,0.9048,0.7647,0.8485,0.8571,0.8571,0.8889,0.8718,0.8371,0.0475
MobileNet+ResNet101,ReliefF,No,20,Logistic,0.8485,0.7586,0.7895,0.9048,0.7879,0.9091,0.9444,0.8947,0.8889,0.8500,0.8576,0.0585
MobileNet+ResNet101,ReliefF,No,20,RandomForest,0.8000,0.7586,0.8333,0.9048,0.8125,0.8235,0.9412,0.8571,0.9333,0.8947,0.8559,0.0576
MobileNet+ResNet101,ReliefF,No,20,Adaboost,0.7742,0.7857,0.8824,0.8837,0.7273,0.9091,0.7879,0.8421,0.9545,0.8649,0.8412,0.0670
MobileNet+ResNet101,ReliefF,No,20,Gaussian,0.8235,0.7857,0.8333,0.8444,0.8125,0.8235,0.9189,0.9231,0.8696,0.8649,0.8499,0.0424
ResNet101+DenseNet169,ReliefF,No,20,PCC,0.7407,0.7857,0.7879,0.8947,0.8824,0.8889,0.8387,0.9231,0.8372,0.8333,0.8413,0.0544
ResNet101+DenseNet169,ReliefF,No,20,J48,0.5926,0.7407,0.7429,0.8095,0.8000,0.7778,0.7647,0.8500,0.8444,0.8421,0.7765,0.0723
ResNet101+DenseNet169,ReliefF,No,20,RBF,0.7500,0.7333,0.8824,0.9268,0.8571,0.8649,0.9143,0.9474,0.9091,0.8889,0.8674,0.0681
ResNet101+DenseNet169,ReliefF,No,20,LinearSVM,0.7500,0.7586,0.8571,0.9048,0.8333,0.8649,0.9143,0.9231,0.9091,0.8947,0.8610,0.0597
ResNet101+DenseNet169,ReliefF,No,20,MLP,0.8276,0.8571,0.8235,0.9048,0.8333,0.8421,0.9143,0.8333,0.9302,0.8205,0.8587,0.0394
ResNet101+DenseNet169,ReliefF,No,20,Logistic,0.7879,0.7586,0.8333,0.8444,0.8333,0.8649,0.9143,0.8780,0.9302,0.8947,0.8540,0.0512
ResNet101+DenseNet169,ReliefF,No,20,RandomForest,0.7407,0.7586,0.8571,0.9268,0.8485,0.9189,0.8750,0.9189,0.9091,0.9189,0.8673,0.0645
ResNet101+DenseNet169,ReliefF,No,20,Adaboost,0.7333,0.7407,0.8571,0.9268,0.6875,0.8571,0.8750,0.9231,0.9333,0.8649,0.8399,0.0837
ResNet101+DenseNet169,ReliefF,No,20,Gaussian,0.7500,0.7586,0.8824,0.8571,0.8571,0.8421,0.9189,0.9474,0.9048,0.8947,0.8613,0.0612
ResNet101+DenseNet121,ReliefF,No,20,PCC,0.7333,0.7143,0.8235,0.8718,0.8485,0.9444,0.8387,0.9189,0.8444,0.8000,0.8338,0.0685
ResNet101+DenseNet121,ReliefF,No,20,J48,0.5625,0.6207,0.7778,0.8293,0.7879,0.7429,0.5185,0.8421,0.9302,0.7619,0.7374,0.1239
ResNet101+DenseNet121,ReliefF,No,20,RBF,0.7742,0.6875,0.8571,0.9268,0.8824,0.9189,0.9143,0.9474,0.8889,0.8649,0.8662,0.0752
ResNet101+DenseNet121,ReliefF,No,20,LinearSVM,0.8125,0.6875,0.8333,0.8837,0.8571,0.9444,0.9143,0.9000,0.8889,0.9000,0.8622,0.0688
ResNet101+DenseNet121,ReliefF,No,20,MLP,0.6897,0.7097,0.8000,0.8500,0.8333,0.9143,0.8824,0.8235,0.9091,0.9000,0.8312,0.0752
ResNet101+DenseNet121,ReliefF,No,20,Logistic,0.8387,0.7097,0.8333,0.8837,0.8571,0.9143,0.9143,0.9000,0.8889,0.9231,0.8663,0.0602
ResNet101+DenseNet121,ReliefF,No,20,RandomForest,0.7586,0.7097,0.8000,0.9000,0.8125,0.8889,0.8824,0.8947,0.9091,0.8649,0.8421,0.0649
ResNet101+DenseNet121,ReliefF,No,20,Adaboost,0.8667,0.6667,0.8000,0.8095,0.7500,0.8333,0.8485,0.9189,0.9091,0.8649,0.8268,0.0717
ResNet101+DenseNet121,ReliefF,No,20,Gaussian,0.8387,0.7097,0.8571,0.8444,0.8824,0.8571,0.9444,0.9730,0.8837,0.8947,0.8685,0.0669
ResNet101+MobileNetV2,ReliefF,No,20,PCC,0.7143,0.7857,0.7879,0.8421,0.8485,0.8000,0.8387,0.8718,0.8837,0.8235,0.8196,0.0471
ResNet101+MobileNetV2,ReliefF,No,20,J48,0.8148,0.6667,0.8108,0.8095,0.7742,0.7273,0.7879,0.8571,0.8372,0.8571,0.7943,0.0565
ResNet101+MobileNetV2,ReliefF,No,20,RBF,0.8125,0.7097,0.8000,0.8837,0.8824,0.8649,0.9143,0.8947,0.8444,0.8571,0.8464,0.0566
ResNet101+MobileNetV2,ReliefF,No,20,LinearSVM,0.7742,0.7097,0.7895,0.8444,0.8571,0.8889,0.9143,0.8947,0.8696,0.9444,0.8487,0.0679
ResNet101+MobileNetV2,ReliefF,No,20,MLP,0.7879,0.7273,0.7222,0.9302,0.8333,0.6875,0.9143,0.8333,0.9130,0.9189,0.8268,0.0872
ResNet101+MobileNetV2,ReliefF,No,20,Logistic,0.8000,0.7097,0.7895,0.8636,0.8571,0.8108,0.9143,0.8649,0.8889,0.8947,0.8394,0.0586
ResNet101+MobileNetV2,ReliefF,No,20,RandomForest,0.8000,0.7333,0.8235,0.8837,0.8485,0.8000,0.9143,0.8205,0.8889,0.9143,0.8427,0.0553
ResNet101+MobileNetV2,ReliefF,No,20,Adaboost,0.7333,0.6250,0.8000,0.8780,0.7742,0.7742,0.8485,0.8205,0.9302,0.9189,0.8103,0.0868
ResNet101+MobileNetV2,ReliefF,No,20,Gaussian,0.7647,0.7097,0.8108,0.8261,0.8824,0.8333,0.9444,0.8421,0.8636,0.8571,0.8334,0.0607
EfficientNetB0+MobileNet,ReliefF,No,20,PCC,0.6667,0.8333,0.8108,0.7895,0.6429,0.7879,0.8750,0.8421,0.9048,0.7879,0.7941,0.0788
EfficientNetB0+MobileNet,ReliefF,No,20,J48,0.7778,0.6667,0.8000,0.7368,0.8235,0.7027,0.7500,0.8108,0.8095,0.8571,0.7735,0.0559
