FeatureExtraction,DimReduction,Normalization,NumberComponents,Classifier,KFold01_ROCScore,KFold02_ROCScore,KFold03_ROCScore,KFold04_ROCScore,KFold05_ROCScore,KFold06_ROCScore,KFold07_ROCScore,KFold08_ROCScore,KFold09_ROCScore,KFold10_ROCScore,ROCScore_Mean,ROCScore_SD
EfficientNetB0+MobileNet,PCA,No,30,Adaboost,0.7750,0.9130,0.8824,0.8179,0.8529,0.7743,0.8235,0.8507,0.9129,0.9404,0.8543,0.0548
EfficientNetB0+MobileNet,PCA,No,30,Gaussian,0.7000,0.8080,0.7941,0.7571,0.7353,0.9410,0.7647,0.8507,0.9545,0.8333,0.8139,0.0793
EfficientNetB0+MobileNet,UMAP,No,30,PCC,0.8083,0.9565,0.7941,0.7714,0.7941,0.7847,0.6765,0.7604,0.7424,0.8404,0.7929,0.0685
EfficientNetB0+MobileNet,UMAP,No,30,J48,0.8917,0.7844,0.7647,0.7714,0.7647,0.7674,0.6765,0.8819,0.6970,0.8018,0.7801,0.0646
EfficientNetB0+MobileNet,UMAP,No,30,RBF,0.7167,0.6322,0.7059,0.7786,0.7059,0.7569,0.6176,0.7951,0.6705,0.8404,0.7220,0.0678
EfficientNetB0+MobileNet,UMAP,No,30,LinearSVM,0.6667,0.7192,0.6765,0.7214,0.7353,0.6632,0.6765,0.8472,0.6780,0.8070,0.7191,0.0597
EfficientNetB0+MobileNet,UMAP,No,30,MLP,0.7417,0.7844,0.7059,0.6857,0.8235,0.7604,0.6765,0.8542,0.7386,0.6667,0.7438,0.0598
EfficientNetB0+MobileNet,UMAP,No,30,Logistic,0.7500,0.8062,0.7647,0.7571,0.7647,0.7569,0.7353,0.8194,0.7424,0.8737,0.7771,0.0409
EfficientNetB0+MobileNet,UMAP,No,30,RandomForest,0.8833,0.8496,0.8529,0.8429,0.7647,0.8194,0.7353,0.8472,0.7879,0.9140,0.8297,0.0514
EfficientNetB0+MobileNet,UMAP,No,30,Adaboost,0.8000,0.8080,0.7941,0.8429,0.7941,0.7674,0.7941,0.9097,0.7197,0.8877,0.8118,0.0528
EfficientNetB0+MobileNet,UMAP,No,30,Gaussian,0.8250,0.8514,0.8235,0.8179,0.7647,0.8542,0.5882,0.7396,0.7159,0.8544,0.7835,0.0801
MobileNet+ResNet50,PCA,No,30,PCC,0.8083,0.8696,0.8235,0.7714,0.8529,0.9097,0.7647,0.8785,0.8939,0.8667,0.8439,0.0474
MobileNet+ResNet50,PCA,No,30,J48,0.8833,0.7645,0.7647,0.7107,0.8824,0.7674,0.7647,0.9097,0.8447,0.8614,0.8153,0.0648
MobileNet+ResNet50,PCA,No,30,RBF,0.9333,0.9783,0.9118,0.8071,0.9412,0.9410,0.9118,0.9375,0.9129,0.9333,0.9208,0.0423
MobileNet+ResNet50,PCA,No,30,LinearSVM,0.8250,0.9130,0.9412,0.8929,0.8824,0.8021,0.9412,0.9722,0.9129,0.9070,0.8990,0.0496
MobileNet+ResNet50,PCA,No,30,MLP,0.8333,0.9149,0.9412,0.8679,0.9412,0.8576,0.8529,0.9410,0.8258,0.9667,0.8942,0.0494
MobileNet+ResNet50,PCA,No,30,Logistic,0.8000,0.9348,0.9412,0.8929,0.8824,0.8021,0.9118,0.9410,0.9129,0.9140,0.8933,0.0496
MobileNet+ResNet50,PCA,No,30,RandomForest,0.9083,0.9565,0.8824,0.8071,0.9118,0.9097,0.9118,0.9410,0.9545,1.0000,0.9183,0.0489
MobileNet+ResNet50,PCA,No,30,Adaboost,0.7917,0.9565,0.8824,0.8071,0.8824,0.8854,0.8235,0.8194,0.9545,0.9140,0.8717,0.0565
MobileNet+ResNet50,PCA,No,30,Gaussian,0.8917,0.7862,0.7353,0.7607,0.7353,0.8819,0.7647,0.8785,0.9091,0.8070,0.8150,0.0650
MobileNet+ResNet50,UMAP,No,30,PCC,0.7583,0.8696,0.7941,0.8071,0.7647,0.7604,0.7647,0.6701,0.7992,0.8018,0.7790,0.0481
MobileNet+ResNet50,UMAP,No,30,J48,0.7417,0.7862,0.8824,0.7214,0.7941,0.6771,0.7647,0.7674,0.6553,0.8684,0.7659,0.0693
MobileNet+ResNet50,UMAP,No,30,RBF,0.7583,0.7609,0.7353,0.7464,0.8529,0.8194,0.6471,0.7569,0.7576,0.8807,0.7716,0.0624
MobileNet+ResNet50,UMAP,No,30,LinearSVM,0.7333,0.7609,0.7647,0.7964,0.7647,0.7847,0.7059,0.7569,0.7424,0.8737,0.7684,0.0426
MobileNet+ResNet50,UMAP,No,30,MLP,0.8083,0.8913,0.7647,0.7107,0.8235,0.8160,0.7059,0.6736,0.7614,0.8737,0.7829,0.0688
MobileNet+ResNet50,UMAP,No,30,Logistic,0.7583,0.8478,0.7647,0.7357,0.7647,0.8785,0.7059,0.7917,0.8220,0.8737,0.7943,0.0560
MobileNet+ResNet50,UMAP,No,30,RandomForest,0.7833,0.8279,0.8529,0.7964,0.7647,0.8542,0.7059,0.8507,0.8485,0.8877,0.8172,0.0515
MobileNet+ResNet50,UMAP,No,30,Adaboost,0.7833,0.8279,0.7941,0.7821,0.7647,0.8264,0.5882,0.7639,0.7614,0.7947,0.7687,0.0642
MobileNet+ResNet50,UMAP,No,30,Gaussian,0.7833,0.7645,0.7353,0.7964,0.8235,0.7917,0.6765,0.7014,0.8030,0.8281,0.7704,0.0483
MobileNet+ResNet101,PCA,No,20,PCC,0.8667,0.9130,0.7647,0.7714,0.8824,0.9097,0.8235,0.8750,0.8485,0.8474,0.8502,0.0486
MobileNet+ResNet101,PCA,No,20,J48,0.8500,0.8098,0.8529,0.7714,0.8824,0.9132,0.8529,0.9097,0.8485,0.9140,0.8605,0.0441
MobileNet+ResNet101,PCA,No,20,RBF,0.8083,0.9565,0.9118,0.7964,0.9412,0.9097,0.9706,0.9375,0.9356,0.9737,0.9141,0.0594
MobileNet+ResNet101,PCA,No,20,LinearSVM,0.7083,0.8478,0.9118,0.8321,0.9412,0.9097,0.9118,0.8854,0.9129,0.9140,0.8775,0.0645
MobileNet+ResNet101,PCA,No,20,MLP,0.8167,0.6812,0.8824,0.7464,0.9118,0.8264,0.9412,0.8507,0.8674,0.6632,0.8187,0.0892
MobileNet+ResNet101,PCA,No,20,Logistic,0.6750,0.9348,0.9118,0.7714,0.9412,0.9097,0.9118,0.9132,0.9356,0.8877,0.8792,0.0823
MobileNet+ResNet101,PCA,No,20,RandomForest,0.8917,0.9565,0.8824,0.7964,0.9118,0.8819,0.9118,0.8785,0.8712,0.9667,0.8949,0.0451
MobileNet+ResNet101,PCA,No,20,Adaboost,0.7250,0.8931,0.7647,0.8179,0.8529,0.9167,0.8824,0.8854,0.8674,0.9070,0.8512,0.0601
MobileNet+ResNet101,PCA,No,20,Gaussian,0.7500,0.9130,0.7941,0.7714,0.7941,0.9688,0.8529,0.8507,0.9129,0.8737,0.8482,0.0671
MobileNet+ResNet101,UMAP,No,20,PCC,0.8333,0.8696,0.7647,0.7107,0.8235,0.8194,0.7059,0.7292,0.7841,0.8737,0.7914,0.0591
MobileNet+ResNet101,UMAP,No,20,J48,0.7083,0.8080,0.7353,0.6750,0.8235,0.7083,0.7353,0.7049,0.7348,0.7421,0.7376,0.0437
MobileNet+ResNet101,UMAP,No,20,RBF,0.5333,0.5000,0.5588,0.6786,0.6765,0.5035,0.6471,0.7188,0.6212,0.6070,0.6045,0.0735
MobileNet+ResNet101,UMAP,No,20,LinearSVM,0.7583,0.7826,0.7647,0.7607,0.7941,0.7847,0.6765,0.6979,0.7197,0.8404,0.7580,0.0460
MobileNet+ResNet101,UMAP,No,20,MLP,0.7833,0.8261,0.7647,0.7964,0.8235,0.8507,0.7353,0.7049,0.8030,0.7877,0.7876,0.0415
MobileNet+ResNet101,UMAP,No,20,Logistic,0.8083,0.8478,0.7647,0.7607,0.8235,0.9410,0.7353,0.7604,0.8030,0.8140,0.8059,0.0558
MobileNet+ResNet101,UMAP,No,20,RandomForest,0.7417,0.9130,0.7941,0.7714,0.8529,0.8576,0.7353,0.7569,0.7424,0.8807,0.8046,0.0623
MobileNet+ResNet101,UMAP,No,20,Adaboost,0.8000,0.8496,0.8235,0.6714,0.7941,0.7882,0.7059,0.7326,0.8220,0.7754,0.7763,0.0535
MobileNet+ResNet101,UMAP,No,20,Gaussian,0.7917,0.9348,0.7353,0.7714,0.6765,0.8264,0.6765,0.6458,0.7576,0.7947,0.7611,0.0806
ResNet101+DenseNet169,PCA,No,20,PCC,0.8333,0.8913,0.8235,0.7357,0.8824,0.9097,0.8235,0.8472,0.8485,0.8737,0.8469,0.0464
ResNet101+DenseNet169,PCA,No,20,J48,0.6583,0.8496,0.6176,0.7214,0.8235,0.7361,0.8235,0.7951,0.7576,0.7684,0.7551,0.0706
ResNet101+DenseNet169,PCA,No,20,RBF,0.8083,0.9565,0.9118,0.8321,0.9412,0.9410,0.9706,0.9375,0.9356,0.8404,0.9075,0.0551
ResNet101+DenseNet169,PCA,No,20,LinearSVM,0.7083,0.8279,0.9118,0.8321,0.9118,0.9097,0.9412,0.9132,0.9356,0.8544,0.8746,0.0676
ResNet101+DenseNet169,PCA,No,20,MLP,0.8250,0.7880,0.7941,0.7607,0.8235,0.8507,0.8824,0.8542,0.7841,0.8877,0.8250,0.0411
ResNet101+DenseNet169,PCA,No,20,Logistic,0.6417,0.8279,0.9118,0.8321,0.9118,0.9097,0.9412,0.9132,0.9129,0.8211,0.8623,0.0843
ResNet101+DenseNet169,PCA,No,20,RandomForest,0.8333,0.8931,0.8824,0.7964,0.8824,0.8785,0.8824,0.9375,0.8485,0.9333,0.8768,0.0405
ResNet101+DenseNet169,PCA,No,20,Adaboost,0.6833,0.8732,0.7941,0.7964,0.7647,0.7743,0.9118,0.8854,0.7879,0.8807,0.8152,0.0671
ResNet101+DenseNet169,PCA,No,20,Gaussian,0.7833,0.8696,0.6765,0.7464,0.8235,0.8785,0.8529,0.8785,0.8939,0.7807,0.8184,0.0669
ResNet101+DenseNet169,UMAP,No,20,PCC,0.7833,0.8261,0.7647,0.7000,0.7647,0.8819,0.7647,0.7292,0.7235,0.7807,0.7719,0.0497
ResNet101+DenseNet169,UMAP,No,20,J48,0.7000,0.7627,0.7941,0.8571,0.7059,0.8576,0.6471,0.7431,0.7841,0.7228,0.7574,0.0645
ResNet101+DenseNet169,UMAP,No,20,RBF,0.5333,0.5435,0.6471,0.7250,0.7059,0.5972,0.7353,0.6910,0.7841,0.7070,0.6669,0.0799
ResNet101+DenseNet169,UMAP,No,20,LinearSVM,0.7583,0.7826,0.7353,0.7607,0.7941,0.8194,0.6765,0.7292,0.8068,0.7474,0.7610,0.0401
ResNet101+DenseNet169,UMAP,No,20,MLP,0.7583,0.8478,0.7941,0.7714,0.7647,0.9132,0.7353,0.7639,0.7614,0.8211,0.7931,0.0509
ResNet101+DenseNet169,UMAP,No,20,Logistic,0.7583,0.8478,0.7941,0.7714,0.7647,0.9132,0.7941,0.7639,0.7841,0.7807,0.7972,0.0456
ResNet101+DenseNet169,UMAP,No,20,RandomForest,0.7583,0.8478,0.8235,0.7964,0.8235,0.9132,0.7941,0.8507,0.6970,0.8211,0.8126,0.0548
ResNet101+DenseNet169,UMAP,No,20,Adaboost,0.7167,0.7663,0.7941,0.7929,0.8235,0.8542,0.7647,0.7396,0.6515,0.7947,0.7698,0.0543
ResNet101+DenseNet169,UMAP,No,20,Gaussian,0.8083,0.8279,0.7353,0.8071,0.7647,0.8542,0.7059,0.7292,0.8030,0.7614,0.7797,0.0453
ResNet101+DenseNet121,PCA,No,20,PCC,0.8333,0.8696,0.7941,0.7714,0.8529,0.8819,0.8529,0.8750,0.8485,0.9333,0.8513,0.0431
ResNet101+DenseNet121,PCA,No,20,J48,0.7667,0.7681,0.6765,0.8429,0.8529,0.8229,0.8529,0.7292,0.7841,0.8281,0.7924,0.0555
ResNet101+DenseNet121,PCA,No,20,RBF,0.7750,0.9149,0.9118,0.8321,0.9412,0.9132,0.9706,0.9097,0.9129,0.9404,0.9022,0.0541
ResNet101+DenseNet121,PCA,No,20,LinearSVM,0.6750,0.8931,0.9118,0.8321,0.9118,0.8854,0.9412,0.8542,0.9129,0.8877,0.8705,0.0715
ResNet101+DenseNet121,PCA,No,20,MLP,0.8250,0.8297,0.7941,0.7464,0.9118,0.6806,0.9706,0.8507,0.7614,0.8018,0.8172,0.0783
ResNet101+DenseNet121,PCA,No,20,Logistic,0.6500,0.8714,0.9118,0.7964,0.9118,0.9097,0.9412,0.8819,0.9129,0.8877,0.8675,0.0814
ResNet101+DenseNet121,PCA,No,20,RandomForest,0.8667,0.8714,0.9412,0.8321,0.9118,0.9688,0.8235,0.8785,0.8902,0.9667,0.8951,0.0487
ResNet101+DenseNet121,PCA,No,20,Adaboost,0.8000,0.8931,0.9118,0.7464,0.8824,0.8819,0.8824,0.9132,0.8712,0.9140,0.8696,0.0517
ResNet101+DenseNet121,PCA,No,20,Gaussian,0.7833,0.8714,0.7059,0.7107,0.8824,0.9097,0.7941,0.8472,0.8485,0.8140,0.8167,0.0656
ResNet101+DenseNet121,UMAP,No,20,PCC,0.7583,0.8261,0.7941,0.7000,0.7941,0.7917,0.7059,0.7326,0.7841,0.8140,0.7701,0.0418
ResNet101+DenseNet121,UMAP,No,20,J48,0.7000,0.6395,0.6765,0.7429,0.7059,0.8229,0.7353,0.6528,0.8068,0.7088,0.7191,0.0570
ResNet101+DenseNet121,UMAP,No,20,RBF,0.7333,0.7391,0.6765,0.7607,0.7353,0.7604,0.6176,0.7257,0.7652,0.7737,0.7288,0.0454
ResNet101+DenseNet121,UMAP,No,20,LinearSVM,0.7833,0.8043,0.7353,0.7607,0.7647,0.7882,0.7353,0.7569,0.7652,0.7474,0.7641,0.0214
ResNet101+DenseNet121,UMAP,No,20,MLP,0.7833,0.7826,0.7647,0.7714,0.7941,0.8194,0.4412,0.7292,0.8068,0.8140,0.7507,0.1062
ResNet101+DenseNet121,UMAP,No,20,Logistic,0.7833,0.8696,0.7941,0.7964,0.7941,0.9410,0.7941,0.7292,0.8068,0.8140,0.8123,0.0537
ResNet101+DenseNet121,UMAP,No,20,RandomForest,0.7750,0.8496,0.8529,0.7714,0.8529,0.9132,0.7353,0.7639,0.8902,0.8351,0.8240,0.0561
ResNet101+DenseNet121,UMAP,No,20,Adaboost,0.7167,0.8297,0.8824,0.6607,0.8235,0.7431,0.7647,0.7083,0.8447,0.8018,0.7776,0.0666
ResNet101+DenseNet121,UMAP,No,20,Gaussian,0.7750,0.8496,0.7647,0.8071,0.7647,0.7951,0.6471,0.7014,0.7159,0.8877,0.7708,0.0671
ResNet101+MobileNetV2,PCA,No,20,PCC,0.9000,0.9130,0.8824,0.7714,0.8529,0.9375,0.8529,0.9062,0.9129,0.9333,0.8863,0.0472
ResNet101+MobileNetV2,PCA,No,20,J48,0.7750,0.8714,0.7353,0.8679,0.8529,0.9132,0.8235,0.8854,0.8258,0.8614,0.8412,0.0505
ResNet101+MobileNetV2,PCA,No,20,RBF,0.7750,0.8931,0.8824,0.8321,0.9412,0.9097,0.9706,0.9375,0.9356,0.9070,0.8984,0.0548
ResNet101+MobileNetV2,PCA,No,20,LinearSVM,0.6417,0.8279,0.9118,0.7964,0.9412,0.9097,0.9412,0.9688,0.9129,0.8281,0.8680,0.0928
ResNet101+MobileNetV2,PCA,No,20,MLP,0.7667,0.9348,0.7647,0.7821,0.9706,0.7674,0.9118,0.8507,0.8447,0.8614,0.8455,0.0715
ResNet101+MobileNetV2,PCA,No,20,Logistic,0.6750,0.8696,0.8824,0.8321,0.9412,0.9097,0.9412,0.9410,0.9129,0.8544,0.8759,0.0762
ResNet101+MobileNetV2,PCA,No,20,RandomForest,0.8000,0.9130,0.8824,0.8321,0.9118,0.9167,0.8824,0.9097,0.8485,0.9070,0.8804,0.0384
ResNet101+MobileNetV2,PCA,No,20,Adaboost,0.7750,0.9130,0.9118,0.8786,0.9706,0.8854,0.9118,0.9375,0.8485,0.9474,0.8980,0.0529
ResNet101+MobileNetV2,PCA,No,20,Gaussian,0.8333,0.9130,0.7941,0.7464,0.7941,0.8785,0.8529,0.9375,0.7879,0.8070,0.8345,0.0574
ResNet101+MobileNetV2,UMAP,No,20,PCC,0.7833,0.8696,0.7353,0.7250,0.7941,0.8229,0.7353,0.7326,0.7462,0.8474,0.7792,0.0500
ResNet101+MobileNetV2,UMAP,No,20,J48,0.7333,0.6793,0.7059,0.7429,0.8529,0.7049,0.7647,0.5521,0.8409,0.7351,0.7312,0.0802
ResNet101+MobileNetV2,UMAP,No,20,RBF,0.5667,0.5435,0.5882,0.7143,0.6765,0.5347,0.7059,0.6910,0.7121,0.6070,0.6340,0.0694
ResNet101+MobileNetV2,UMAP,No,20,LinearSVM,0.6917,0.8043,0.7059,0.7357,0.8235,0.7569,0.6471,0.7847,0.7841,0.8070,0.7541,0.0548
ResNet101+MobileNetV2,UMAP,No,20,MLP,0.6917,0.5000,0.7059,0.7107,0.8235,0.3611,0.7059,0.7882,0.7614,0.7877,0.6836,0.1367
ResNet101+MobileNetV2,UMAP,No,20,Logistic,0.7583,0.8478,0.7353,0.7107,0.7941,0.8542,0.7059,0.7292,0.7841,0.8404,0.7760,0.0540
ResNet101+MobileNetV2,UMAP,No,20,RandomForest,0.8000,0.8478,0.7941,0.7964,0.7647,0.7674,0.7941,0.6146,0.7424,0.8737,0.7795,0.0660
ResNet101+MobileNetV2,UMAP,No,20,Adaboost,0.7750,0.7446,0.7353,0.6750,0.8529,0.7431,0.8235,0.6389,0.6970,0.8614,0.7547,0.0706
ResNet101+MobileNetV2,UMAP,No,20,Gaussian,0.7500,0.8714,0.7353,0.7714,0.7647,0.7951,0.6765,0.7014,0.7803,0.8544,0.7700,0.0576
EfficientNetB0+MobileNet,PCA,No,20,PCC,0.7917,0.9130,0.7941,0.8679,0.8529,0.8264,0.8529,0.8750,0.8939,0.9667,0.8635,0.0507
EfficientNetB0+MobileNet,PCA,No,20,J48,0.7750,0.8062,0.8235,0.8786,0.8235,0.8264,0.6765,0.8229,0.8674,0.7281,0.8028,0.0584
EfficientNetB0+MobileNet,PCA,No,20,RBF,0.9083,0.9565,0.9412,0.8429,0.9412,1.0000,0.9118,0.9375,0.9129,0.9737,0.9326,0.0405
EfficientNetB0+MobileNet,PCA,No,20,LinearSVM,0.7333,0.8931,0.9118,0.8786,0.9706,0.9722,0.8824,0.8472,0.9129,0.9737,0.8976,0.0687
EfficientNetB0+MobileNet,PCA,No,20,MLP,0.8667,0.9348,0.9118,0.8786,0.9412,0.8889,0.8529,0.8472,0.9318,0.8544,0.8908,0.0346
EfficientNetB0+MobileNet,PCA,No,20,Logistic,0.7917,0.9348,0.9118,0.8786,0.9412,0.9688,0.8824,0.9097,0.8902,0.9737,0.9083,0.0502
EfficientNetB0+MobileNet,PCA,No,20,RandomForest,0.8833,0.8931,0.9412,0.8429,0.8824,0.8854,0.8824,1.0000,0.8902,0.9404,0.9041,0.0420
EfficientNetB0+MobileNet,PCA,No,20,Adaboost,0.8667,0.8714,0.9118,0.8179,0.8824,0.8056,0.8235,0.8542,0.8712,0.9140,0.8619,0.0353
EfficientNetB0+MobileNet,PCA,No,20,Gaussian,0.7583,0.9348,0.8529,0.7571,0.7941,0.9097,0.7353,0.9097,0.9545,0.8404,0.8447,0.0764
EfficientNetB0+MobileNet,UMAP,No,20,PCC,0.8333,0.9130,0.7647,0.8071,0.8235,0.7882,0.6765,0.7917,0.7424,0.8474,0.7988,0.0606
EfficientNetB0+MobileNet,UMAP,No,20,J48,0.8167,0.8080,0.7059,0.8071,0.7059,0.7882,0.7059,0.7951,0.6932,0.7684,0.7594,0.0480
EfficientNetB0+MobileNet,UMAP,No,20,RBF,0.6167,0.6105,0.6765,0.8036,0.7059,0.7604,0.5882,0.7674,0.6705,0.8404,0.7040,0.0821
EfficientNetB0+MobileNet,UMAP,No,20,LinearSVM,0.6667,0.6757,0.6765,0.7821,0.7941,0.6632,0.6765,0.8785,0.6591,0.8333,0.7306,0.0786
EfficientNetB0+MobileNet,UMAP,No,20,MLP,0.6667,0.7609,0.7059,0.7821,0.7941,0.7674,0.3824,0.8229,0.6553,0.9070,0.7245,0.1341
EfficientNetB0+MobileNet,UMAP,No,20,Logistic,0.7167,0.8279,0.6765,0.8179,0.7941,0.6701,0.7059,0.8472,0.6553,0.8404,0.7552,0.0733
EfficientNetB0+MobileNet,UMAP,No,20,RandomForest,0.8583,0.8696,0.8529,0.8679,0.7353,0.7882,0.7059,0.8507,0.8068,0.9140,0.8250,0.0618
EfficientNetB0+MobileNet,UMAP,No,20,Adaboost,0.8583,0.8478,0.8235,0.8321,0.7941,0.7674,0.7647,0.7361,0.6970,0.8018,0.7923,0.0487
EfficientNetB0+MobileNet,UMAP,No,20,Gaussian,0.8833,0.8098,0.7941,0.8786,0.7647,0.8542,0.6471,0.6806,0.7386,0.8544,0.7905,0.0780
MobileNet+ResNet50,PCA,No,20,PCC,0.7583,0.9130,0.7941,0.8071,0.8529,0.9375,0.8529,0.8785,0.8939,0.9000,0.8588,0.0543
MobileNet+ResNet50,PCA,No,20,J48,0.7417,0.8062,0.7941,0.7107,0.8529,0.7396,0.7941,0.9132,0.7803,0.8474,0.7980,0.0577
MobileNet+ResNet50,PCA,No,20,RBF,0.9333,0.9783,0.8529,0.8321,0.9118,0.9410,0.9118,0.9097,0.9129,0.9333,0.9117,0.0400
MobileNet+ResNet50,PCA,No,20,LinearSVM,0.9333,0.9130,0.8529,0.8429,0.9412,0.8576,0.8824,1.0000,0.9356,0.9070,0.9066,0.0463
MobileNet+ResNet50,PCA,No,20,MLP,0.8667,0.8931,0.8529,0.7714,0.8529,0.8576,0.8235,0.8507,0.8258,0.7877,0.8382,0.0349
MobileNet+ResNet50,PCA,No,20,Logistic,0.9083,0.9565,0.8529,0.8429,0.9412,0.8576,0.8529,1.0000,0.9356,0.9070,0.9055,0.0505
MobileNet+ResNet50,PCA,No,20,RandomForest,0.9083,0.9130,0.8824,0.8321,0.9412,0.8819,0.9118,0.9375,0.9545,0.9404,0.9103,0.0350
MobileNet+ResNet50,PCA,No,20,Adaboost,0.9000,0.8496,0.9118,0.8321,0.8824,0.9132,0.7647,0.9097,0.9545,0.8211,0.8739,0.0534
MobileNet+ResNet50,PCA,No,20,Gaussian,0.8500,0.8913,0.8235,0.8071,0.7647,0.8542,0.7941,0.9410,0.9318,0.9000,0.8558,0.0564
MobileNet+ResNet50,UMAP,No,20,PCC,0.7333,0.7844,0.7647,0.8429,0.7941,0.8160,0.7059,0.7292,0.8902,0.8807,0.7941,0.0602
MobileNet+ResNet50,UMAP,No,20,J48,0.7833,0.7228,0.8529,0.7714,0.7941,0.7917,0.7059,0.8160,0.7386,0.8088,0.7786,0.0428
MobileNet+ResNet50,UMAP,No,20,RBF,0.7583,0.7609,0.7647,0.7714,0.7941,0.7847,0.7059,0.7569,0.7424,0.8070,0.7646,0.0268
MobileNet+ResNet50,UMAP,No,20,LinearSVM,0.7583,0.7609,0.7647,0.7714,0.7647,0.7847,0.7059,0.7535,0.7652,0.8737,0.7703,0.0396
MobileNet+ResNet50,UMAP,No,20,MLP,0.7583,0.7627,0.7353,0.7464,0.7647,0.7847,0.7059,0.7292,0.7576,0.8474,0.7592,0.0360
MobileNet+ResNet50,UMAP,No,20,Logistic,0.7833,0.8261,0.7353,0.7464,0.7353,0.8472,0.7059,0.7292,0.7803,0.9070,0.7796,0.0600
MobileNet+ResNet50,UMAP,No,20,RandomForest,0.8083,0.8062,0.9118,0.7714,0.8235,0.7951,0.7353,0.7604,0.7576,0.8877,0.8057,0.0538
MobileNet+ResNet50,UMAP,No,20,Adaboost,0.8000,0.7446,0.8235,0.8071,0.7647,0.8542,0.7647,0.7361,0.6061,0.8018,0.7703,0.0648
MobileNet+ResNet50,UMAP,No,20,Gaussian,0.7583,0.7645,0.7647,0.7821,0.8235,0.8194,0.6765,0.7326,0.7576,0.7474,0.7627,0.0399
MobileNet+ResNet101,PCA,No,10,PCC,0.8333,0.9130,0.8529,0.7714,0.8824,0.8785,0.8529,0.9097,0.8712,0.9333,0.8699,0.0439
MobileNet+ResNet101,PCA,No,10,J48,0.8500,0.8514,0.8235,0.7214,0.7941,0.8854,0.8529,0.8819,0.9318,0.8281,0.8421,0.0540
MobileNet+ResNet101,PCA,No,10,RBF,0.8333,0.9130,0.9118,0.7964,0.9118,0.9688,0.9412,0.8819,0.8902,0.8667,0.8915,0.0478
MobileNet+ResNet101,PCA,No,10,LinearSVM,0.8000,0.8496,0.8529,0.7214,0.8529,0.8819,0.8824,0.8472,0.8902,0.7877,0.8366,0.0498
MobileNet+ResNet101,PCA,No,10,MLP,0.8250,0.8478,0.8824,0.7929,0.8529,0.8854,0.9118,0.8542,0.9129,0.8877,0.8653,0.0362
MobileNet+ResNet101,PCA,No,10,Logistic,0.7417,0.8496,0.8824,0.7464,0.8824,0.9132,0.8824,0.8472,0.8902,0.7877,0.8423,0.0587
MobileNet+ResNet101,PCA,No,10,RandomForest,0.8667,0.9565,0.8824,0.7964,0.9412,0.9688,0.8824,0.8785,0.9129,0.9333,0.9019,0.0488
MobileNet+ResNet101,PCA,No,10,Adaboost,0.7667,0.9130,0.8824,0.7357,0.8824,0.9167,0.8824,0.8507,0.9091,0.9070,0.8646,0.0601
MobileNet+ResNet101,PCA,No,10,Gaussian,0.8750,0.9130,0.7941,0.7714,0.8529,0.9097,0.8824,0.8785,0.9129,0.8667,0.8657,0.0459
MobileNet+ResNet101,UMAP,No,10,PCC,0.7583,0.8043,0.7647,0.6857,0.7647,0.8507,0.6765,0.7569,0.7614,0.8404,0.7664,0.0537
MobileNet+ResNet101,UMAP,No,10,J48,0.7417,0.7446,0.8235,0.7464,0.6176,0.7396,0.5882,0.7604,0.7576,0.6298,0.7149,0.0719
MobileNet+ResNet101,UMAP,No,10,RBF,0.5833,0.5000,0.6471,0.7107,0.6765,0.6632,0.7353,0.7257,0.6894,0.7737,0.6705,0.0756
MobileNet+ResNet101,UMAP,No,10,LinearSVM,0.7000,0.8043,0.7647,0.7607,0.7647,0.7604,0.6471,0.6979,0.7197,0.8070,0.7427,0.0480
MobileNet+ResNet101,UMAP,No,10,MLP,0.7250,0.8696,0.7647,0.7357,0.8824,0.8194,0.6765,0.6979,0.6970,0.7877,0.7656,0.0690
MobileNet+ResNet101,UMAP,No,10,Logistic,0.7833,0.8478,0.7353,0.7607,0.7647,0.8194,0.7059,0.6979,0.7386,0.8140,0.7668,0.0470
MobileNet+ResNet101,UMAP,No,10,RandomForest,0.8083,0.8279,0.8235,0.8071,0.7353,0.8264,0.8235,0.7292,0.8258,0.8807,0.8088,0.0428
MobileNet+ResNet101,UMAP,No,10,Adaboost,0.6750,0.8279,0.7941,0.8179,0.7059,0.7674,0.7353,0.7326,0.8409,0.6825,0.7579,0.0576
MobileNet+ResNet101,UMAP,No,10,Gaussian,0.7333,0.8496,0.7647,0.8429,0.7353,0.7604,0.6471,0.7014,0.7348,0.8211,0.7591,0.0607
ResNet101+DenseNet169,PCA,No,10,PCC,0.8083,0.9130,0.8235,0.7714,0.8824,0.9375,0.8529,0.9375,0.8485,0.8667,0.8642,0.0522
ResNet101+DenseNet169,PCA,No,10,J48,0.8000,0.8732,0.6765,0.6857,0.7941,0.8194,0.8235,0.7326,0.7841,0.8807,0.7870,0.0665
ResNet101+DenseNet169,PCA,No,10,RBF,0.8333,0.9348,0.9118,0.7964,0.9118,0.9410,0.9412,0.8819,0.8902,0.8667,0.8909,0.0455
ResNet101+DenseNet169,PCA,No,10,LinearSVM,0.8000,0.8496,0.8529,0.7464,0.8529,0.9132,0.8824,0.8472,0.8902,0.8140,0.8449,0.0458
