ResNet101+DenseNet169_n_feat,ReliefF,J48,2,181888,No,300,0,77.1429,69.2308,76.6304,159.2139,50.88,0.0086,0.0001
ResNet101+DenseNet169_n_feat,ReliefF,RBF,2,181888,No,300,0,80,75.8621,82.7899,159.2139,50.88,0.0041,0.0008
ResNet101+DenseNet169_n_feat,ReliefF,LinearSVM,2,181888,No,300,0,82.8571,78.5714,84.9638,159.2139,50.88,0.0047,0.0003
ResNet101+DenseNet169_n_feat,ReliefF,MLP,2,181888,No,300,0,68.5714,68.5714,76.087,159.2139,50.88,0.472,0.0002
ResNet101+DenseNet169_n_feat,ReliefF,Logistic,2,181888,No,300,0,74.2857,66.6667,74.4565,159.2139,50.88,0.0246,0.0001
ResNet101+DenseNet169_n_feat,ReliefF,RandomForest,2,181888,No,300,0,82.8571,76.9231,82.971,159.2139,50.88,0.1683,0.0116
ResNet101+DenseNet169_n_feat,ReliefF,Adaboost,2,181888,No,300,0,74.2857,66.6667,74.4565,159.2139,50.88,0.1458,0.0049
ResNet101+DenseNet169_n_feat,ReliefF,Gaussian,2,181888,No,300,0,85.7143,80,85.1449,159.2139,50.88,0.0008,0.0002
ResNet101+DenseNet169_n_feat,ReliefF,PCC,3,181888,No,300,24,73.5294,72.7273,73.5294,159.2139,51.4828,0,2.3683
ResNet101+DenseNet169_n_feat,ReliefF,J48,3,181888,No,300,0,70.5882,73.6842,70.5882,159.2139,51.4828,0.0075,0.0001
ResNet101+DenseNet169_n_feat,ReliefF,RBF,3,181888,No,300,0,85.2941,85.7143,85.2941,159.2139,51.4828,0.0038,0.0008
ResNet101+DenseNet169_n_feat,ReliefF,LinearSVM,3,181888,No,300,0,85.2941,85.7143,85.2941,159.2139,51.4828,0.0039,0.0003
ResNet101+DenseNet169_n_feat,ReliefF,MLP,3,181888,No,300,0,91.1765,90.9091,91.1765,159.2139,51.4828,0.456,0.0002
ResNet101+DenseNet169_n_feat,ReliefF,Logistic,3,181888,No,300,0,91.1765,90.9091,91.1765,159.2139,51.4828,0.0261,0.0002
ResNet101+DenseNet169_n_feat,ReliefF,RandomForest,3,181888,No,300,0,85.2941,85.7143,85.2941,159.2139,51.4828,0.1443,0.0091
ResNet101+DenseNet169_n_feat,ReliefF,Adaboost,3,181888,No,300,0,82.3529,83.3333,82.3529,159.2139,51.4828,0.1476,0.005
ResNet101+DenseNet169_n_feat,ReliefF,Gaussian,3,181888,No,300,0,79.4118,78.7879,79.4118,159.2139,51.4828,0.0007,0.0002
